"id","material","name","location.city","location.city_id","location.country","location.country id","location.latitude","location.longitude","purposes.abandoned","purposes.air traffic control tower","purposes.belltower","purposes.bridge","purposes.casino","purposes.commercial","purposes.education","purposes.exhibition","purposes.government","purposes.hospital","purposes.hotel","purposes.industrial","purposes.library","purposes.multiple","purposes.museum","purposes.observation","purposes.office","purposes.other","purposes.religious","purposes.residential","purposes.retail","purposes.serviced apartments","purposes.telecommunications","statistics.floors above","statistics.height","statistics.number of purposes","statistics.rank","status.current","status.completed.is completed","status.completed.year","status.started.is started","status.started.year"
"18790","concrete","The Impala","New York City","1641","US","163","40.770088195801","-73.953948974609","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","31","101.80000305176","1","1735","completed","True","2001","True","0"
"23447","concrete","Catalyst","Houston","1593","US","163","29.758129119873","-95.35848236084","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","28","101.80000305176","1","1736","under construction","True","2016","True","2015"
"14365","concrete","Transunion Building","Chicago","1539","US","163","41.877819061279","-87.631317138672","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","24","101.80000305176","1","1737","completed","True","1961","True","1959"
"14146","steel","Newport Lofts","Las Vegas","1610","US","163","36.161510467529","-115.14951324463","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","23","101.80000305176","1","1738","completed","True","2007","True","2005"
"14505","concrete","1212 North Lake Shore Drive","Chicago","1539","US","163","41.904541015625","-87.625389099121","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","36","101.5","1","1739","completed","True","1969","True","0"
"14506","concrete","2500 North Lakeview","Chicago","1539","US","163","41.928279876709","-87.639518737793","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","35","101.5","1","1740","completed","True","1974","True","1973"
"17997","concrete","The Sutton","New York City","1641","US","163","40.755638122559","-73.965232849121","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","30","101.5","1","1741","under construction","True","2016","True","2014"
"20967","concrete","Bayfront Tower","St. Petersburg (FL)","1660","US","163","27.770790100098","-82.63362121582","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","29","101.5","1","1742","completed","True","1975","True","0"
"10617","steel","Bank of America Center","Richmond","1670","US","163","37.53636932373","-77.434638977051","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","26","101.5","1","1743","completed","True","1974","True","1971"
"14504","steel","CNA Plaza North","Chicago","1539","US","163","41.87797164917","-87.625556945801","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","24","101.5","1","1744","completed","True","1962","True","1961"
"12264","steel","Liberty Building","Buffalo","1530","US","163","42.885639190674","-78.875007629395","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","23","101.5","1","1745","completed","True","1925","True","0"
"20546","steel","U.S. Federal Courthouse","San Diego","1677","US","163","32.715270996094","-117.16622161865","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","16","101.5","1","1746","completed","True","2012","True","2009"
"17520","concrete","Bridgeview","San Francisco","1683","US","163","37.787029266357","-122.39122772217","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","26","101.41999816895","2","1747","completed","True","2002","True","0"
"9020","steel","Inland Steel Building","Chicago","1539","US","163","41.881038665771","-87.629096984863","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","19","101.30000305176","1","1748","completed","True","1958","True","1956"
"20626","concrete","Plaza Venetia Hotel","Miami","1632","US","163","25.790119171143","-80.185829162598","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","33","101.19999694824","2","1749","completed","True","1979","True","0"
"20627","concrete","Miami Marriott Biscayne Bay","Miami","1632","US","163","25.790849685669","-80.186180114746","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","31","101.19999694824","1","1750","completed","True","1979","True","0"
"16785","concrete","220 West 41st Street","New York City","1641","US","163","40.755630493164","-73.988586425781","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","30","101.19999694824","1","1751","completed","True","2015","True","2013"
"12046","concrete","Concerto Tower 1","Los Angeles","1611","US","163","34.045738220215","-118.2629699707","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","28","101.19999694824","1","1752","completed","True","2009","True","2007"
"12047","concrete","Concerto Tower 2","Los Angeles","1611","US","163","0.0","0.0","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","28","101.19999694824","1","1752","proposed","True","0","True","0"
"10519","steel","1st Tennessee Bank Building","Memphis","1626","US","163","35.144260406494","-90.050857543945","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","25","101.19999694824","1","1754","completed","True","1964","True","1961"
"14508","steel","Concord City Centre","Chicago","1539","US","163","41.883499145508","-87.634468078613","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","23","101.19999694824","1","1755","completed","True","1927","True","0"
"10049","steel","Martin Tower","Bethlehem","1517","US","163","40.631790161133","-75.394386291504","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","21","101.19999694824","1","1756","completed","True","1972","True","0"
"15600","steel","Mayfair Towers","New York City","1641","US","163","40.77698135376","-73.97696685791","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","36","101.19000244141","1","1757","completed","True","1964","True","1963"
"11968","steel","270 Broadway","New York City","1641","US","163","40.714309692383","-74.006912231445","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","28","101.19000244141","1","1758","completed","True","1930","True","0"
"22445","concrete","Banyan Tree Plaza","Honolulu","1592","US","163","21.299470901489","-157.83549499512","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","35","101.0","1","1759","completed","True","1974","True","0"
"18794","concrete","The Octavia","New York City","1641","US","163","40.753379821777","-73.971290588379","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","32","101.0","1","1760","completed","True","1985","True","0"
"15020","concrete","W Downtown Atlanta Hotel & Residences","Atlanta","1509","US","163","33.764991760254","-84.389228820801","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","28","100.90000152588","2","1761","completed","True","2009","True","2005"
"14509","concrete","Gold Coast Galleria","Chicago","1539","US","163","41.901569366455","-87.631851196289","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","32","100.88999938965","1","1762","completed","True","1991","True","1989"
"10629","steel","American Center","Southfield","1682","US","163","42.490058898926","-83.299468994141","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","25","100.88999938965","1","1763","completed","True","1975","True","0"
"11999","concrete","180 Montague Street","New York City","1641","US","163","40.693958282471","-73.991996765137","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","33","100.87999725342","1","1764","completed","True","2000","True","0"
"14632","concrete","Park East Tower","St. Louis","1693","US","163","38.640670776367","-90.262702941895","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","26","100.66000366211","1","1765","completed","True","2007","True","2005"
"20973","concrete","Trump Plaza I","West Palm Beach","1655","US","163","26.70850944519","-80.051582336426","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","32","100.59999847412","1","1766","completed","True","1986","True","1984"
"20974","concrete","Trump Plaza II","West Palm Beach","1655","US","163","26.708009719849","-80.051628112793","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","32","100.59999847412","1","1766","completed","True","1986","True","0"
"17440","concrete","Post Oak","Houston","1593","US","163","29.748790740967","-95.463981628418","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","29","100.59999847412","1","1768","completed","True","2014","True","2012"
"21090","steel","200 Carondelet","New Orleans","1636","US","163","29.952480316162","-90.070793151855","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","23","100.59999847412","1","1769","completed","True","1929","True","1928"
"18797","steel","2 Wall Street","New York City","1641","US","163","40.707778930664","-74.011268615723","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","22","100.59999847412","1","1770","completed","True","1933","True","1932"
"22198","steel","Frick Building","Pittsburgh","1661","US","163","40.439170837402","-79.997222900391","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","20","100.59999847412","1","1771","completed","True","1902","True","0"
"22511","steel","Suffolk County Courthouse","Boston","1524","US","163","42.359870910645","-71.061096191406","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","19","100.59999847412","1","1772","completed","True","1939","True","1936"
"15352","concrete","Cosmopolitan","Seattle","1680","US","163","47.616069793701","-122.33576202393","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","33","100.58999633789","1","1773","completed","True","2007","True","2005"
"9467","steel","FirstMerit Tower","Akron","1502","US","163","41.082401275635","-81.518463134766","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","27","100.58999633789","1","1774","completed","True","1931","True","1929"
"14510","concrete","525 West Monroe Street","Chicago","1539","US","163","41.8801612854","-87.640480041504","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","25","100.58999633789","1","1775","completed","True","1983","True","0"
"10603","steel","Charles Center South","Baltimore","1514","US","163","39.287971496582","-76.615509033203","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","25","100.58999633789","1","1775","completed","True","1975","True","0"
"9746","steel","1201 North Market Street","Wilmington","1599","US","163","39.74781036377","-75.54662322998","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","23","100.58999633789","1","1777","completed","True","1988","True","0"
"14511","composite","ADA Building","Chicago","1539","US","163","41.896450042725","-87.622467041016","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","23","100.58999633789","1","1777","completed","True","1965","True","1963"
"9789","steel","UniSource Energy Tower","Tucson","1707","US","163","32.221481323242","-110.97189331055","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","23","100.58999633789","1","1777","completed","True","1986","True","0"
"10635","steel","500 West Fifth Street","Winston-Salem","1601","US","163","36.098979949951","-80.249313354492","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","21","100.58999633789","1","1780","completed","True","1980","True","1978"
"10604","steel","Tower Building","Baltimore","1514","US","163","0.0","0.0","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","16","100.58999633789","1","1781","demolished","True","1912","True","1910"
"10942","concrete","Montebello","Houston","1593","US","163","29.758560180664","-95.457511901855","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","30","100.58000183105","1","1782","completed","True","2004","True","2002"
"13995","steel","55 Second Street","San Francisco","1683","US","163","37.78881072998","-122.40026855469","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","25","100.58000183105","1","1783","completed","True","2002","True","2000"
"17647","steel","150 California Street","San Francisco","1683","US","163","37.79370880127","-122.39852142334","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","23","100.58000183105","1","1784","completed","True","1999","True","1998"
"13924","concrete","Museum Park Place 2","Chicago","1539","US","163","41.85620880127","-87.618553161621","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","30","100.40000152588","1","1785","completed","True","2009","True","2007"
"13935","concrete","South Shore Beach Apartments","Chicago","1539","US","163","41.761810302734","-87.556587219238","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","34","100.30000305176","1","1786","completed","True","1965","True","1964"
"18819","steel","292 Madison Avenue","New York City","1641","US","163","40.752109527588","-73.980209350586","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","25","100.30000305176","1","1787","completed","True","1923","True","0"
"15050","concrete","Two Northside Piers","New York City","1641","US","163","40.719661712646","-73.964088439941","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","30","100.2799987793","1","1788","completed","True","2009","True","2008"
"11402","steel","44 Wall Street","New York City","1641","US","163","40.706790924072","-74.00936126709","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","22","100.25","1","1789","completed","True","1926","True","0"
"14512","concrete","840 North Lake Shore Drive","Chicago","1539","US","163","41.897819519043","-87.618156433105","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","27","100.18000030518","1","1790","completed","True","2004","True","2001"
"14513","concrete","Michigan Terrace Condominiums","Chicago","1539","US","163","41.8918800354","-87.623512268066","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","33","100.0","1","1791","completed","True","1963","True","1961"
"19123","concrete","29-07 Queens Plaza North","New York City","1641","US","163","40.750099182129","-73.937309265137","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","31","100.0","2","1792","completed","True","2015","True","2013"
"17158","concrete","The Laurel","New York City","1641","US","163","40.764339447021","-73.95825958252","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","31","100.0","1","1792","completed","True","2009","True","0"
"20939","concrete","Forte Condominiums","New York City","1641","US","163","40.688278198242","-73.978698730469","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","28","100.0","1","1794","completed","True","2007","True","0"
"13638","steel","LVMH Tower","New York City","1641","US","163","40.762699127197","-73.972587585449","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","25","100.0","1","1795","completed","True","1999","True","1995"
"10528","composite","E.ON U.S. Center","Louisville","1620","US","163","0.0","0.0","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","23","100.0","1","1796","completed","True","1989","True","0"
"20780","steel","225 Bush Street","San Francisco","1683","US","163","37.790859222412","-122.40115356445","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","22","100.0","1","1797","completed","True","1922","True","0"
"18831","steel","Eighteen Eighty Eight Building","Los Angeles","1611","US","163","34.061218261719","-118.41390228271","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","21","100.0","1","1798","completed","True","1971","True","0"
"16484","steel","Premier Health Center","Dayton","1555","US","163","39.761520385742","-84.191848754883","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","20","100.0","1","1799","completed","True","1989","True","0"
"10627","concrete","5000 Town Center","Southfield","1682","US","163","0.0","0.0","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","33","99.980003356934","1","1800","completed","True","1984","True","0"
"14514","concrete","1240 North Lake Shore Drive","Chicago","1539","US","163","41.905078887939","-87.625419616699","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","32","99.980003356934","1","1801","completed","True","1971","True","0"
"10779","concrete","300 West 6th Street","Austin","1510","US","163","30.269180297852","-97.745697021484","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","23","99.970001220703","1","1802","completed","True","2002","True","2000"
"16856","concrete","Brickell City Tower","Miami","1632","US","163","25.765659332275","-80.195137023926","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","33","99.900001525879","1","1803","completed","True","1986","True","0"
"14120","concrete","530 North Lake Shore Drive","Chicago","1539","US","163","41.89213180542","-87.614860534668","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","29","99.870002746582","1","1804","completed","True","2003","True","2001"
"14527","concrete","Marquette Place","Minneapolis","1627","US","163","44.970100402832","-93.276557922363","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","36","99.800003051758","1","1805","completed","True","1985","True","1982"
"20540","concrete","Audubon Tower","New York City","1641","US","163","40.847301483154","-73.933799743652","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","32","99.699996948242","1","1806","completed","True","1964","True","0"
"20539","concrete","Park Tower","New York City","1641","US","163","40.847629547119","-73.934677124023","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","32","99.699996948242","1","1806","completed","True","1964","True","0"
"20538","concrete","St. Nicholas Tower","New York City","1641","US","163","40.847801208496","-73.935211181641","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","32","99.699996948242","1","1806","completed","True","1964","True","0"
"20537","concrete","Wadsworth Tower","New York City","1641","US","163","40.848110198975","-73.935897827148","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","32","99.699996948242","1","1806","completed","True","1964","True","0"
"11360","steel","545 8th Avenue","New York City","1641","US","163","40.75452041626","-73.992126464844","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","23","99.699996948242","1","1810","completed","True","1927","True","0"
"18971","composite","The Tower","Los Angeles","1611","US","163","34.058078765869","-118.44515228271","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","23","99.699996948242","1","1810","completed","True","1988","True","0"
"14684","steel","43 Exchange Place","New York City","1641","US","163","40.706119537354","-74.010368347168","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","25","99.669998168945","1","1812","completed","True","1903","True","1902"
"17844","concrete","The Seville","New York City","1641","US","163","40.771671295166","-73.955879211426","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","31","99.400001525879","1","1813","completed","True","2002","True","0"
"23448","concrete","3400 Montrose","Houston","1593","US","163","29.742170333862","-95.391708374023","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","30","99.400001525879","1","1814","under construction","True","2016","True","2014"
"16537","concrete","MyBrickell","Miami","1632","US","163","25.768629074097","-80.191833496094","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","25","99.400001525879","1","1815","completed","True","2014","True","2012"
"23422","concrete","222 2nd Avenue South","Nashville","1640","US","163","36.159538269043","-86.773330688477","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","26","99.370002746582","1","1816","under construction","True","2018","True","2016"
"17101","steel","Daniels & Fisher Tower","Denver","1556","US","163","39.748119354248","-104.99564361572","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","20","99.099998474121","1","1817","completed","True","1910","True","0"
"15372","concrete","The Breakers at Edgewater Beach","Chicago","1539","US","163","41.979278564453","-87.654228210449","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","33","99.059997558594","1","1818","completed","True","1987","True","0"
"16723","concrete","The John Ross Tower","Portland","1656","US","163","45.496898651123","-122.66998291016","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","32","99.059997558594","1","1819","completed","True","2007","True","2005"
"16725","concrete","Mirabella","Portland","1656","US","163","45.497631072998","-122.67011260986","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","30","99.059997558594","1","1820","completed","True","2010","True","2008"
"16724","concrete","The Ardea","Portland","1656","US","163","45.495899200439","-122.67024230957","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","30","99.059997558594","1","1820","completed","True","2008","True","2006"
"10615","concrete","TradeMark","Charlotte","1544","US","163","35.228981018066","-80.845733642578","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","28","99.059997558594","1","1822","completed","True","2007","True","2005"
"15084","concrete","Abington House on the Highline","New York City","1641","US","163","40.752040863037","-74.001571655273","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","33","99.0","1","1823","completed","True","2014","True","2012"
"20697","concrete","Fairfield Inn New York/Manhattan Financial District","New York City","1641","US","163","40.705940246582","-74.004959106445","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","31","99.0","1","1824","completed","True","2015","True","0"
"15371","concrete","The Lancaster","Chicago","1539","US","163","41.88623046875","-87.61595916748","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","30","98.809997558594","1","1825","completed","True","2005","True","2003"
"20033","concrete","American Towers Condominiums North Tower","Salt Lake City","1687","US","163","40.763690948486","-111.89234924316","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","26","98.76000213623","2","1826","completed","True","1982","True","1981"
"20032","concrete","American Towers Condominiums South Tower","Salt Lake City","1687","US","163","40.763179779053","-111.89228057861","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","26","98.76000213623","2","1826","completed","True","1982","True","1981"
"17923","steel","Chrysler House","Detroit","1559","US","163","42.330810546875","-83.048011779785","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","23","98.599998474121","1","1828","completed","True","1913","True","1910"
"15100","concrete","The Lara","New York City","1641","US","163","40.710899353027","-74.00724029541","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","30","98.449996948242","1","1829","completed","True","2014","True","2012"
"14439","steel","Hunter-Dulin Building","San Francisco","1683","US","163","37.789821624756","-122.4024887085","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","22","98.25","1","1830","completed","True","1926","True","0"
"18616","steel","Harris Bank Addition I","Chicago","1539","US","163","41.880458831787","-87.631172180176","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","23","98.199996948242","1","1831","completed","True","1960","True","1957"
"10189","steel","State Capitol Tower","Tallahassee","1699","US","163","30.438110351562","-84.282096862793","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","23","98.150001525879","1","1832","completed","True","1977","True","1974"
"15130","steel","Macy's Addition","New York City","1641","US","163","40.751079559326","-73.989822387695","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","19","98.150001525879","1","1833","completed","True","1924","True","0"
"23449","concrete","Astoria","Houston","1593","US","163","29.752559661865","-95.459373474121","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","25","98.099998474121","1","1834","architecturally topped out","True","2016","True","2013"
"10048","steel","Pennsylvania Power & Light Building","","1512","US","163","40.601421356201","-75.476211547852","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","24","98.019996643066","1","1835","completed","True","1928","True","1926"
"15378","concrete","Americana Towers","Chicago","1539","US","163","41.912288665771","-87.63516998291","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","34","98.0","1","1836","completed","True","1970","True","0"
"14213","concrete","1212 South Michigan","Chicago","1539","US","163","41.866981506348","-87.624397277832","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","30","98.0","1","1837","completed","True","1982","True","0"
"23354","concrete","36 East Seventh Street","Cincinnati","1550","US","163","39.10412979126","-84.512519836426","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","26","98.0","1","1838","completed","True","1989","True","0"
"9813","steel","McCormack Building","Boston","1524","US","163","42.359580993652","-71.062408447266","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","22","98.0","1","1839","completed","True","1975","True","0"
"9856","concrete","River View I","Chicago","1539","US","163","41.889301300049","-87.615669250488","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","27","97.98999786377","1","1840","completed","True","2000","True","1998"
"15386","concrete","1133 North Dearborn","Chicago","1539","US","163","41.902770996094","-87.629623413086","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","33","97.889999389648","1","1841","completed","True","1988","True","1987"
"14518","concrete","US Bank Plaza II","Minneapolis","1627","US","163","44.976650238037","-93.267631530762","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","23","97.870002746582","1","1842","completed","True","1981","True","0"
"18143","concrete","Flagler on the River","Miami","1632","US","163","25.773569107056","-80.199920654297","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","32","97.839996337891","2","1843","completed","True","2014","True","2013"
"15583","concrete","The Avalon Riverview","New York City","1641","US","163","40.743759155273","-73.958633422852","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","32","97.839996337891","1","1843","completed","True","2002","True","2001"
"15080","concrete","Gotham West","New York City","1641","US","163","40.762371063232","-73.996772766113","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","31","97.839996337891","1","1845","completed","True","2013","True","2011"
"12033","steel","AT&T Building","Indianapolis","1600","US","163","39.770980834961","-86.158447265625","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","22","97.839996337891","1","1846","completed","True","1932","True","0"
"22658","concrete","River Line Building D","Chicago","1539","US","163","41.872589111328","-87.633941650391","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","29","97.819999694824","1","1847","proposed","True","0","True","0"
"9794","composite","Knights of Columbus Tower","New Haven","1595","US","163","41.302749633789","-72.927726745605","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","23","97.73999786377","1","1848","completed","True","1969","True","1967"
"11917","concrete","Liberty Luxe","New York City","1641","US","163","40.715789794922","-74.01481628418","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","32","97.540000915527","1","1849","completed","True","2011","True","2009"
"8943","concrete","1515 Tower","West Palm Beach","1655","US","163","0.0","0.0","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","30","97.540000915527","1","1850","demolished","True","1974","True","0"
"15383","concrete","Westin Michigan Avenue","Chicago","1539","US","163","41.899410247803","-87.622886657715","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","27","97.540000915527","1","1851","completed","True","1972","True","0"
