"State","Year","Production.Coal","Consumption.Commercial.Coal","Consumption.Commercial.Distillate Fuel Oil","Consumption.Commercial.Geothermal","Consumption.Commercial.Hydropower","Consumption.Commercial.Kerosene","Consumption.Commercial.Petroleum","Consumption.Commercial.Natural Gas","Consumption.Commercial.Solar","Consumption.Commercial.Wind","Consumption.Commercial.Wood","Consumption.Electric Power.Coal","Consumption.Electric Power.Distillate Fuel Oil","Consumption.Electric Power.Natural Gas","Consumption.Electric Power.Wood","Consumption.Industrial.Coal","Consumption.Industrial.Distillate Fuel Oil","Consumption.Industrial.Geothermal","Consumption.Industrial.Hydropower","Consumption.Industrial.Kerosene","Consumption.Industrial.Petroleum","Consumption.Industrial.Natural Gas","Consumption.Industrial.Other Petroleum Products","Consumption.Industrial.Solar","Consumption.Industrial.Wind","Consumption.Industrial.Wood","Consumption.Refinery.Coal","Consumption.Refinery.Distillate Fuel Oil","Consumption.Refinery.Natural Gas","Consumption.Residential.Coal","Consumption.Residential.Distillate Fuel Oil","Consumption.Residential.Geothermal","Consumption.Residential.Kerosene","Consumption.Residential.Petroleum","Consumption.Residential.Natural Gas","Consumption.Residential.Wood","Consumption.Transportation.Coal","Consumption.Transportation.Distillate Fuel Oil","Consumption.Transportation.Petroleum","Consumption.Transportation.Natural Gas","Expenditure.Commercial.Coal","Expenditure.Commercial.Distillate Fuel Oil","Expenditure.Commercial.Kerosene","Expenditure.Commercial.Petroleum","Expenditure.Commercial.Natural Gas","Expenditure.Electric Power.Coal","Expenditure.Electric Power.Distillate Fuel Oil","Expenditure.Electric Power.Natural Gas","Expenditure.Industrial.Coal","Expenditure.Industrial.Distillate Fuel Oil","Expenditure.Industrial.Kerosene","Expenditure.Industrial.Petroleum","Expenditure.Industrial.Natural Gas","Expenditure.Industrial.Other Petroleum Products","Expenditure.Residential.Coal","Expenditure.Residential.Distillate Fuel Oil","Expenditure.Residential.Kerosene","Expenditure.Residential.Petroleum","Expenditure.Residential.Natural Gas","Expenditure.Residential.Wood","Expenditure.Transportation.Coal","Expenditure.Transportation.Distillate Fuel Oil","Expenditure.Transportation.Petroleum","Expenditure.Transportation.Natural Gas","Price.Commercial.Coal","Price.Commercial.Distillate Fuel Oil","Price.Commercial.Kerosene","Price.Commercial.Petroleum","Price.Commercial.Natural Gas","Price.Electric Power.Coal","Price.Electric Power.Distillate Fuel Oil","Price.Electric Power.Natural Gas","Price.Industrial.Coal","Price.Industrial.Distillate Fuel Oil","Price.Industrial.Kerosene","Price.Industrial.Petroleum","Price.Industrial.Natural Gas","Price.Industrial.Other Petroleum Products","Price.Transportation.Coal","Price.Transportation.Distillate Fuel Oil","Price.Transportation.Petroleum","Price.Transportation.Natural Gas"
"Wisconsin","1962","0.0","25076.0","11245.0","0.0","0.0","701.0","18010.0","17959.0","0.0","0.0","333.0","130120.0","24.0","12732.0","11.0","118574.0","43591.0","0.0","3250.0","6424.0","109698.0","49342.0","3316.0","0.0","0.0","21242.0","0.0","0.0","0.0","36085.0","69366.0","0.0","8546.0","90943.0","60855.0","17544.0","472.0","12543.0","185409.0","406.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"Wisconsin","1963","0.0","20836.0","11103.0","0.0","0.0","649.0","18308.0","17207.0","0.0","0.0","315.0","147700.0","25.0","12779.0","69.0","121498.0","43846.0","0.0","2554.0","5481.0","108767.0","60384.0","3212.0","0.0","0.0","21827.0","0.0","0.0","0.0","28773.0","68487.0","0.0","7918.0","90981.0","65371.0","16650.0","449.0","12868.0","192488.0","421.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"Wisconsin","1964","0.0","16794.0","10939.0","0.0","0.0","553.0","17933.0","19707.0","0.0","0.0","289.0","159345.0","23.0","9666.0","48.0","133588.0","43936.0","0.0","2777.0","5168.0","107551.0","73263.0","6200.0","0.0","0.0","23375.0","0.0","0.0","0.0","23191.0","67478.0","0.0","6743.0","88640.0","69969.0","15239.0","490.0","13809.0","196350.0","1342.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"Wisconsin","1965","0.0","18964.0","11134.0","0.0","0.0","307.0","17453.0","23965.0","0.0","0.0","282.0","160973.0","34.0","14666.0","19.0","142389.0","44584.0","0.0","3200.0","3035.0","106748.0","83032.0","6163.0","0.0","0.0","24235.0","0.0","0.0","0.0","25138.0","68676.0","0.0","3741.0","87265.0","80872.0","14878.0","460.0","12510.0","200433.0","1559.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"Wisconsin","1966","0.0","19728.0","11224.0","0.0","0.0","311.0","17843.0","29529.0","0.0","0.0","266.0","181178.0","45.0","16405.0","4.0","143216.0","45549.0","0.0","3412.0","3368.0","106816.0","95574.0","4764.0","0.0","0.0","25181.0","0.0","0.0","0.0","26152.0","69233.0","0.0","3798.0","92767.0","85659.0","14070.0","422.0","13502.0","212471.0","2226.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"Wisconsin","1967","0.0","16666.0","12212.0","0.0","0.0","876.0","18899.0","34383.0","0.0","0.0","257.0","187785.0","44.0","20633.0","306.0","133948.0","50060.0","0.0","3474.0","11034.0","113147.0","102790.0","4341.0","0.0","0.0","25404.0","0.0","0.0","0.0","22092.0","75326.0","0.0","10683.0","107060.0","93087.0","13416.0","318.0","16060.0","219555.0","2844.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"Wisconsin","1968","0.0","16923.0","11860.0","0.0","0.0","889.0","18604.0","36969.0","0.0","0.0","235.0","195465.0","128.0","22899.0","429.0","122002.0","48199.0","0.0","3560.0","11377.0","113770.0","120181.0","4968.0","0.0","0.0","28002.0","0.0","0.0","0.0","21538.0","73160.0","0.0","10851.0","105627.0","95761.0","12298.0","263.0","20041.0","235755.0","2750.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"Wisconsin","1969","0.0","16003.0","11356.0","0.0","0.0","857.0","18202.0","53623.0","0.0","0.0","234.0","219583.0","122.0","32143.0","348.0","117743.0","47804.0","0.0","3475.0","9365.0","116893.0","131620.0","5606.0","0.0","0.0","27348.0","0.0","0.0","0.0","20367.0","70049.0","0.0","10460.0","102686.0","103652.0","12332.0","195.0","22029.0","251456.0","3148.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"Wisconsin","1970","0.0","11984.0","11068.0","0.0","0.0","747.0","16431.0","55592.0","0.0","0.0","224.0","234556.0","724.0","31186.0","81.0","119576.0","46116.0","0.0","3216.0","7157.0","120078.0","143565.0","6062.0","0.0","0.0","26127.0","0.0","0.0","797.0","15253.0","68272.0","0.0","9117.0","99936.0","107207.0","11902.0","189.0","24342.0","264386.0","6692.0","7.9","11.5","0.6","17.5","45.5","90.8","0.5","13.1","78.0","35.1","5.9","130.1","77.3","8.6","24.8","82.3","13.4","141.6","131.2","1.2","0.1","32.3","658.4","0.0","0.66","1.04","0.83","1.07","0.82","0.39","0.67","0.42","0.65","0.76","0.83","1.14","0.54","2.52","0.66","1.33","2.49","0.0"
"Wisconsin","1971","0.0","14607.0","11120.0","0.0","0.0","544.0","16029.0","48568.0","0.0","0.0","211.0","219489.0","690.0","29707.0","0.0","89024.0","46602.0","0.0","3636.0","5604.0","115676.0","158962.0","6982.0","0.0","0.0","27004.0","0.0","0.0","554.0","14034.0","68594.0","0.0","6632.0","98505.0","111843.0","11214.0","114.0","27577.0","277263.0","5667.0","8.0","12.2","0.5","18.4","45.4","94.6","0.6","13.1","50.7","36.7","4.8","132.2","89.7","11.4","25.9","88.5","10.1","143.6","138.7","1.2","0.1","37.0","714.5","0.0","0.55","1.1","0.85","1.15","0.93","0.43","0.89","0.44","0.57","0.79","0.85","1.21","0.57","2.53","0.55","1.34","2.58","0.0"
"Wisconsin","1972","0.0","8925.0","11211.0","0.0","0.0","386.0","16306.0","44580.0","0.0","0.0","218.0","236440.0","232.0","28672.0","0.0","81462.0","46143.0","0.0","3154.0","3592.0","115448.0","140691.0","7440.0","0.0","0.0","28879.0","0.0","0.0","649.0","6733.0","69156.0","0.0","4714.0","99386.0","106626.0","11507.0","81.0","29563.0","294315.0","6352.0","6.6","12.4","0.3","18.8","43.7","109.9","0.2","12.6","59.5","36.3","3.1","135.9","87.4","12.4","11.7","89.6","7.5","152.5","140.0","1.3","0.1","39.3","739.7","0.0","0.74","1.1","0.85","1.15","0.98","0.46","0.81","0.44","0.73","0.79","0.85","1.24","0.62","2.62","0.74","1.33","2.51","0.0"
"Wisconsin","1973","0.0","6428.0","11102.0","0.0","0.0","383.0","15928.0","55837.0","0.0","0.0","186.0","230246.0","2460.0","30112.0","0.0","70237.0","45380.0","0.0","3489.0","3444.0","120724.0","169848.0","8000.0","0.0","0.0","32405.0","0.0","0.0","847.0","3775.0","68482.0","0.0","4672.0","97209.0","112182.0","9838.0","49.0","32356.0","307792.0","5501.0","4.8","16.0","0.4","22.7","60.9","113.5","3.2","14.0","53.2","48.3","4.0","167.2","113.1","15.5","6.3","113.9","8.6","218.9","158.0","1.2","0.0","52.2","877.9","0.0","0.75","1.44","1.16","1.42","1.09","0.49","1.29","0.46","0.76","1.07","1.16","1.46","0.67","2.96","0.75","1.61","2.85","0.0"
"Wisconsin","1974","0.0","6929.0","10854.0","0.0","0.0","281.0","15418.0","66691.0","0.0","0.0","200.0","208970.0","2860.0","34322.0","0.0","59451.0","43292.0","0.0","3282.0","2579.0","106984.0","162285.0","8579.0","0.0","0.0","33729.0","0.0","0.0","1180.0","3261.0","66954.0","0.0","3433.0","93431.0","118059.0","10595.0","30.0","32805.0","306119.0","5508.0","7.5","25.8","0.6","36.8","73.8","151.7","5.9","19.3","66.4","92.0","5.9","254.9","122.2","17.7","9.4","172.6","9.6","266.6","174.5","2.1","0.0","80.7","1231.7","0.0","1.08","2.38","2.31","2.39","1.11","0.73","2.06","0.56","1.12","2.13","2.31","2.52","0.76","3.31","1.08","2.46","4.02","0.0"
"Wisconsin","1975","0.0","7674.0","10406.0","0.0","0.0","246.0","14670.0","68850.0","0.0","0.0","223.0","206329.0","3150.0","20254.0","0.0","54745.0","41650.0","0.0","3309.0","2276.0","100199.0","155527.0","8167.0","0.0","0.0","32904.0","0.0","7.0","1024.0","3289.0","64187.0","0.0","3002.0","88926.0","122408.0","11748.0","9.0","35322.0","313486.0","5057.0","11.6","24.9","0.6","35.3","88.6","178.3","7.2","16.7","84.6","92.9","5.5","254.2","159.5","18.6","10.2","164.8","8.9","263.8","209.5","2.4","0.0","92.4","1328.0","0.0","1.51","2.39","2.41","2.41","1.29","0.86","2.29","0.82","1.55","2.23","2.41","2.72","1.03","3.76","1.51","2.62","4.24","0.0"
"Wisconsin","1976","0.0","8860.0","11832.0","0.0","0.0","184.0","16890.0","58690.0","0.0","0.0","253.0","231952.0","3689.0","12153.0","0.0","59534.0","47234.0","0.0","2872.0","1976.0","116553.0","122433.0","8120.0","0.0","0.0","38803.0","0.0","25.0","973.0","3619.0","72985.0","0.0","2250.0","97773.0","124888.0","13382.0","5.0","39911.0","329670.0","2349.0","12.8","30.7","0.5","42.8","98.8","207.1","8.5","14.5","88.7","114.6","5.2","303.5","166.9","20.9","10.4","205.2","7.0","309.1","259.1","2.9","0.0","112.3","1463.6","0.0","1.45","2.6","2.62","2.53","1.68","0.89","2.31","1.19","1.49","2.43","2.62","2.78","1.37","4.16","1.45","2.81","4.44","0.0"
"Wisconsin","1977","0.0","6586.0","11834.0","0.0","0.0","155.0","16948.0","62200.0","0.0","0.0","284.0","242706.0","3805.0","6454.0","2.0","55658.0","47051.0","0.0","2827.0","1731.0","117822.0","162244.0","7530.0","0.0","0.0","40282.0","0.0","26.0","1237.0","2561.0","72996.0","0.0","1885.0","96589.0","121084.0","14947.0","4.0","42827.0","340590.0","2416.0","10.0","35.4","0.5","50.4","128.5","236.4","10.0","11.3","86.8","129.3","5.2","341.0","282.5","21.2","8.1","234.8","6.8","349.4","297.6","3.7","0.0","138.5","1614.8","0.0","1.52","2.99","2.99","2.97","2.07","0.97","2.64","1.75","1.56","2.75","2.99","3.11","1.75","4.43","1.52","3.23","4.74","0.0"
"Wisconsin","1978","0.0","4538.0","12068.0","0.0","0.0","169.0","16775.0","78861.0","0.0","0.0","359.0","238589.0","7388.0","8354.0","202.0","51572.0","48234.0","0.0","3210.0","1696.0","117028.0","155904.0","8028.0","0.0","0.0","46784.0","0.0","0.0","1300.0","1355.0","74442.0","0.0","2059.0","97492.0","130480.0","18868.0","0.0","48130.0","358565.0","1688.0","7.4","36.4","0.5","51.6","182.9","272.9","19.7","16.5","87.9","138.9","5.3","345.8","310.7","25.2","4.9","239.9","7.8","342.7","345.8","4.9","0.0","164.7","1681.4","0.0","1.64","3.02","3.14","3.08","2.32","1.14","2.66","1.97","1.71","2.88","3.14","3.17","2.01","4.82","0.0","3.42","4.69","0.0"
"Wisconsin","1979","0.0","6018.0","11581.0","0.0","0.0","57.0","14800.0","81812.0","0.0","0.0","450.0","256326.0","4520.0","21426.0","345.0","57215.0","44819.0","0.0","2781.0","505.0","106654.0","138784.0","7813.0","0.0","0.0","44600.0","0.0","0.0","873.0","1505.0","71437.0","0.0","692.0","84452.0","126303.0","23736.0","0.0","54842.0","350726.0","3935.0","10.8","53.1","0.3","65.0","217.2","325.3","15.9","48.3","104.4","190.7","2.3","416.6","330.5","34.1","5.5","346.7","3.8","434.7","381.9","8.9","0.0","282.3","2270.6","0.0","1.8","4.58","4.61","4.39","2.66","1.27","3.51","2.25","1.82","4.25","4.61","4.41","2.4","6.71","0.0","5.15","6.47","0.0"
"Wisconsin","1980","0.0","978.0","9796.0","0.0","0.0","323.0","12189.0","77727.0","0.0","0.0","548.0","271504.0","2908.0","13836.0","646.0","54568.0","20903.0","0.0","2679.0","232.0","78520.0","130573.0","7561.0","0.0","0.0","142082.0","0.0","0.0","972.0","260.0","47500.0","0.0","703.0","60199.0","124224.0","22066.0","0.0","49923.0","320625.0","8312.0","1.4","61.8","1.8","75.7","266.9","384.7","16.2","40.6","84.6","108.3","1.3","428.8","404.2","51.5","1.0","313.4","5.7","411.4","473.2","11.5","0.0","363.6","2881.3","0.0","1.47","6.3","5.72","6.21","3.43","1.42","5.58","2.94","1.55","5.18","5.72","5.96","3.12","10.44","0.0","7.28","8.99","0.0"
"Wisconsin","1981","0.0","785.0","6712.0","0.0","0.0","28.0","8584.0","68689.0","0.0","0.0","556.0","273509.0","2045.0","7487.0","598.0","52861.0","20705.0","0.0","2696.0","272.0","61463.0","130760.0","6777.0","0.0","0.0","142260.0","34.0","88.0","6442.0","172.0","43630.0","0.0","408.0","54916.0","112413.0","23140.0","0.0","49046.0","312546.0","8183.0","1.7","51.1","0.2","63.4","298.0","423.7","13.3","27.3","112.9","142.1","2.0","445.4","464.4","56.6","0.7","343.2","4.1","435.0","531.5","14.8","0.0","414.6","3154.5","0.0","2.11","7.61","7.52","7.38","4.34","1.55","6.49","3.65","2.14","6.89","7.52","7.66","3.74","10.89","0.0","8.45","10.09","0.0"
"Wisconsin","1982","0.0","759.0","7446.0","0.0","0.0","737.0","10270.0","70530.0","0.0","0.0","538.0","270572.0","1494.0","4370.0","760.0","52663.0","19178.0","0.0","2696.0","187.0","70292.0","117273.0","6302.0","0.0","0.0","134623.0","0.0","24.0","5354.0","155.0","44065.0","0.0","448.0","55815.0","119563.0","23744.0","0.0","47294.0","299274.0","4016.0","1.7","55.1","6.0","75.6","344.3","464.6","10.2","18.3","116.6","140.4","1.5","457.1","488.5","50.4","0.6","342.5","4.4","449.3","666.7","14.8","0.0","385.3","2984.4","0.0","2.2","7.4","8.09","7.37","4.88","1.72","6.82","4.18","2.21","7.33","8.09","7.11","4.36","10.84","0.0","8.15","9.97","0.0"
"Wisconsin","1983","0.0","938.0","21898.0","0.0","0.0","47.0","25070.0","68646.0","0.0","0.0","583.0","300004.0","1463.0","3482.0","626.0","51703.0","18619.0","0.0","2713.0","165.0","59424.0","113531.0","7236.0","0.0","0.0","150075.0","0.0","74.0","4378.0","179.0","28879.0","0.0","460.0","42783.0","113350.0","25697.0","0.0","48351.0","302365.0","2779.0","2.0","147.5","0.4","172.6","361.4","516.6","8.7","14.9","111.4","126.1","1.0","403.3","507.1","53.8","0.7","221.3","3.6","345.4","728.6","15.5","0.0","394.2","2763.4","0.0","2.15","6.74","7.77","6.89","5.26","1.72","5.97","4.28","2.15","6.8","6.26","7.34","4.65","10.54","0.0","8.15","9.14","0.0"
"Wisconsin","1984","0.0","2448.0","26896.0","0.0","0.0","29.0","29925.0","70799.0","0.0","0.0","506.0","314624.0","1056.0","1927.0","827.0","45770.0","22869.0","0.0","2692.0","100.0","58866.0","117929.0","8149.0","0.0","0.0","149098.0","101.0","55.0","4476.0","574.0","35471.0","0.0","628.0","49235.0","113867.0","22548.0","0.0","49436.0","301787.0","2994.0","5.4","175.5","0.2","199.3","367.6","540.2","6.3","7.8","100.0","151.5","0.7","420.1","502.3","65.0","2.4","271.2","5.0","394.9","735.5","13.8","0.0","427.0","2757.8","0.0","2.19","6.53","8.0","6.66","5.19","1.72","5.94","4.05","2.19","6.64","6.6","7.7","4.43","10.74","0.0","8.64","9.14","0.0"
"Wisconsin","1985","0.0","498.0","19185.0","0.0","0.0","99.0","22955.0","73534.0","0.0","0.0","552.0","310342.0","1459.0","1317.0","921.0","49724.0","18594.0","0.0","2694.0","120.0","52438.0","116424.0","6544.0","0.0","0.0","146078.0","104.0","47.0","4093.0","141.0","38846.0","0.0","1106.0","52197.0","117350.0","23226.0","0.0","56790.0","308201.0","2822.0","1.1","119.1","0.8","149.2","378.3","529.4","8.0","5.4","104.7","117.8","0.7","385.0","499.2","54.7","0.6","289.1","8.8","404.7","751.6","13.7","0.0","493.3","2831.6","0.0","2.11","6.21","7.93","6.5","5.14","1.71","5.48","4.11","2.11","6.35","6.07","7.77","4.44","10.75","0.0","8.69","9.19","0.0"
"Wisconsin","1986","0.0","629.0","10592.0","0.0","0.0","25.0","15194.0","55831.0","0.0","0.0","621.0","320781.0","1512.0","1789.0","1166.0","49786.0","21133.0","0.0","2694.0","112.0","59950.0","108352.0","5928.0","0.0","0.0","109951.0","70.0","88.0","3667.0","188.0","39400.0","0.0","403.0","52100.0","111893.0","21157.0","0.0","57822.0","313118.0","3774.0","1.3","41.8","0.2","69.3","277.1","520.9","5.4","6.7","100.5","90.3","0.5","338.5","437.5","46.7","0.7","225.5","2.6","327.1","687.3","10.0","0.0","387.1","2183.3","0.0","2.02","3.94","6.38","4.56","4.96","1.62","3.6","3.74","2.02","4.29","4.7","6.1","4.18","10.9","0.0","6.69","6.97","0.0"
"Wisconsin","1987","0.0","1725.0","11519.0","0.0","0.0","27.0","15451.0","58220.0","0.0","0.0","765.0","338570.0","1006.0","2159.0","1608.0","45750.0","19867.0","0.0","2687.0","56.0","63587.0","113795.0","6644.0","0.0","0.0","107629.0","53.0","44.0","4637.0","515.0","37075.0","0.0","575.0","51292.0","103993.0","22492.0","0.0","60709.0","315633.0","3436.0","3.3","50.8","0.2","75.5","276.0","498.4","4.0","8.5","87.0","92.0","0.3","338.3","472.1","51.0","1.9","210.8","3.7","319.5","617.9","10.1","0.0","434.3","2349.3","0.0","1.9","4.41","6.44","4.89","4.74","1.47","3.97","3.92","1.9","4.64","4.61","5.77","4.32","10.88","0.0","7.15","7.44","0.0"
"Wisconsin","1988","0.0","1486.0","11067.0","0.0","0.0","38.0","15898.0","67478.0","0.0","0.0","844.0","346249.0","1335.0","2744.0","1691.0","45920.0","21335.0","0.0","2662.0","53.0","70692.0","122800.0","6518.0","0.0","0.0","110976.0","27.0","68.0","4660.0","419.0","39975.0","0.0","303.0","54305.0","122312.0","24004.0","0.0","70918.0","336608.0","4349.0","2.9","44.7","0.2","71.7","313.3","506.9","4.9","8.9","89.8","86.1","0.2","345.8","478.2","42.3","1.6","223.7","1.9","327.8","714.7","10.9","0.0","496.4","2510.6","0.0","1.96","4.04","6.32","4.51","4.64","1.46","3.64","3.25","1.96","4.05","4.28","5.29","4.05","10.32","0.0","7.0","7.46","0.0"
"Wisconsin","1989","0.0","353.0","13683.0","0.0","0.0","36.0","19253.0","70436.0","0.0","0.0","1993.0","343039.0","980.0","2408.0","3320.0","46399.0","22819.0","0.0","1524.0","94.0","73362.0","128069.0","6437.0","0.0","0.0","75599.0","15.0","22.0","4847.0","94.0","36615.0","71.0","225.0","54717.0","127636.0","24268.0","0.0","75143.0","339022.0","4200.0","0.7","64.7","0.2","96.3","311.4","496.7","4.0","7.5","86.6","108.4","0.5","367.4","457.4","44.2","0.4","224.8","1.5","443.0","716.1","12.2","0.0","564.2","2758.6","0.0","1.87","4.73","6.84","5.0","4.42","1.45","4.1","3.1","1.87","4.75","5.33","5.4","3.71","11.39","0.0","7.51","8.14","0.0"
"Wisconsin","1990","0.0","100.0","12397.0","0.0","119.0","49.0","17567.0","66731.0","0.0","0.0","1631.0","347011.0","662.0","2726.0","3427.0","47324.0","24339.0","0.0","2095.0","60.0","75911.0","122616.0","6398.0","0.0","0.0","59597.0","18.0","14.0","5478.0","25.0","31365.0","79.0","165.0","48371.0","114724.0","14672.0","0.0","72159.0","336047.0","4440.0","0.2","68.5","0.4","107.3","315.0","471.2","3.5","8.0","85.0","137.6","0.4","422.4","394.8","40.5","0.1","223.7","1.4","393.9","654.3","16.5","0.0","633.9","3119.9","0.1","1.8","5.53","8.28","6.11","4.72","1.36","5.26","2.93","1.8","5.66","6.28","5.99","3.37","10.58","0.0","8.79","9.28","3.36"
"Wisconsin","1991","0.0","206.0","11387.0","0.0","119.0","50.0","16456.0","72012.0","0.0","0.0","1674.0","359709.0","854.0","2747.0","3209.0","45641.0","23841.0","0.0","2349.0","55.0","75509.0","129691.0","7115.0","0.0","0.0","59732.0","4.0","28.0","6400.0","45.0","29797.0","86.0","172.0","51045.0","124940.0","15382.0","0.0","67358.0","334481.0","4454.0","0.4","57.1","0.4","91.6","330.3","488.5","3.8","7.4","81.3","126.2","0.3","429.0","386.9","55.2","0.2","201.9","1.3","391.0","696.3","16.6","0.0","565.9","3028.3","0.1","1.78","5.01","7.52","5.56","4.59","1.36","4.46","2.7","1.78","5.3","5.83","6.08","3.14","11.03","0.0","8.4","9.05","3.41"
"Wisconsin","1992","0.0","88.0","8965.0","0.0","118.0","58.0","14034.0","71954.0","0.0","0.0","1793.0","350389.0","480.0","2920.0","3407.0","44539.0","24165.0","0.0","2650.0","66.0","72664.0","131435.0","7946.0","0.0","0.0","60287.0","3.0","31.0","5791.0","19.0","27469.0","92.0","165.0","47541.0","124512.0","16138.0","0.0","68878.0","341397.0","4047.0","0.2","43.4","0.4","76.3","342.9","467.1","2.2","7.0","77.6","119.5","0.4","408.8","420.9","73.3","0.1","170.1","1.2","330.4","724.8","15.9","0.0","565.7","3000.7","0.1","1.74","4.84","7.13","5.43","4.77","1.33","4.64","2.4","1.74","4.95","5.51","6.06","3.35","13.78","0.0","8.21","8.79","3.65"
"Wisconsin","1993","0.0","750.0","9040.0","0.0","41.0","61.0","13357.0","77925.0","0.0","0.0","1157.0","358963.0","729.0","3647.0","4123.0","43400.0","27933.0","0.0","2887.0","106.0","82535.0","135545.0","7749.0","0.0","0.0","62814.0","25.0","55.0","6613.0","165.0","29998.0","98.0","266.0","52685.0","131562.0","8418.0","0.0","72453.0","352297.0","3705.0","1.3","43.8","0.4","73.3","397.6","434.3","3.0","9.6","74.0","145.4","0.5","455.9","448.9","65.8","0.6","186.9","1.7","381.3","824.7","8.1","0.0","604.6","3054.4","0.1","1.71","4.85","6.28","5.49","5.1","1.21","4.09","2.63","1.71","5.22","5.12","5.94","3.48","12.15","0.0","8.34","8.67","3.76"
"Wisconsin","1994","0.0","1095.0","6920.0","0.0","42.0","46.0","11185.0","79548.0","0.0","0.0","1103.0","375649.0","1281.0","4462.0","4730.0","47930.0","26710.0","0.0","3079.0","92.0","85076.0","136721.0","7349.0","0.0","0.0","66072.0","15.0","61.0","6583.0","193.0","25432.0","91.0","192.0","47659.0","129707.0","7990.0","0.0","81195.0","369480.0","10009.0","1.9","31.3","0.3","59.2","385.6","454.2","5.1","11.8","81.8","127.4","0.4","446.2","432.1","69.8","0.6","156.3","1.2","342.9","804.7","7.5","0.0","672.2","3288.2","0.1","1.71","4.52","6.0","5.29","4.85","1.21","3.98","2.63","1.71","4.78","4.77","5.68","3.32","14.59","0.0","8.28","8.9","3.36"
"Wisconsin","1995","0.0","2824.0","5717.0","0.0","42.0","56.0","9483.0","85812.0","0.0","0.0","1110.0","391165.0","1127.0","10081.0","4901.0","47204.0","23929.0","0.0","2741.0","85.0","83088.0","147660.0","6850.0","0.0","0.0","68944.0","14.0","68.0","7018.0","422.0","21297.0","97.0","194.0","43852.0","137493.0","7990.0","0.0","84532.0","383083.0","4297.0","4.7","26.3","0.3","52.0","381.7","444.0","4.3","22.2","78.4","111.7","0.4","441.8","411.8","65.9","1.4","131.0","1.0","316.6","791.3","7.3","0.0","692.5","3533.3","0.2","1.66","4.59","4.97","5.48","4.45","1.14","3.85","2.21","1.66","4.68","4.85","5.71","2.93","14.9","0.0","8.19","9.22","2.93"
