"Date.Day","Date.Full","Date.Month","Date.Year","Show.Name","Show.Theatre","Show.Type","Statistics.Attendance","Statistics.Capacity","Statistics.Gross","Statistics.Gross Potential","Statistics.Performances"
"24","1/24/2016","1","2016","The Humans","Helen Hayes","Play","500","87","32574","51","0"
"24","1/24/2016","1","2016","The King And I 2015","Vivian Beaumont","Musical","4872","78","444069","53","6"
"24","1/24/2016","1","2016","The Lion King","Minskoff","Musical","8750","86","1063040","80","6"
"24","1/24/2016","1","2016","The Phantom Of The Opera","Majestic","Musical","5683","59","397769","35","6"
"24","1/24/2016","1","2016","Wicked","Gershwin","Musical","10375","96","983150","74","6"
"31","1/31/2016","1","2016","A View From The Bridge 2015","Lyceum","Play","6592","81","477846","54","8"
"31","1/31/2016","1","2016","Aladdin","New Amsterdam","Musical","13023","94","1234997","89","8"
"31","1/31/2016","1","2016","Allegiance","Longacre","Musical","6452","76","455658","49","8"
"31","1/31/2016","1","2016","An American In Paris","Palace","Musical","9545","71","820726","56","8"
"31","1/31/2016","1","2016","Beautiful","Stephen Sondheim","Musical","7759","95","905361","77","8"
"31","1/31/2016","1","2016","Chicago","Ambassador","Musical","5590","65","422580","45","8"
"31","1/31/2016","1","2016","China Doll","Schoenfeld","Play","6346","85","658216","69","7"
"31","1/31/2016","1","2016","Fiddler On The Roof 2015","Broadway","Musical","11797","86","1039910","67","8"
"31","1/31/2016","1","2016","Finding Neverland","Lunt-Fontanne","Musical","9018","75","724729","49","8"
"31","1/31/2016","1","2016","Fun Home","Circle In The Square","Musical","5221","88","488273","61","8"
"31","1/31/2016","1","2016","Hamilton","Richard Rodgers","Musical","10748","102","1732653","130","8"
"31","1/31/2016","1","2016","Jersey Boys","August Wilson","Musical","6400","65","571964","50","8"
"31","1/31/2016","1","2016","King Charles Iii","Music Box","Play","7203","92","732328","73","8"
"31","1/31/2016","1","2016","Kinky Boots","Al Hirschfeld","Musical","9059","80","838362","65","8"
"31","1/31/2016","1","2016","Les Miserables '14","Imperial","Musical","8486","75","686752","58","8"
"31","1/31/2016","1","2016","Matilda","Shubert","Musical","9267","81","684547","52","8"
"31","1/31/2016","1","2016","Misery","Broadhurst","Play","7488","80","694020","56","8"
"31","1/31/2016","1","2016","Noises Off 2016","American Airlines","Play","5468","92","442872","68","8"
"31","1/31/2016","1","2016","On Your Feet!","Marquis","Musical","10510","81","1082485","70","8"
"31","1/31/2016","1","2016","Our Mother'S Brief Affair","Friedman","Play","3899","75","229778","36","8"
"31","1/31/2016","1","2016","School Of Rock","Winter Garden","Musical","8791","77","817940","58","8"
"31","1/31/2016","1","2016","Something Rotten!","St. James","Musical","8765","71","702766","51","8"
"31","1/31/2016","1","2016","The Book Of Mormon","Eugene O'Neill","Musical","8665","102","1343531","98","8"
"31","1/31/2016","1","2016","The Color Purple 2015","Jacobs","Musical","8118","97","813710","78","8"
"31","1/31/2016","1","2016","The Curious Incident Of The Dog In The Night-Time","Ethel Barrymore","Play","7126","88","509779","59","8"
"31","1/31/2016","1","2016","The Humans","Helen Hayes","Play","3872","84","240050","48","0"
"31","1/31/2016","1","2016","The King And I 2015","Vivian Beaumont","Musical","6926","83","682534","60","8"
"31","1/31/2016","1","2016","The Lion King","Minskoff","Musical","12979","96","1513498","89","8"
"31","1/31/2016","1","2016","The Phantom Of The Opera","Majestic","Musical","7922","62","599766","40","8"
"31","1/31/2016","1","2016","Wicked","Gershwin","Musical","14440","100","1469622","83","8"
"7","2/7/2016","2","2016","A View From The Bridge 2015","Lyceum","Play","6144","75","436995","50","8"
"7","2/7/2016","2","2016","Aladdin","New Amsterdam","Musical","13074","95","1225573","88","8"
"7","2/7/2016","2","2016","Allegiance","Longacre","Musical","6853","81","472198","50","8"
"7","2/7/2016","2","2016","An American In Paris","Palace","Musical","8696","65","754543","51","8"
"7","2/7/2016","2","2016","Beautiful","Stephen Sondheim","Musical","7178","87","810526","69","8"
"7","2/7/2016","2","2016","Blackbird","Belasco","Play","1865","91","156916","66","0"
"7","2/7/2016","2","2016","Chicago","Ambassador","Musical","5595","65","397020","42","8"
"7","2/7/2016","2","2016","Fiddler On The Roof 2015","Broadway","Musical","10804","79","936466","60","8"
"7","2/7/2016","2","2016","Finding Neverland","Lunt-Fontanne","Musical","7477","71","557235","43","7"
"7","2/7/2016","2","2016","Fun Home","Circle In The Square","Musical","5011","85","432296","54","8"
"7","2/7/2016","2","2016","Hamilton","Richard Rodgers","Musical","10746","102","1771086","133","8"
"7","2/7/2016","2","2016","Jersey Boys","August Wilson","Musical","5303","54","465912","40","8"
"7","2/7/2016","2","2016","Kinky Boots","Al Hirschfeld","Musical","7954","70","702285","55","8"
"7","2/7/2016","2","2016","Les Miserables '14","Imperial","Musical","7759","69","576959","49","8"
"7","2/7/2016","2","2016","Matilda","Shubert","Musical","7957","69","546352","41","8"
"7","2/7/2016","2","2016","Misery","Broadhurst","Play","7488","80","707574","57","8"
"7","2/7/2016","2","2016","Noises Off 2016","American Airlines","Play","5552","94","445927","68","8"
"7","2/7/2016","2","2016","On Your Feet!","Marquis","Musical","10594","81","1058989","68","8"
"7","2/7/2016","2","2016","Our Mother'S Brief Affair","Friedman","Play","3503","67","201600","32","8"
"7","2/7/2016","2","2016","School Of Rock","Winter Garden","Musical","8687","76","756571","54","8"
"7","2/7/2016","2","2016","Something Rotten!","St. James","Musical","8253","69","633021","46","8"
"7","2/7/2016","2","2016","The Book Of Mormon","Eugene O'Neill","Musical","8635","101","1273332","92","8"
"7","2/7/2016","2","2016","The Color Purple 2015","Jacobs","Musical","8253","98","815646","79","8"
"7","2/7/2016","2","2016","The Curious Incident Of The Dog In The Night-Time","Ethel Barrymore","Play","6326","78","451765","53","8"
"7","2/7/2016","2","2016","The Humans","Helen Hayes","Play","3826","83","236708","47","0"
"7","2/7/2016","2","2016","The King And I 2015","Vivian Beaumont","Musical","6464","77","619639","54","8"
"7","2/7/2016","2","2016","The Lion King","Minskoff","Musical","13198","97","1533403","95","8"
"7","2/7/2016","2","2016","The Phantom Of The Opera","Majestic","Musical","8249","64","618591","41","8"
"7","2/7/2016","2","2016","Wicked","Gershwin","Musical","14557","97","1429696","80","8"
"14","2/14/2016","2","2016","A View From The Bridge 2015","Lyceum","Play","6569","80","462978","53","8"
"14","2/14/2016","2","2016","Aladdin","New Amsterdam","Musical","13811","100","1493306","94","8"
"14","2/14/2016","2","2016","Allegiance","Longacre","Musical","6589","78","583133","62","8"
"14","2/14/2016","2","2016","An American In Paris","Palace","Musical","9222","69","854231","58","8"
"14","2/14/2016","2","2016","Beautiful","Stephen Sondheim","Musical","7258","88","920024","78","8"
"14","2/14/2016","2","2016","Blackbird","Belasco","Play","5655","79","439753","56","0"
"14","2/14/2016","2","2016","Chicago","Ambassador","Musical","6702","78","566356","60","8"
"14","2/14/2016","2","2016","Disaster!","Nederlander","Musical","6534","68","364575","32","0"
"14","2/14/2016","2","2016","Fiddler On The Roof 2015","Broadway","Musical","11361","83","1040265","66","8"
"14","2/14/2016","2","2016","Finding Neverland","Lunt-Fontanne","Musical","8862","65","841122","46","9"
"14","2/14/2016","2","2016","Fun Home","Circle In The Square","Musical","5489","93","503402","63","8"
"14","2/14/2016","2","2016","Hamilton","Richard Rodgers","Musical","10751","102","1792099","134","8"
"14","2/14/2016","2","2016","Hughie 2016","Booth","Play","5200","96","330298","49","0"
"14","2/14/2016","2","2016","Jersey Boys","August Wilson","Musical","6448","66","595522","52","8"
"14","2/14/2016","2","2016","Kinky Boots","Al Hirschfeld","Musical","8756","77","917439","71","8"
"14","2/14/2016","2","2016","Les Miserables '14","Imperial","Musical","9528","85","871423","74","8"
"14","2/14/2016","2","2016","Matilda","Shubert","Musical","9780","85","837763","63","8"
"14","2/14/2016","2","2016","Misery","Broadhurst","Play","7263","77","784206","63","8"
"14","2/14/2016","2","2016","Noises Off 2016","American Airlines","Play","5515","93","432543","66","8"
"14","2/14/2016","2","2016","On Your Feet!","Marquis","Musical","10392","80","1098756","71","8"
"14","2/14/2016","2","2016","Our Mother'S Brief Affair","Friedman","Play","3450","66","187877","30","8"
"14","2/14/2016","2","2016","School Of Rock","Winter Garden","Musical","9899","87","999098","71","8"
"14","2/14/2016","2","2016","Something Rotten!","St. James","Musical","8775","73","768883","56","8"
"14","2/14/2016","2","2016","The Book Of Mormon","Eugene O'Neill","Musical","8680","102","1472569","107","8"
"14","2/14/2016","2","2016","The Color Purple 2015","Jacobs","Musical","8078","96","905095","87","8"
"14","2/14/2016","2","2016","The Curious Incident Of The Dog In The Night-Time","Ethel Barrymore","Play","6153","76","516341","60","8"
"14","2/14/2016","2","2016","The Humans","Helen Hayes","Play","4192","91","224521","44","0"
"14","2/14/2016","2","2016","The King And I 2015","Vivian Beaumont","Musical","6966","83","717826","63","8"
"14","2/14/2016","2","2016","The Lion King","Minskoff","Musical","13557","100","1717043","95","8"
"14","2/14/2016","2","2016","The Phantom Of The Opera","Majestic","Musical","9164","71","779491","51","8"
"14","2/14/2016","2","2016","Wicked","Gershwin","Musical","14060","97","1695453","95","8"
"21","2/21/2016","2","2016","A View From The Bridge 2015","Lyceum","Play","7460","91","538668","61","8"
"21","2/21/2016","2","2016","Aladdin","New Amsterdam","Musical","13793","100","1486893","93","8"
"21","2/21/2016","2","2016","An American In Paris","Palace","Musical","9259","69","799369","54","8"
"21","2/21/2016","2","2016","Beautiful","Stephen Sondheim","Musical","7838","95","936997","80","8"
"21","2/21/2016","2","2016","Blackbird","Belasco","Play","5498","68","417989","47","0"
"21","2/21/2016","2","2016","Chicago","Ambassador","Musical","5614","65","458553","48","8"
"21","2/21/2016","2","2016","Disaster!","Nederlander","Musical","6211","65","333537","30","0"
"21","2/21/2016","2","2016","Fiddler On The Roof 2015","Broadway","Musical","10873","80","977198","63","8"
"21","2/21/2016","2","2016","Finding Neverland","Lunt-Fontanne","Musical","9179","76","756746","51","8"
"21","2/21/2016","2","2016","Fun Home","Circle In The Square","Musical","5412","91","461437","58","8"
"21","2/21/2016","2","2016","Hamilton","Richard Rodgers","Musical","10756","102","1750924","131","8"
"21","2/21/2016","2","2016","Hughie 2016","Booth","Play","4935","80","298616","38","0"
"21","2/21/2016","2","2016","Jersey Boys","August Wilson","Musical","6984","71","607591","53","8"
"21","2/21/2016","2","2016","Kinky Boots","Al Hirschfeld","Musical","8618","76","805706","63","8"
"21","2/21/2016","2","2016","Les Miserables '14","Imperial","Musical","9496","84","798137","68","8"
"21","2/21/2016","2","2016","Matilda","Shubert","Musical","9770","85","810342","61","8"
"21","2/21/2016","2","2016","Noises Off 2016","American Airlines","Play","5786","98","508885","78","8"
"21","2/21/2016","2","2016","On Your Feet!","Marquis","Musical","10002","77","1032021","66","8"
"21","2/21/2016","2","2016","Our Mother'S Brief Affair","Friedman","Play","3522","68","183321","29","8"
"21","2/21/2016","2","2016","School Of Rock","Winter Garden","Musical","11537","101","1152012","82","8"
"21","2/21/2016","2","2016","She Loves Me 2016","Studio 54","Musical","3233","80","227422","51","0"
"21","2/21/2016","2","2016","Something Rotten!","St. James","Musical","9571","82","755395","56","8"
"21","2/21/2016","2","2016","The Book Of Mormon","Eugene O'Neill","Musical","8735","102","1365956","99","8"
"21","2/21/2016","2","2016","The Color Purple 2015","Jacobs","Musical","7942","94","832786","80","8"
"21","2/21/2016","2","2016","The Curious Incident Of The Dog In The Night-Time","Ethel Barrymore","Play","6515","80","508935","59","8"
"21","2/21/2016","2","2016","The Humans","Helen Hayes","Play","4394","95","250540","55","5"
"21","2/21/2016","2","2016","The King And I 2015","Vivian Beaumont","Musical","6201","74","567092","50","8"
"21","2/21/2016","2","2016","The Lion King","Minskoff","Musical","13518","100","1851720","96","8"
"21","2/21/2016","2","2016","The Phantom Of The Opera","Majestic","Musical","8859","69","729805","48","8"
"21","2/21/2016","2","2016","Wicked","Gershwin","Musical","14838","99","1747324","98","8"
"28","2/28/2016","2","2016","Aladdin","New Amsterdam","Musical","13150","95","1151986","85","8"
"28","2/28/2016","2","2016","An American In Paris","Palace","Musical","7972","59","690631","47","8"
"28","2/28/2016","2","2016","Beautiful","Stephen Sondheim","Musical","6763","82","793832","68","8"
"28","2/28/2016","2","2016","Blackbird","Belasco","Play","5545","68","399452","45","0"
"28","2/28/2016","2","2016","Bright Star","Cort","Musical","3238","77","206573","44","0"
"28","2/28/2016","2","2016","Chicago","Ambassador","Musical","4387","51","342737","36","8"
"28","2/28/2016","2","2016","Disaster!","Nederlander","Musical","5195","54","261661","24","0"
"28","2/28/2016","2","2016","Eclipsed","Golden","Play","5461","97","400315","56","0"
"28","2/28/2016","2","2016","Fiddler On The Roof 2015","Broadway","Musical","8816","65","773083","50","8"
"28","2/28/2016","2","2016","Finding Neverland","Lunt-Fontanne","Musical","6077","51","455737","31","8"
"28","2/28/2016","2","2016","Fun Home","Circle In The Square","Musical","4922","83","386312","49","8"
"28","2/28/2016","2","2016","Hamilton","Richard Rodgers","Musical","10756","102","1755010","131","8"
"28","2/28/2016","2","2016","Hughie 2016","Booth","Play","5074","82","280732","36","5"
"28","2/28/2016","2","2016","Jersey Boys","August Wilson","Musical","5414","55","482602","42","8"
"28","2/28/2016","2","2016","Kinky Boots","Al Hirschfeld","Musical","6747","59","634622","49","8"
"28","2/28/2016","2","2016","Les Miserables '14","Imperial","Musical","8483","75","736402","62","8"
"28","2/28/2016","2","2016","Matilda","Shubert","Musical","7222","63","528382","40","8"
"28","2/28/2016","2","2016","Noises Off 2016","American Airlines","Play","5687","96","475948","73","8"
"28","2/28/2016","2","2016","On Your Feet!","Marquis","Musical","8494","65","829058","53","8"
"28","2/28/2016","2","2016","Our Mother'S Brief Affair","Friedman","Play","3555","68","179194","28","8"
"28","2/28/2016","2","2016","School Of Rock","Winter Garden","Musical","9100","80","720585","51","8"
"28","2/28/2016","2","2016","She Loves Me 2016","Studio 54","Musical","5202","65","337093","37","0"
"28","2/28/2016","2","2016","Something Rotten!","St. James","Musical","8100","71","582997","44","8"
"28","2/28/2016","2","2016","The Book Of Mormon","Eugene O'Neill","Musical","8672","102","1300231","94","8"
"28","2/28/2016","2","2016","The Color Purple 2015","Jacobs","Musical","7359","88","751469","72","8"
"28","2/28/2016","2","2016","The Curious Incident Of The Dog In The Night-Time","Ethel Barrymore","Play","5215","64","392453","46","8"
"28","2/28/2016","2","2016","The Humans","Helen Hayes","Play","4271","92","344276","63","8"
"28","2/28/2016","2","2016","The King And I 2015","Vivian Beaumont","Musical","5794","69","534179","47","8"
"28","2/28/2016","2","2016","The Lion King","Minskoff","Musical","13536","100","1469120","91","8"
"28","2/28/2016","2","2016","The Phantom Of The Opera","Majestic","Musical","6547","51","518384","34","8"
"28","2/28/2016","2","2016","Wicked","Gershwin","Musical","12055","83","1295960","73","8"
"6","3/6/2016","3","2016","Aladdin","New Amsterdam","Musical","12778","92","1079248","82","8"
"6","3/6/2016","3","2016","An American In Paris","Palace","Musical","8288","62","704302","48","8"
"6","3/6/2016","3","2016","Beautiful","Stephen Sondheim","Musical","7178","87","822324","70","8"
"6","3/6/2016","3","2016","Blackbird","Belasco","Play","5574","69","365048","41","0"
"6","3/6/2016","3","2016","Bright Star","Cort","Musical","5103","70","255641","32","0"
"6","3/6/2016","3","2016","Chicago","Ambassador","Musical","4898","57","377670","40","8"
"6","3/6/2016","3","2016","Disaster!","Nederlander","Musical","6690","70","296010","27","0"
"6","3/6/2016","3","2016","Eclipsed","Golden","Play","6049","94","340891","42","1"
"6","3/6/2016","3","2016","Fiddler On The Roof 2015","Broadway","Musical","9317","68","801154","52","8"
"6","3/6/2016","3","2016","Finding Neverland","Lunt-Fontanne","Musical","8369","70","642636","44","8"
"6","3/6/2016","3","2016","Fun Home","Circle In The Square","Musical","4810","81","380213","48","8"
"6","3/6/2016","3","2016","Hamilton","Richard Rodgers","Musical","10751","102","1766223","132","8"
"6","3/6/2016","3","2016","Hughie 2016","Booth","Play","3901","63","256454","33","8"
"6","3/6/2016","3","2016","Jersey Boys","August Wilson","Musical","5607","57","490591","43","8"
"6","3/6/2016","3","2016","Kinky Boots","Al Hirschfeld","Musical","6865","60","661447","52","8"
"6","3/6/2016","3","2016","Les Miserables '14","Imperial","Musical","7449","66","534606","45","8"
"6","3/6/2016","3","2016","Matilda","Shubert","Musical","7576","66","546268","41","8"
"6","3/6/2016","3","2016","Noises Off 2016","American Airlines","Play","5924","100","495948","76","8"
"6","3/6/2016","3","2016","On Your Feet!","Marquis","Musical","9059","70","882991","57","8"
"6","3/6/2016","3","2016","Our Mother'S Brief Affair","Friedman","Play","3993","77","167916","30","8"
"6","3/6/2016","3","2016","School Of Rock","Winter Garden","Musical","8291","73","729218","52","8"
"6","3/6/2016","3","2016","She Loves Me 2016","Studio 54","Musical","6003","74","397366","44","0"
"6","3/6/2016","3","2016","Something Rotten!","St. James","Musical","8537","71","632839","46","8"
"6","3/6/2016","3","2016","The Book Of Mormon","Eugene O'Neill","Musical","8740","102","1278459","93","8"
"6","3/6/2016","3","2016","The Color Purple 2015","Jacobs","Musical","7039","84","722487","69","8"
"6","3/6/2016","3","2016","The Crucible 2016","Walter Kerr","Play","4881","90","475357","68","0"
"6","3/6/2016","3","2016","The Curious Incident Of The Dog In The Night-Time","Ethel Barrymore","Play","5171","63","400960","47","8"
"6","3/6/2016","3","2016","The Humans","Helen Hayes","Play","4024","87","354973","65","8"
"6","3/6/2016","3","2016","The King And I 2015","Vivian Beaumont","Musical","5396","64","470168","41","8"
"6","3/6/2016","3","2016","The Lion King","Minskoff","Musical","13289","98","1461331","86","8"
"6","3/6/2016","3","2016","The Phantom Of The Opera","Majestic","Musical","6740","52","552229","36","8"
"6","3/6/2016","3","2016","Wicked","Gershwin","Musical","12268","85","1337007","75","8"
"13","3/13/2016","3","2016","Aladdin","New Amsterdam","Musical","13639","99","1325184","92","8"
"13","3/13/2016","3","2016","An American In Paris","Palace","Musical","9329","69","856835","58","8"
"13","3/13/2016","3","2016","Beautiful","Stephen Sondheim","Musical","7888","96","918575","78","8"
"13","3/13/2016","3","2016","Blackbird","Belasco","Play","6519","80","411984","47","4"
"13","3/13/2016","3","2016","Bright Star","Cort","Musical","6481","77","301410","33","0"
"13","3/13/2016","3","2016","Chicago","Ambassador","Musical","6010","70","469188","50","8"
"13","3/13/2016","3","2016","Disaster!","Nederlander","Musical","5729","60","318847","29","8"
"13","3/13/2016","3","2016","Eclipsed","Golden","Play","5690","89","421319","51","8"
"13","3/13/2016","3","2016","Fiddler On The Roof 2015","Broadway","Musical","10125","74","888243","57","8"
"13","3/13/2016","3","2016","Finding Neverland","Lunt-Fontanne","Musical","8500","71","659099","45","8"
"13","3/13/2016","3","2016","Fun Home","Circle In The Square","Musical","5371","91","466331","59","8"
"13","3/13/2016","3","2016","Hamilton","Richard Rodgers","Musical","10756","102","1758555","132","8"
"13","3/13/2016","3","2016","Hughie 2016","Booth","Play","4083","66","295800","38","8"
"13","3/13/2016","3","2016","Jersey Boys","August Wilson","Musical","6387","65","564025","49","8"
"13","3/13/2016","3","2016","Kinky Boots","Al Hirschfeld","Musical","8630","76","844214","66","8"
"13","3/13/2016","3","2016","Les Miserables '14","Imperial","Musical","8945","79","698731","59","8"
"13","3/13/2016","3","2016","Matilda","Shubert","Musical","8745","76","683263","51","8"
"13","3/13/2016","3","2016","Noises Off 2016","American Airlines","Play","5999","101","557404","85","8"
"13","3/13/2016","3","2016","On Your Feet!","Marquis","Musical","9308","72","973702","63","8"
"13","3/13/2016","3","2016","School Of Rock","Winter Garden","Musical","10058","88","900072","64","8"
"13","3/13/2016","3","2016","She Loves Me 2016","Studio 54","Musical","7360","91","409091","45","0"
"13","3/13/2016","3","2016","Something Rotten!","St. James","Musical","9167","76","765481","56","8"
"13","3/13/2016","3","2016","The Book Of Mormon","Eugene O'Neill","Musical","8744","103","1353456","98","8"
"13","3/13/2016","3","2016","The Color Purple 2015","Jacobs","Musical","7168","85","742916","71","8"
"13","3/13/2016","3","2016","The Crucible 2016","Walter Kerr","Play","6177","98","583709","72","0"
"13","3/13/2016","3","2016","The Curious Incident Of The Dog In The Night-Time","Ethel Barrymore","Play","5791","71","444027","52","8"
"13","3/13/2016","3","2016","The Humans","Helen Hayes","Play","4250","92","380140","70","8"
"13","3/13/2016","3","2016","The King And I 2015","Vivian Beaumont","Musical","6646","79","633677","55","8"
"13","3/13/2016","3","2016","The Lion King","Minskoff","Musical","13413","99","1708789","90","8"
"13","3/13/2016","3","2016","The Phantom Of The Opera","Majestic","Musical","8615","67","723466","48","8"
"13","3/13/2016","3","2016","Wicked","Gershwin","Musical","14103","98","1662470","93","8"
"20","3/20/2016","3","2016","Aladdin","New Amsterdam","Musical","13808","100","1570189","99","8"
"20","3/20/2016","3","2016","An American In Paris","Palace","Musical","9320","69","832227","57","8"
"20","3/20/2016","3","2016","Beautiful","Stephen Sondheim","Musical","7581","92","888029","76","8"
"20","3/20/2016","3","2016","Blackbird","Belasco","Play","6420","79","483635","55","8"
"20","3/20/2016","3","2016","Bright Star","Cort","Musical","7244","86","312937","34","0"
"20","3/20/2016","3","2016","Chicago","Ambassador","Musical","6914","80","574676","61","8"
"20","3/20/2016","3","2016","Disaster!","Nederlander","Musical","5843","61","387742","35","8"
"20","3/20/2016","3","2016","Eclipsed","Golden","Play","5285","82","419842","50","8"
"20","3/20/2016","3","2016","Fiddler On The Roof 2015","Broadway","Musical","10987","80","961474","62","8"
"20","3/20/2016","3","2016","Finding Neverland","Lunt-Fontanne","Musical","10041","83","825077","56","8"
"20","3/20/2016","3","2016","Fun Home","Circle In The Square","Musical","5608","95","504606","63","8"
"20","3/20/2016","3","2016","Hamilton","Richard Rodgers","Musical","10753","102","1740104","130","8"
"20","3/20/2016","3","2016","Hughie 2016","Booth","Play","4217","68","282706","36","8"
"20","3/20/2016","3","2016","Jersey Boys","August Wilson","Musical","7255","74","636123","55","8"
"20","3/20/2016","3","2016","Kinky Boots","Al Hirschfeld","Musical","9266","81","903528","70","8"
"20","3/20/2016","3","2016","Les Miserables '14","Imperial","Musical","10650","94","874255","74","8"
"20","3/20/2016","3","2016","Matilda","Shubert","Musical","10972","96","939959","71","8"
"20","3/20/2016","3","2016","On Your Feet!","Marquis","Musical","8907","68","934149","60","8"
"20","3/20/2016","3","2016","School Of Rock","Winter Garden","Musical","11115","93","1072497","74","8"
"20","3/20/2016","3","2016","She Loves Me 2016","Studio 54","Musical","7833","97","505150","56","5"
"20","3/20/2016","3","2016","Shuffle Along","Music Box","Musical","5660","98","640453","80","0"
"20","3/20/2016","3","2016","Something Rotten!","St. James","Musical","10798","81","891778","62","8"
"20","3/20/2016","3","2016","The Book Of Mormon","Eugene O'Neill","Musical","8738","102","1367888","99","8"
"20","3/20/2016","3","2016","The Color Purple 2015","Jacobs","Musical","7439","88","768846","74","8"
"20","3/20/2016","3","2016","The Crucible 2016","Walter Kerr","Play","7187","100","659753","71","0"
"20","3/20/2016","3","2016","The Curious Incident Of The Dog In The Night-Time","Ethel Barrymore","Play","6812","84","529468","62","8"
"20","3/20/2016","3","2016","The Humans","Helen Hayes","Play","4305","93","390853","70","8"
"20","3/20/2016","3","2016","The King And I 2015","Vivian Beaumont","Musical","7310","87","773089","68","8"
"20","3/20/2016","3","2016","The Lion King","Minskoff","Musical","13554","100","2044101","97","8"
"20","3/20/2016","3","2016","The Phantom Of The Opera","Majestic","Musical","11072","86","981647","65","8"
"20","3/20/2016","3","2016","Wicked","Gershwin","Musical","15226","99","1934807","109","8"
"27","3/27/2016","3","2016","Aladdin","New Amsterdam","Musical","15519","100","2127857","98","9"
"27","3/27/2016","3","2016","American Psycho","Schoenfeld","Musical","4056","98","365186","69","0"
"27","3/27/2016","3","2016","An American In Paris","Palace","Musical","11012","82","968216","66","8"
"27","3/27/2016","3","2016","Beautiful","Stephen Sondheim","Musical","7628","93","872074","74","8"
"27","3/27/2016","3","2016","Blackbird","Belasco","Play","6223","77","475196","54","8"
"27","3/27/2016","3","2016","Bright Star","Cort","Musical","7969","95","384716","42","5"
"27","3/27/2016","3","2016","Chicago","Ambassador","Musical","7974","92","723791","77","8"
"27","3/27/2016","3","2016","Disaster!","Nederlander","Musical","5898","62","473885","43","8"
"27","3/27/2016","3","2016","Eclipsed","Golden","Play","4027","63","318920","39","8"
"27","3/27/2016","3","2016","Fiddler On The Roof 2015","Broadway","Musical","11201","82","1126634","73","8"
"27","3/27/2016","3","2016","Finding Neverland","Lunt-Fontanne","Musical","9916","82","1009392","68","8"
"27","3/27/2016","3","2016","Fun Home","Circle In The Square","Musical","5672","96","520363","65","8"
"27","3/27/2016","3","2016","Hamilton","Richard Rodgers","Musical","10755","102","1719570","129","8"
"27","3/27/2016","3","2016","Hughie 2016","Booth","Play","4583","74","278658","36","8"
"27","3/27/2016","3","2016","Jersey Boys","August Wilson","Musical","8066","82","713574","62","8"
"27","3/27/2016","3","2016","Kinky Boots","Al Hirschfeld","Musical","10100","89","1009623","79","8"
"27","3/27/2016","3","2016","Les Miserables '14","Imperial","Musical","11052","98","1015672","86","8"
"27","3/27/2016","3","2016","Matilda","Shubert","Musical","11393","99","1237341","93","8"
"27","3/27/2016","3","2016","On Your Feet!","Marquis","Musical","9607","74","992096","64","8"
"27","3/27/2016","3","2016","School Of Rock","Winter Garden","Musical","12130","101","1323673","92","8"
"27","3/27/2016","3","2016","She Loves Me 2016","Studio 54","Musical","7830","97","590842","66","8"
"27","3/27/2016","3","2016","Shuffle Along","Music Box","Musical","2889","100","358845","86","0"
"27","3/27/2016","3","2016","Something Rotten!","St. James","Musical","11842","89","1011004","70","8"
"27","3/27/2016","3","2016","The Book Of Mormon","Eugene O'Neill","Musical","8751","103","1414631","103","8"
"27","3/27/2016","3","2016","The Color Purple 2015","Jacobs","Musical","7668","91","819292","78","8"
"27","3/27/2016","3","2016","The Crucible 2016","Walter Kerr","Play","7233","100","651186","70","0"
"27","3/27/2016","3","2016","The Curious Incident Of The Dog In The Night-Time","Ethel Barrymore","Play","7430","91","554597","65","8"
"27","3/27/2016","3","2016","The Father 2016","Friedman","Play","3094","68","163744","26","0"
"27","3/27/2016","3","2016","The Humans","Helen Hayes","Play","4306","93","395820","68","8"
"27","3/27/2016","3","2016","The King And I 2015","Vivian Beaumont","Musical","8252","99","928304","81","8"
"27","3/27/2016","3","2016","The Lion King","Minskoff","Musical","15236","100","2629844","99","9"
"27","3/27/2016","3","2016","The Phantom Of The Opera","Majestic","Musical","12085","94","1352186","89","8"
"27","3/27/2016","3","2016","Waitress","Brooks Atkinson","Musical","3171","101","425830","111","0"
"27","3/27/2016","3","2016","Wicked","Gershwin","Musical","16940","98","2532613","126","9"
"3","4/3/2016","4","2016","Aladdin","New Amsterdam","Musical","13760","100","1850963","96","8"
"3","4/3/2016","4","2016","American Psycho","Schoenfeld","Musical","6997","97","506264","55","0"
"3","4/3/2016","4","2016","An American In Paris","Palace","Musical","10840","81","895565","61","8"
"3","4/3/2016","4","2016","Beautiful","Stephen Sondheim","Musical","7585","92","920856","78","8"
"3","4/3/2016","4","2016","Blackbird","Belasco","Play","5685","70","443329","50","8"
"3","4/3/2016","4","2016","Bright Star","Cort","Musical","6141","73","421067","46","8"
"3","4/3/2016","4","2016","Chicago","Ambassador","Musical","7115","82","618024","65","8"
"3","4/3/2016","4","2016","Disaster!","Nederlander","Musical","5058","53","379444","34","8"
"3","4/3/2016","4","2016","Eclipsed","Golden","Play","4336","68","333300","41","8"
"3","4/3/2016","4","2016","Fiddler On The Roof 2015","Broadway","Musical","11224","82","994179","64","8"
"3","4/3/2016","4","2016","Finding Neverland","Lunt-Fontanne","Musical","10659","89","924657","63","8"
"3","4/3/2016","4","2016","Fully Committed","Lyceum","Play","2809","77","210547","47","0"
"3","4/3/2016","4","2016","Fun Home","Circle In The Square","Musical","5241","89","481016","61","8"
