"Utility.Number","Utility.Name","Utility.State","Utility.Type","Demand.Summer Peak","Demand.Winter Peak","Sources.Generation","Sources.Purchased","Sources.Other","Sources.Total","Uses.Retail","Uses.Resale","Uses.No Charge","Uses.Consumed","Uses.Losses","Uses.Total","Revenues.Retail","Revenue.Delivery","Revenue.Resale","Revenue.Adjustments","Revenue.Transmission","Revenue.Other","Revenue.Total","Retail.Residential.Revenue","Retail.Residential.Sales","Retail.Residential.Customers","Retail.Commercial.Revenue","Retail.Commercial.Sales","Retail.Commercial.Customers","Retail.Industrial.Revenue","Retail.Industrial.Sales","Retail.Industrial.Customers","Retail.Transportation.Revenue","Retail.Transportation.Sales","Retail.Transportation.Customers","Retail.Total.Revenue","Retail.Total.Sales","Retail.Total.Customers"
"4508","Crawfordsville Elec, Lgt & Pwr","IN","Municipal","73.1","60.1","0.0","404956.0","0.0","404956.0","392925.0","0.0","0.0","1226.0","10805.0","404956.0","35801.0","0.0","0.0","0.0","0.0","0.0","35801.0","9226.1","80973.0","8292.0","6126.8","55543.0","1484.0","20448.1","256409.0","133.0","0.0","0.0","0.0","35801.0","392925.0","9909.0"
"4509","Craighead Electric Coop Corp","AR","Cooperative","147.0","133.0","0.0","567654.0","0.0","567654.0","531201.0","0.0","0.0","339.0","36114.0","567654.0","55513.0","0.0","0.0","0.0","0.0","553.0","56066.0","36002.0","348600.0","23395.0","12476.0","112601.0","5558.0","7035.0","70000.0","1429.0","0.0","0.0","0.0","55513.0","531201.0","30382.0"
"4524","Crawford Electric Coop, Inc","MO","Cooperative","75.3","86.7","0.0","304456.0","0.0","304456.0","285387.0","0.0","0.0","0.0","19069.0","304456.0","29528.9","0.0","0.0","0.0","0.0","620.1","30149.0","25570.1","241016.0","18356.0","3617.8","39315.0","1540.0","341.0","5056.0","3.0","0.0","0.0","0.0","29528.9","285387.0","19899.0"
"4527","City of Crete","NE","Municipal","22.9","19.8","224.0","125389.0","0.0","125613.0","119322.0","0.0","0.0","0.0","6291.0","125613.0","10620.0","0.0","0.0","0.0","0.0","0.0","10620.0","2717.0","24842.0","2480.0","2680.0","25946.0","717.0","5223.0","68534.0","3.0","0.0","0.0","0.0","10620.0","119322.0","3200.0"
"4538","Crisp County Power Comm","GA","Political Subdivision","85.3","84.4","42689.0","396598.0","0.0","439287.0","421176.0","0.0","0.0","1624.0","16487.0","439287.0","40630.6","0.0","0.0","0.0","0.0","0.0","40630.6","15703.7","141071.0","9147.0","13542.9","112481.0","2749.0","11384.0","167624.0","52.0","0.0","0.0","0.0","40630.6","421176.0","11948.0"
"4577","Crow Wing Cooperative Power & Light Comp","MN","Cooperative","108.7","94.1","0.0","615634.0","0.0","615634.0","577894.0","0.0","0.0","2031.0","35709.0","615634.0","67845.0","0.0","0.0","0.0","0.0","963.7","68808.7","50730.9","413216.0","41264.0","14555.5","140099.0","2439.0","2558.6","24579.0","196.0","0.0","0.0","0.0","67845.0","577894.0","43899.0"
"4604","City of Crystal Falls","MI","Municipal","2.6","2.4","7551.0","9493.0","0.0","17044.0","16017.0","0.0","0.0","0.0","1027.0","17044.0","2369.0","0.0","0.0","0.0","0.0","0.0","2369.0","1187.0","7471.0","1350.0","1182.0","8546.0","280.0","0.0","0.0","0.0","0.0","0.0","0.0","2369.0","16017.0","1630.0"
"4607","City of Cuba City","WI","Municipal","4.6","3.1","0.0","18211.0","0.0","18211.0","17331.0","0.0","0.0","0.0","880.0","18211.0","2046.3","0.0","0.0","0.0","0.0","35.6","2081.9","847.0","6949.0","946.0","1199.3","10382.0","139.0","0.0","0.0","0.0","0.0","0.0","0.0","2046.3","17331.0","1085.0"
"4610","City of Cuero - (TX)","TX","Municipal","22.2","19.3","0.0","97751.0","0.0","97751.0","90862.0","0.0","0.0","0.0","6889.0","97751.0","8801.3","0.0","0.0","0.0","0.0","0.0","8801.3","4303.4","42684.0","2993.0","3873.5","40946.0","604.0","624.4","7232.0","1.0","0.0","0.0","0.0","8801.3","90862.0","3598.0"
"4617","Cullman Power Board","AL","Municipal","61.5","52.3","0.0","281098.0","0.0","281098.0","269068.0","0.0","0.0","81.0","11949.0","281098.0","29043.0","0.0","0.0","0.0","0.0","666.1","29709.1","9094.0","82752.0","6719.0","18398.0","168630.0","1944.0","1551.0","17686.0","3.0","0.0","0.0","0.0","29043.0","269068.0","8666.0"
"4618","Cullman Electric Coop, Inc","AL","Cooperative","219.6","239.7","0.0","1061516.0","0.0","1061516.0","1000225.0","0.0","0.0","951.0","60340.0","1061516.0","105264.0","0.0","0.0","0.0","0.0","3691.5","108955.5","58266.0","497139.0","35526.0","27812.0","224443.0","7688.0","19186.0","278643.0","15.0","0.0","0.0","0.0","105264.0","1000225.0","43228.0"
"4619","Town of Culpeper- (VA)","VA","Municipal","26.2","16.2","29.0","108909.0","0.0","108938.0","102138.0","0.0","0.0","397.0","6403.0","108938.0","11582.0","0.0","0.0","0.0","0.0","0.0","11582.0","6086.0","48211.0","4516.0","3703.0","29674.0","860.0","1793.0","24253.0","14.0","0.0","0.0","0.0","11582.0","102138.0","5390.0"
"4622","Cumberland Valley Electric, Inc.","KY","Cooperative","88.0","116.0","0.0","436068.0","0.0","436068.0","413246.0","0.0","473.0","0.0","22349.0","436068.0","40983.0","0.0","0.0","0.0","0.0","1656.0","42639.0","30188.0","285648.0","22047.0","3094.0","27591.0","1503.0","7701.0","100007.0","86.0","0.0","0.0","0.0","40983.0","413246.0","23636.0"
"4624","Cumberland Elec Member Corp","TN","Cooperative","535.6","632.2","0.0","2616409.0","0.0","2616409.0","2502168.0","0.0","0.0","1103.0","113138.0","2616409.0","258005.0","0.0","0.0","0.0","0.0","7072.9","265077.9","160286.0","1395577.0","83875.0","59579.0","501295.0","10656.0","38140.0","605296.0","24.0","0.0","0.0","0.0","258005.0","2502168.0","94556.0"
"4632","Cuming County Public Pwr Dist","NE","Political Subdivision","20.7","21.2","0.0","105877.0","0.0","105877.0","97900.0","0.0","0.0","0.0","7977.0","105877.0","9958.8","0.0","0.0","0.0","0.0","208.0","10166.8","4910.9","49313.0","2786.0","868.6","9573.0","339.0","4179.3","39014.0","735.0","0.0","0.0","0.0","9958.8","97900.0","3860.0"
"4667","City of Cushing - (OK)","OK","Municipal","28.1","19.4","0.0","120656.0","0.0","120656.0","110142.0","0.0","0.0","8283.0","2231.0","120656.0","9151.0","0.0","0.0","0.0","0.0","0.0","9151.0","3687.0","36727.0","3586.0","1227.0","20227.0","706.0","4237.0","53188.0","158.0","0.0","0.0","0.0","9151.0","110142.0","4450.0"
"4671","Custer Public Power District","NE","Political Subdivision","120.0","31.0","0.0","258253.0","0.0","258253.0","227878.0","8853.0","0.0","614.0","20908.0","258253.0","28826.0","0.0","484.0","0.0","0.0","427.0","29737.0","8925.0","73951.0","4625.0","5378.0","45823.0","1155.0","14523.0","108104.0","4942.0","0.0","0.0","0.0","28826.0","227878.0","10722.0"
"4675","Cuivre River Electric Coop Inc","MO","Cooperative","322.0","331.0","0.0","1306364.0","0.0","1306364.0","1255956.0","0.0","0.0","1261.0","49147.0","1306364.0","113018.0","0.0","0.0","0.0","0.0","718.0","113736.0","90685.0","964840.0","62997.0","4008.0","38883.0","1139.0","18325.0","252233.0","234.0","0.0","0.0","0.0","113018.0","1255956.0","64370.0"
"4683","City of Cuyahoga Falls - (OH)","OH","Municipal","105.2","66.6","0.0","454884.0","0.0","454884.0","416497.0","0.0","13536.0","124.0","24727.0","454884.0","47735.5","0.0","0.0","0.0","0.0","161.4","47896.9","20698.0","167507.0","23286.0","7224.5","58245.0","2284.0","19813.0","190745.0","179.0","0.0","0.0","0.0","47735.5","416497.0","25749.0"
"4704","DS&O Electric Cooperative, Inc.","KS","Cooperative","31.0","25.3","2.0","130770.0","0.0","130772.0","121867.0","0.0","0.0","0.0","8905.0","130772.0","19403.0","0.0","0.0","0.0","0.0","236.0","19639.0","13420.0","85468.0","7173.0","5158.0","30845.0","1143.0","825.0","5554.0","4.0","0.0","0.0","0.0","19403.0","121867.0","8320.0"
"4715","Dahlberg Light & Power Co","WI","Investor Owned","20.0","23.0","0.0","119823.0","0.0","119823.0","99373.0","0.0","0.0","350.0","20100.0","119823.0","12626.0","0.0","0.0","0.0","0.0","79.0","12705.0","8688.0","64978.0","10373.0","2364.0","18481.0","1184.0","1574.0","15914.0","41.0","0.0","0.0","0.0","12626.0","99373.0","11598.0"
"4717","Dakota Valley Elec Coop Inc","ND","Cooperative","88.8","108.2","0.0","674379.0","0.0","674379.0","663534.0","0.0","0.0","0.0","10845.0","674379.0","54434.6","0.0","0.0","0.0","0.0","107.9","54542.5","12820.0","120810.0","5463.0","6794.8","67328.0","693.0","34819.8","475396.0","405.0","0.0","0.0","0.0","54434.6","663534.0","6561.0"
"4720","Dakota Energy Coop Inc","SD","Cooperative","46.6","48.6","0.0","239081.0","0.0","239081.0","230750.0","0.0","338.0","0.0","7993.0","239081.0","23049.1","0.0","0.0","0.0","0.0","955.8","24004.9","7820.9","57794.0","3257.0","3826.2","37903.0","292.0","11402.0","135053.0","5.0","0.0","0.0","0.0","23049.1","230750.0","3554.0"
"4743","Consumers Power, Inc","OR","Cooperative","71.5","114.3","0.0","443773.0","0.0","443773.0","412824.0","0.0","1181.0","0.0","29768.0","443773.0","37905.5","0.0","0.0","0.0","0.0","219.2","38124.7","27845.4","286322.0","20136.0","7305.4","88858.0","1718.0","2754.7","37644.0","539.0","0.0","0.0","0.0","37905.5","412824.0","22393.0"
"4744","Dalton Utilities","GA","Municipal","281.4","239.7","866279.0","964097.0","0.0","1830376.0","1679375.0","29939.0","0.0","470.0","120592.0","1830376.0","115747.0","0.0","908.0","0.0","0.0","-513.0","116142.0","13902.0","147890.0","12432.0","35471.0","386345.0","4158.0","66374.0","1145140.0","212.0","0.0","0.0","0.0","115747.0","1679375.0","16802.0"
"4794","City of Danville - (VA)","VA","Municipal","215.3","219.0","22771.0","955201.0","0.0","977972.0","929373.0","0.0","0.0","0.0","48599.0","977972.0","99250.0","0.0","0.0","0.0","0.0","0.0","99250.0","59990.0","438937.0","37062.0","27968.0","298042.0","4990.0","11292.0","192394.0","30.0","0.0","0.0","0.0","99250.0","929373.0","42082.0"
"4796","Darke Rural Electric Coop, Inc","OH","Cooperative","20.1","22.3","0.0","119095.0","0.0","119095.0","112227.0","0.0","0.0","0.0","6868.0","119095.0","14096.0","0.0","0.0","0.0","0.0","173.7","14269.7","10862.8","83351.0","4903.0","3083.0","27321.0","191.0","150.2","1555.0","1.0","0.0","0.0","0.0","14096.0","112227.0","5095.0"
"4836","City of David City","NE","Municipal","8.7","6.6","0.0","42144.0","0.0","42144.0","38976.0","0.0","839.0","0.0","2329.0","42144.0","4260.0","0.0","0.0","0.0","0.0","344.0","4604.0","1670.0","14448.0","1186.0","672.0","6040.0","228.0","1918.0","18488.0","30.0","0.0","0.0","0.0","4260.0","38976.0","1444.0"
"4848","Daviess Martin County R E M C","IN","Cooperative","69.0","65.5","0.0","410073.0","0.0","410073.0","398572.0","0.0","0.0","725.0","10776.0","410073.0","34313.5","0.0","0.0","0.0","0.0","258.0","34571.5","14164.6","113429.0","7594.0","1618.1","14243.0","498.0","18530.8","270900.0","60.0","0.0","0.0","0.0","34313.5","398572.0","8152.0"
"4911","Dawson Power District","NE","Political Subdivision","144.2","95.9","562.0","596106.0","0.0","596668.0","556935.0","0.0","0.0","1221.0","38512.0","596668.0","61145.0","0.0","0.0","0.0","238.3","421.1","61804.4","25538.0","236498.0","15702.0","7537.0","76737.0","1559.0","28070.0","243700.0","5804.0","0.0","0.0","0.0","61145.0","556935.0","23065.0"
"4920","City of Dayton - (TN)","TN","Municipal","60.5","51.1","0.0","286098.0","0.0","286098.0","273318.0","0.0","0.0","0.0","12780.0","286098.0","27266.0","0.0","0.0","0.0","0.0","484.1","27750.1","11767.0","107080.0","8597.0","10339.0","90285.0","1980.0","5160.0","75953.0","7.0","0.0","0.0","0.0","27266.0","273318.0","10583.0"
"4922","Dayton Power & Light Co","OH","Investor Owned","3213.0","2817.0","7610986.0","4685218.0","0.0","12296204.0","3655649.0","8551700.0","0.0","11121.0","77734.0","12296204.0","385585.0","292599.0","359886.0","5908.0","48190.0","8308.0","1100476.0","409802.0","5048526.0","460570.0","197460.0","4953994.0","57738.0","70637.0","3838077.0","1714.0","285.0","3067.0","1.0","678184.0","13843664.0","520023.0"
"4939","Deaf Smith Electric Coop, Inc","TX","Cooperative","191.8","113.7","0.0","610538.0","0.0","610538.0","563250.0","0.0","0.0","412.0","46876.0","610538.0","48992.9","0.0","0.0","0.0","0.0","320.6","49313.5","4950.3","47882.0","5033.0","8931.1","130944.0","1447.0","35111.5","384424.0","7968.0","0.0","0.0","0.0","48992.9","563250.0","14448.0"
"4958","Decatur Utilities","AL","Municipal","221.9","192.1","0.0","1214896.0","0.0","1214896.0","1176787.0","0.0","0.0","0.0","38109.0","1214896.0","90715.0","0.0","0.0","0.0","0.0","1046.5","91761.5","30034.0","311323.0","22549.0","31610.0","323032.0","4034.0","29071.0","542432.0","12.0","0.0","0.0","0.0","90715.0","1176787.0","26594.0"
"4960","Decatur County Rural E M C","IN","Cooperative","63.0","61.9","0.0","370544.0","0.0","370544.0","361743.0","0.0","324.0","0.0","8477.0","370544.0","34071.7","0.0","0.0","0.0","0.0","279.0","34350.7","14435.1","104093.0","7526.0","3643.8","34650.0","393.0","15992.8","223000.0","6.0","0.0","0.0","0.0","34071.7","361743.0","7925.0"
"4975","Deep East Texas Elec Coop Inc","TX","Cooperative","186.9","211.6","0.0","853738.0","0.0","853738.0","729651.0","57911.0","0.0","403.0","65773.0","853738.0","80325.0","0.0","4401.0","0.0","2306.0","1137.0","88169.0","58099.0","498816.0","38326.0","14219.0","125330.0","3958.0","8007.0","105505.0","20.0","0.0","0.0","0.0","80325.0","729651.0","42304.0"
"5015","Delano Municipal Utilities","MN","Municipal","13.3","9.9","28.0","60445.0","0.0","60473.0","57371.0","0.0","400.0","0.0","2702.0","60473.0","5741.3","0.0","0.0","0.0","0.0","0.0","5741.3","2293.8","20314.0","2352.0","598.6","5560.0","339.0","2848.9","31497.0","79.0","0.0","0.0","0.0","5741.3","57371.0","2770.0"
"5027","Delmarva Power","DE","Investor Owned","3754.0","3374.0","0.0","6410026.0","258783.0","6668809.0","5668116.0","346230.0","0.0","23265.0","631198.0","6668809.0","769770.0","181430.0","19918.0","22138.0","145881.4","0.0","1139137.4","651574.1000000001","5009764.0","458170.0","275588.7","5093838.0","62102.0","24037.199999999997","1772705.0","385.0","0.0","0.0","0.0","951200.0","11876307.0","520657.0"
"5056","City of Denison - (IA)","IA","Municipal","30.5","26.9","0.0","167985.0","-2855.0","165130.0","156817.0","0.0","2430.0","512.0","5371.0","165130.0","10612.6","0.0","0.0","0.0","0.0","513.7","11126.3","2704.9","33368.0","2727.0","1132.8","13310.0","496.0","6774.9","110139.0","69.0","0.0","0.0","0.0","10612.6","156817.0","3292.0"
"5063","City of Denton - (TX)","TX","Municipal","337.4","253.8","339802.0","1181829.0","0.0","1521631.0","1446082.0","0.0","0.0","0.0","75549.0","1521631.0","143288.5","0.0","0.0","0.0","18932.5","3874.2","166095.2","61797.3","553519.0","46715.0","65892.8","699266.0","5628.0","15598.4","193297.0","469.0","0.0","0.0","0.0","143288.5","1446082.0","52812.0"
"5070","Delaware Electric Cooperative","DE","Cooperative","354.0","342.0","6986.0","1412856.0","0.0","1419842.0","1340159.0","0.0","0.0","1691.0","77992.0","1419842.0","154266.0","0.0","0.0","0.0","0.0","0.0","154266.0","126256.0","1081756.0","85425.0","28010.0","258403.0","10177.0","0.0","0.0","0.0","0.0","0.0","0.0","154266.0","1340159.0","95602.0"
"5078","Denton County Elec Coop, Inc","TX","Cooperative","1407.5","1209.5","0.0","5133481.0","0.0","5133481.0","4978874.0","0.0","0.0","0.0","154607.0","5133481.0","452731.0","0.0","0.0","0.0","0.0","0.0","452731.0","311573.0","3208141.0","205450.0","49082.0","483583.0","14975.0","92076.0","1287150.0","2229.0","0.0","0.0","0.0","452731.0","4978874.0","222654.0"
"5086","Delta Montrose Electric Assn","CO","Cooperative","84.1","91.2","30516.0","532302.0","0.0","562818.0","510264.0","32470.0","0.0","1599.0","18485.0","562818.0","62181.1","0.0","2112.8","0.0","0.0","1133.9","65427.8","36418.1","258885.0","29320.0","9836.3","77743.0","3490.0","15926.7","173636.0","229.0","0.0","0.0","0.0","62181.1","510264.0","33039.0"
"5109","DTE Electric Company","MI","Investor Owned","10554.0","7177.0","38728870.0","8413142.0","0.0","47142012.0","42243910.0","2623336.0","78514.0","0.0","2196252.0","47142012.0","4777824.8","70117.1","54099.2","-74576.3","0.0","167643.2","4995108.0","2309635.5999999996","14885072.0","1980943.0","1856540.4","20152523.0","207589.0","681067.7","12020111.0","944.0","698.2","5823.0","2.0","4847941.899999999","47063529.0","2189478.0"
"5111","City of Detroit Lakes - (MN)","MN","Municipal","35.2","36.7","0.0","194723.0","-3878.0","190845.0","181586.0","0.0","0.0","0.0","9259.0","190845.0","17403.6","0.0","0.0","0.0","319.7","418.5","18141.8","6871.2","64852.0","5993.0","3507.2","34237.0","1249.0","7025.2","82497.0","106.0","0.0","0.0","0.0","17403.6","181586.0","7348.0"
"5148","City of Dickson","TN","Municipal","190.0","179.8","0.0","878849.0","0.0","878849.0","832418.0","0.0","0.0","875.0","45556.0","878849.0","81625.0","0.0","0.0","0.0","0.0","2332.0","83957.0","41914.0","405751.0","27764.0","27651.0","253432.0","7014.0","12060.0","173235.0","18.0","0.0","0.0","0.0","81625.0","832418.0","34796.0"
"5175","Dixie Electric Power Assn","MS","Cooperative","179.7","210.6","0.0","852324.0","0.0","852324.0","800120.0","0.0","0.0","1059.0","51145.0","852324.0","89072.4","0.0","0.0","0.0","0.0","1667.0","90739.4","58977.4","499263.0","35383.0","20878.6","193258.0","3500.0","9216.4","107599.0","22.0","0.0","0.0","0.0","89072.4","800120.0","38905.0"
"5202","Dixie Electric Membership Corp","LA","Cooperative","507.1","535.7","0.0","2149385.0","0.0","2149385.0","2030799.0","0.0","0.0","0.0","118586.0","2149385.0","202798.0","0.0","0.0","0.0","0.0","5017.0","207815.0","158757.0","1554640.0","102193.0","17315.0","169427.0","7266.0","26726.0","306732.0","566.0","0.0","0.0","0.0","202798.0","2030799.0","110025.0"
"5204","Dixie Electric Coop","AL","Cooperative","119.4","108.9","0.0","523710.0","0.0","523710.0","504597.0","0.0","0.0","635.0","18478.0","523710.0","58496.0","0.0","0.0","0.0","0.0","913.0","59409.0","34190.0","285496.0","19952.0","19981.0","170461.0","3804.0","4325.0","48640.0","13.0","0.0","0.0","0.0","58496.0","504597.0","23769.0"
"5309","City of Dothan - (AL)","AL","Municipal","205.0","202.8","0.0","1010320.0","0.0","1010320.0","971917.0","0.0","0.0","0.0","38403.0","1010320.0","93179.0","0.0","0.0","0.0","0.0","0.0","93179.0","36694.0","357021.0","25450.0","43428.0","432995.0","5121.0","13057.0","181901.0","10.0","0.0","0.0","0.0","93179.0","971917.0","30581.0"
"5325","City of Douglas","GA","Municipal","53.5","49.7","102.0","279926.0","0.0","280028.0","274935.0","0.0","0.0","0.0","5093.0","280028.0","29119.0","0.0","0.0","0.0","0.0","506.0","29625.0","5924.0","59374.0","3964.0","23195.0","215561.0","1904.0","0.0","0.0","0.0","0.0","0.0","0.0","29119.0","274935.0","5868.0"
"5326","PUD No 1 of Douglas County","WA","Political Subdivision","143.0","232.0","4542200.0","0.0","0.0","4542200.0","926104.0","3594117.0","0.0","0.0","21979.0","4542200.0","27344.0","0.0","52978.0","0.0","0.0","4086.0","84408.0","14096.0","471337.0","14441.0","7930.0","266459.0","1118.0","5318.0","188308.0","316.0","0.0","0.0","0.0","27344.0","926104.0","15875.0"
"5327","Douglas Electric Coop - (OR)","OR","Cooperative","26.0","40.0","0.0","167910.0","0.0","167910.0","156763.0","0.0","0.0","121.0","11026.0","167910.0","15905.0","0.0","0.0","0.0","0.0","159.0","16064.0","13134.0","130051.0","9174.0","1973.0","19052.0","724.0","798.0","7660.0","10.0","0.0","0.0","0.0","15905.0","156763.0","9908.0"
"5328","Douglas Electric Coop, Inc","SD","Cooperative","4.3","6.2","0.0","24453.0","0.0","24453.0","23192.0","0.0","0.0","83.0","1178.0","24453.0","2823.0","0.0","0.0","0.0","0.0","8.0","2831.0","2109.0","17046.0","721.0","714.0","6146.0","94.0","0.0","0.0","0.0","0.0","0.0","0.0","2823.0","23192.0","815.0"
"5335","City of Dover - (DE)","DE","Municipal","162.9","113.0","30232.0","732382.0","0.0","762614.0","728955.0","0.0","0.0","0.0","33659.0","762614.0","76979.0","0.0","0.0","0.0","0.0","0.0","76979.0","24572.0","199052.0","20382.0","26445.0","228357.0","3579.0","25962.0","301546.0","41.0","0.0","0.0","0.0","76979.0","728955.0","24002.0"
"5336","City of Dover - (OH)","OH","Municipal","47.2","32.6","51792.0","176486.0","0.0","228278.0","222120.0","0.0","0.0","0.0","6158.0","228278.0","29209.0","0.0","0.0","0.0","0.0","0.0","29209.0","8017.0","53000.0","5817.0","4229.0","27935.0","891.0","16963.0","141185.0","110.0","0.0","0.0","0.0","29209.0","222120.0","6818.0"
"5394","Dubois Rural Electric Coop Inc","IN","Cooperative","68.0","53.0","99.0","293494.0","0.0","293593.0","277776.0","0.0","59.0","0.0","15758.0","293593.0","30694.0","0.0","0.0","0.0","0.0","260.0","30954.0","19289.0","157201.0","12692.0","2190.0","18759.0","878.0","9215.0","101816.0","83.0","0.0","0.0","0.0","30694.0","277776.0","13653.0"
"5399","Duck River Elec Member Corp","TN","Cooperative","373.9","508.7","0.0","1830363.0","0.0","1830363.0","1744295.0","0.0","0.0","1436.0","84632.0","1830363.0","178560.0","0.0","0.0","0.0","0.0","5537.2","184097.2","106257.0","966039.0","62999.0","55326.0","470974.0","11359.0","16977.0","307282.0","11.0","0.0","0.0","0.0","178560.0","1744295.0","74369.0"
