"Country","Year","Metrics.State Fragility Index","Metrics.Effectiveness.Economic Effectiveness","Metrics.Effectiveness.Effectiveness Score","Metrics.Effectiveness.Political Effectiveness","Metrics.Effectiveness.Security Effectiveness","Metrics.Effectiveness.Social Effectiveness","Metrics.Legitimacy.Economic Legitimacy","Metrics.Legitimacy.Legitimacy Score","Metrics.Legitimacy.Political Legitimacy","Metrics.Legitimacy.Security Legitimacy","Metrics.Legitimacy.Social Legitimacy"
"South Africa","1998","12","1","5","1","2","1","0","7","2","2","3"
"South Africa","1999","12","1","5","1","2","1","0","7","2","2","3"
"South Africa","2000","12","1","5","1","2","1","0","7","2","2","3"
"South Africa","2001","12","1","5","1","2","1","0","7","2","2","3"
"South Africa","2002","11","1","5","1","2","1","0","6","2","1","3"
"South Africa","2003","11","1","5","1","2","1","0","6","2","1","3"
"South Africa","2004","10","1","4","0","2","1","0","6","2","1","3"
"South Africa","2005","11","1","5","0","2","2","0","6","2","1","3"
"South Africa","2006","9","1","4","0","2","1","0","5","2","1","2"
"South Africa","2007","8","1","3","0","1","1","0","5","2","1","2"
"South Africa","2008","8","1","3","0","1","1","0","5","2","1","2"
"South Africa","2009","8","1","3","0","1","1","0","5","2","1","2"
"South Africa","2010","8","1","3","0","1","1","0","5","2","1","2"
"South Africa","2011","7","1","2","0","0","1","0","5","2","1","2"
"South Africa","2012","8","1","3","1","0","1","0","5","2","1","2"
"South Africa","2013","8","1","3","1","0","1","0","5","2","1","2"
"South Africa","2014","8","1","3","1","0","1","0","5","2","1","2"
"El Salvador","1995","11","2","6","0","2","2","1","5","1","2","1"
"El Salvador","1996","9","2","6","0","2","2","0","3","1","1","1"
"El Salvador","1997","11","2","6","0","2","2","1","5","1","1","2"
"El Salvador","1998","8","2","5","0","2","1","0","3","1","1","1"
"El Salvador","1999","8","2","5","0","2","1","0","3","1","1","1"
"El Salvador","2000","9","2","5","0","2","1","0","4","1","1","2"
"El Salvador","2001","10","2","6","0","2","2","0","4","1","1","2"
"El Salvador","2002","7","2","5","0","2","1","0","2","1","0","1"
"El Salvador","2003","8","2","5","0","2","1","0","3","1","1","1"
"El Salvador","2004","8","2","5","0","2","1","0","3","1","1","1"
"El Salvador","2005","8","2","5","0","2","1","0","3","1","1","1"
"El Salvador","2006","8","2","5","0","2","1","0","3","1","1","1"
"El Salvador","2007","6","1","3","0","1","1","0","3","1","1","1"
"El Salvador","2008","6","1","3","0","1","1","0","3","1","1","1"
"El Salvador","2009","6","2","3","0","0","1","0","3","1","1","1"
"El Salvador","2010","6","2","3","0","0","1","0","3","1","1","1"
"El Salvador","2011","6","2","3","0","0","1","0","3","1","1","1"
"El Salvador","2012","4","1","2","0","0","1","0","2","1","1","0"
"El Salvador","2013","4","1","2","0","0","1","0","2","1","1","0"
"El Salvador","2014","4","1","2","0","0","1","0","2","1","1","0"
"Saudi Arabia","1995","10","0","2","1","0","1","2","8","3","1","2"
"Saudi Arabia","1996","10","0","2","1","0","1","3","8","3","1","1"
"Saudi Arabia","1997","10","0","2","1","0","1","3","8","3","1","1"
"Saudi Arabia","1998","10","0","2","1","0","1","2","8","3","2","1"
"Saudi Arabia","1999","11","0","2","1","0","1","3","9","3","2","1"
"Saudi Arabia","2000","11","0","2","1","0","1","3","9","3","2","1"
"Saudi Arabia","2001","11","0","2","1","0","1","3","9","3","2","1"
"Saudi Arabia","2002","10","0","2","1","0","1","2","8","3","2","1"
"Saudi Arabia","2003","10","0","3","1","1","1","2","7","3","1","1"
"Saudi Arabia","2004","10","0","3","1","1","1","2","7","3","1","1"
"Saudi Arabia","2005","7","0","1","0","1","0","2","6","3","1","0"
"Saudi Arabia","2006","8","0","1","0","1","0","3","7","3","1","0"
"Saudi Arabia","2007","9","0","1","0","1","0","3","8","3","2","0"
"Saudi Arabia","2008","10","0","2","1","1","0","3","8","3","2","0"
"Saudi Arabia","2009","10","0","2","1","1","0","3","8","3","2","0"
"Saudi Arabia","2010","10","0","2","1","1","0","3","8","3","2","0"
"Saudi Arabia","2011","10","0","2","1","1","0","3","8","3","2","0"
"Saudi Arabia","2012","9","0","1","1","0","0","3","8","3","2","0"
"Saudi Arabia","2013","9","0","1","1","0","0","3","8","3","2","0"
"Saudi Arabia","2014","9","0","1","1","0","0","3","8","3","2","0"
"Sudan (North)","2012","22","3","11","3","3","2","3","11","3","3","2"
"Sudan (North)","2013","22","3","11","3","3","2","3","11","3","3","2"
"Sudan (North)","2014","22","3","11","3","3","2","3","11","3","3","2"
"Senegal","1995","14","3","8","1","1","3","0","6","3","1","2"
"Senegal","1996","14","3","8","1","1","3","0","6","3","1","2"
"Senegal","1997","14","3","8","1","1","3","0","6","3","1","2"
"Senegal","1998","15","3","8","1","1","3","0","7","3","2","2"
"Senegal","1999","15","3","8","1","1","3","0","7","3","2","2"
"Senegal","2000","14","3","8","1","1","3","1","6","2","1","2"
"Senegal","2001","13","3","8","1","1","3","1","5","1","1","2"
"Senegal","2002","12","3","8","1","1","3","0","4","1","1","2"
"Senegal","2003","13","3","8","1","1","3","1","5","1","1","2"
"Senegal","2004","12","3","8","1","1","3","1","4","1","0","2"
"Senegal","2005","12","3","8","1","1","3","1","4","1","0","2"
"Senegal","2006","12","3","7","1","0","3","1","5","1","1","2"
"Senegal","2007","12","3","7","1","0","3","1","5","1","1","2"
"Senegal","2008","10","3","6","1","0","2","0","4","1","1","2"
"Senegal","2009","11","3","6","1","0","2","0","5","1","1","3"
"Senegal","2010","9","3","5","0","0","2","0","4","1","1","2"
"Senegal","2011","9","3","5","0","0","2","0","4","1","1","2"
"Senegal","2012","9","3","5","0","0","2","0","4","1","1","2"
"Senegal","2013","10","3","5","0","0","2","1","5","1","1","2"
"Senegal","2014","10","3","5","0","0","2","1","5","1","1","2"
"Serbia","2006","7","1","4","2","1","0","0","3","2","1","0"
"Serbia","2007","5","1","3","2","0","0","0","2","2","0","0"
"Serbia","2008","5","1","3","2","0","0","0","2","2","0","0"
"Serbia","2009","5","1","3","2","0","0","0","2","2","0","0"
"Serbia","2010","5","1","3","2","0","0","0","2","2","0","0"
"Serbia","2011","4","1","2","1","0","0","0","2","2","0","0"
"Serbia","2012","4","1","2","1","0","0","0","2","2","0","0"
"Serbia","2013","4","1","2","1","0","0","0","2","2","0","0"
"Serbia","2014","4","1","2","1","0","0","0","2","2","0","0"
"Sierra Leone","1995","23","4","11","2","2","3","3","12","3","3","3"
"Sierra Leone","1996","24","4","12","3","2","3","3","12","3","3","3"
"Sierra Leone","1997","24","4","12","3","2","3","3","12","3","3","3"
"Sierra Leone","1998","24","4","12","3","2","3","3","12","3","3","3"
"Sierra Leone","1999","24","4","12","3","2","3","3","12","3","3","3"
"Sierra Leone","2000","24","4","12","3","2","3","3","12","3","3","3"
"Sierra Leone","2001","24","4","12","3","2","3","3","12","3","3","3"
"Sierra Leone","2002","22","4","12","3","2","3","3","10","3","1","3"
"Sierra Leone","2003","23","4","12","3","2","3","3","11","3","2","3"
"Sierra Leone","2004","22","4","12","3","2","3","3","10","3","1","3"
"Sierra Leone","2005","22","4","12","3","2","3","3","10","3","1","3"
"Sierra Leone","2006","22","4","12","3","2","3","3","10","3","1","3"
"Sierra Leone","2007","20","4","12","3","2","3","3","8","1","1","3"
"Sierra Leone","2008","20","4","12","3","2","3","3","8","1","1","3"
"Sierra Leone","2009","19","4","11","3","1","3","3","8","1","1","3"
"Sierra Leone","2010","19","4","11","3","1","3","3","8","1","1","3"
"Sierra Leone","2011","19","4","11","3","1","3","3","8","1","1","3"
"Sierra Leone","2012","17","4","9","1","1","3","3","8","1","1","3"
"Sierra Leone","2013","14","3","7","0","1","3","3","7","1","1","2"
"Sierra Leone","2014","14","3","7","0","1","3","3","7","1","1","2"
"Singapore","1995","2","0","0","0","0","0","0","2","2","0","0"
"Singapore","1996","2","0","0","0","0","0","0","2","2","0","0"
"Singapore","1997","2","0","0","0","0","0","0","2","2","0","0"
"Singapore","1998","2","0","0","0","0","0","0","2","2","0","0"
"Singapore","1999","2","0","0","0","0","0","0","2","2","0","0"
"Singapore","2000","2","0","0","0","0","0","0","2","2","0","0"
"Singapore","2001","2","0","0","0","0","0","0","2","2","0","0"
"Singapore","2002","2","0","0","0","0","0","0","2","2","0","0"
"Singapore","2003","3","0","1","1","0","0","0","2","2","0","0"
"Singapore","2004","2","0","0","0","0","0","0","2","2","0","0"
"Singapore","2005","2","0","0","0","0","0","0","2","2","0","0"
"Singapore","2006","2","0","0","0","0","0","0","2","2","0","0"
"Singapore","2007","2","0","0","0","0","0","0","2","2","0","0"
"Singapore","2008","2","0","0","0","0","0","0","2","2","0","0"
"Singapore","2009","2","0","0","0","0","0","0","2","2","0","0"
"Singapore","2010","2","0","0","0","0","0","0","2","2","0","0"
"Singapore","2011","2","0","0","0","0","0","0","2","2","0","0"
"Singapore","2012","2","0","0","0","0","0","0","2","2","0","0"
"Singapore","2013","2","0","0","0","0","0","0","2","2","0","0"
"Singapore","2014","2","0","0","0","0","0","0","2","2","0","0"
"Slovak Republic","1995","4","0","1","1","0","0","0","3","3","0","0"
"Slovak Republic","1996","4","0","1","1","0","0","0","3","3","0","0"
"Slovak Republic","1997","4","0","1","1","0","0","0","3","3","0","0"
"Slovak Republic","1998","3","0","1","1","0","0","0","2","2","0","0"
"Slovak Republic","1999","2","0","1","1","0","0","0","1","1","0","0"
"Slovak Republic","2000","2","0","1","1","0","0","0","1","1","0","0"
"Slovak Republic","2001","2","0","1","1","0","0","0","1","1","0","0"
"Slovak Republic","2002","2","0","1","1","0","0","0","1","1","0","0"
"Slovak Republic","2003","1","0","0","0","0","0","0","1","1","0","0"
"Slovak Republic","2004","1","0","0","0","0","0","0","1","1","0","0"
"Slovak Republic","2005","1","0","0","0","0","0","0","1","1","0","0"
"Slovak Republic","2006","1","0","0","0","0","0","0","1","1","0","0"
"Slovak Republic","2007","1","0","0","0","0","0","0","1","1","0","0"
"Slovak Republic","2008","1","0","0","0","0","0","0","1","1","0","0"
"Slovak Republic","2009","1","0","0","0","0","0","0","1","1","0","0"
"Slovak Republic","2010","1","0","0","0","0","0","0","1","1","0","0"
"Slovak Republic","2011","1","0","0","0","0","0","0","1","1","0","0"
"Slovak Republic","2012","1","0","0","0","0","0","0","1","1","0","0"
"Slovak Republic","2013","1","0","0","0","0","0","0","1","1","0","0"
"Slovak Republic","2014","1","0","0","0","0","0","0","1","1","0","0"
"Slovenia","1995","1","0","1","1","0","0","0","0","0","0","0"
"Slovenia","1996","1","0","1","1","0","0","0","0","0","0","0"
"Slovenia","1997","1","0","1","1","0","0","0","0","0","0","0"
"Slovenia","1998","1","0","1","1","0","0","0","0","0","0","0"
"Slovenia","1999","1","0","1","1","0","0","0","0","0","0","0"
"Slovenia","2000","1","0","1","1","0","0","0","0","0","0","0"
"Slovenia","2001","0","0","0","0","0","0","0","0","0","0","0"
"Slovenia","2002","0","0","0","0","0","0","0","0","0","0","0"
"Slovenia","2003","0","0","0","0","0","0","0","0","0","0","0"
"Slovenia","2004","0","0","0","0","0","0","0","0","0","0","0"
"Slovenia","2005","0","0","0","0","0","0","0","0","0","0","0"
"Slovenia","2006","0","0","0","0","0","0","0","0","0","0","0"
"Slovenia","2007","0","0","0","0","0","0","0","0","0","0","0"
"Slovenia","2008","0","0","0","0","0","0","0","0","0","0","0"
"Slovenia","2009","0","0","0","0","0","0","0","0","0","0","0"
"Slovenia","2010","0","0","0","0","0","0","0","0","0","0","0"
"Slovenia","2011","0","0","0","0","0","0","0","0","0","0","0"
"Slovenia","2012","0","0","0","0","0","0","0","0","0","0","0"
"Slovenia","2013","0","0","0","0","0","0","0","0","0","0","0"
"Slovenia","2014","0","0","0","0","0","0","0","0","0","0","0"
"Solomon Islands","1995","9","2","4","0","0","2","3","5","1","0","1"
"Solomon Islands","1996","9","2","4","0","0","2","3","5","1","0","1"
"Solomon Islands","1997","10","3","5","0","0","2","3","5","1","0","1"
"Solomon Islands","1998","11","3","6","0","1","2","3","5","1","0","1"
"Solomon Islands","1999","11","3","6","0","1","2","3","5","1","0","1"
"Solomon Islands","2000","18","3","9","3","1","2","3","9","3","2","1"
"Solomon Islands","2001","18","3","9","3","1","2","3","9","3","2","1"
"Solomon Islands","2002","17","3","9","3","1","2","3","8","3","1","1"
"Solomon Islands","2003","12","3","7","1","1","2","3","5","0","1","1"
"Solomon Islands","2004","12","3","7","1","1","2","3","5","0","1","1"
"Solomon Islands","2005","11","3","7","1","1","2","3","4","0","0","1"
"Solomon Islands","2006","11","3","8","2","1","2","3","3","0","0","0"
"Solomon Islands","2007","11","3","8","2","1","2","3","3","0","0","0"
"Solomon Islands","2008","10","3","7","2","0","2","3","3","0","0","0"
"Solomon Islands","2009","10","3","7","2","0","2","3","3","0","0","0"
"Solomon Islands","2010","10","3","7","2","0","2","3","3","0","0","0"
"Solomon Islands","2011","10","3","7","2","0","2","3","3","0","0","0"
"Solomon Islands","2012","10","3","7","2","0","2","3","3","0","0","0"
"Solomon Islands","2013","10","3","7","2","0","2","3","3","0","0","0"
"Solomon Islands","2014","9","3","6","1","0","2","3","3","0","0","0"
"Somalia","1995","24","4","12","3","2","3","3","12","3","3","3"
"Somalia","1996","24","4","12","3","2","3","3","12","3","3","3"
"Somalia","1997","23","4","12","3","2","3","3","11","3","2","3"
"Somalia","1998","23","4","12","3","2","3","3","11","3","2","3"
"Somalia","1999","23","4","12","3","2","3","3","11","3","2","3"
"Somalia","2000","23","4","12","3","2","3","3","11","3","2","3"
"Somalia","2001","23","4","12","3","2","3","3","11","3","2","3"
"Somalia","2002","23","4","12","3","2","3","3","11","3","2","3"
"Somalia","2003","23","4","12","3","2","3","3","11","3","2","3"
"Somalia","2004","23","4","12","3","2","3","3","11","3","2","3"
"Somalia","2005","23","4","12","3","2","3","3","11","3","2","3"
"Somalia","2006","23","4","12","3","2","3","3","11","3","2","3"
"Somalia","2007","24","4","12","3","2","3","3","12","3","3","3"
"Somalia","2008","25","4","13","3","3","3","3","12","3","3","3"
"Somalia","2009","25","4","13","3","3","3","3","12","3","3","3"
"Somalia","2010","24","3","12","3","3","3","3","12","3","3","3"
"Somalia","2011","24","3","12","3","3","3","3","12","3","3","3"
"Somalia","2012","20","3","10","1","3","3","3","10","1","3","3"
"Somalia","2013","20","3","10","1","3","3","3","10","1","3","3"
"Somalia","2014","20","3","10","1","3","3","3","10","1","3","3"
"Spain","1995","2","0","2","2","0","0","0","0","0","0","0"
"Spain","1996","1","0","1","1","0","0","0","0","0","0","0"
"Spain","1997","0","0","0","0","0","0","0","0","0","0","0"
"Spain","1998","0","0","0","0","0","0","0","0","0","0","0"
"Spain","1999","0","0","0","0","0","0","0","0","0","0","0"
"Spain","2000","0","0","0","0","0","0","0","0","0","0","0"
"Spain","2001","0","0","0","0","0","0","0","0","0","0","0"
"Spain","2002","1","0","0","0","0","0","0","1","0","1","0"
"Spain","2003","1","0","0","0","0","0","0","1","0","1","0"
"Spain","2004","1","0","0","0","0","0","0","1","0","1","0"
"Spain","2005","0","0","0","0","0","0","0","0","0","0","0"
"Spain","2006","0","0","0","0","0","0","0","0","0","0","0"
"Spain","2007","1","0","0","0","0","0","0","1","0","1","0"
"Spain","2008","1","0","0","0","0","0","0","1","0","1","0"
"Spain","2009","1","0","0","0","0","0","0","1","0","1","0"
"Spain","2010","1","0","0","0","0","0","0","1","0","1","0"
"Spain","2011","0","0","0","0","0","0","0","0","0","0","0"
"Spain","2012","0","0","0","0","0","0","0","0","0","0","0"
"Spain","2013","0","0","0","0","0","0","0","0","0","0","0"
"Spain","2014","0","0","0","0","0","0","0","0","0","0","0"
"Sri Lanka","1995","14","3","7","1","2","1","0","7","3","3","1"
"Sri Lanka","1996","14","3","7","1","2","1","0","7","3","3","1"
"Sri Lanka","1997","14","3","7","1","2","1","0","7","3","3","1"
"Sri Lanka","1998","14","3","7","1","2","1","0","7","3","3","1"
"Sri Lanka","1999","15","3","8","1","3","1","0","7","3","3","1"
"Sri Lanka","2000","15","3","8","1","3","1","0","7","3","3","1"
"Sri Lanka","2001","15","3","8","1","3","1","0","7","3","3","1"
"Sri Lanka","2002","14","3","8","1","3","1","0","6","3","2","1"
"Sri Lanka","2003","14","3","8","1","3","1","0","6","3","2","1"
"Sri Lanka","2004","14","3","8","1","3","1","0","6","3","2","1"
"Sri Lanka","2005","14","2","7","1","3","1","0","7","3","3","1"
"Sri Lanka","2006","13","2","7","1","3","1","0","6","3","3","0"
"Sri Lanka","2007","13","2","7","1","3","1","0","6","3","3","0"
"Sri Lanka","2008","12","2","6","0","3","1","0","6","3","3","0"
"Sri Lanka","2009","12","2","6","0","3","1","0","6","3","3","0"
"Sri Lanka","2010","13","2","7","1","3","1","0","6","3","3","0"
"Sri Lanka","2011","13","2","7","1","3","1","0","6","3","3","0"
"Sri Lanka","2012","12","2","6","1","3","0","0","6","3","3","0"
"Sri Lanka","2013","11","2","5","1","2","0","0","6","3","3","0"
"Sri Lanka","2014","11","2","6","2","2","0","0","5","3","2","0"
"South Sudan","2012","18","3","9","1","2","3","3","9","2","2","2"
"South Sudan","2013","22","3","11","3","2","3","3","11","3","2","3"
"South Sudan","2014","24","3","12","3","3","3","3","12","3","3","3"
"Sudan","1995","24","4","12","3","2","3","3","12","3","3","3"
"Sudan","1996","24","4","12","3","2","3","3","12","3","3","3"
"Sudan","1997","23","3","11","3","2","3","3","12","3","3","3"
"Sudan","1998","23","3","11","3","2","3","3","12","3","3","3"
"Sudan","1999","23","3","11","2","3","3","3","12","3","3","3"
"Sudan","2000","23","3","11","2","3","3","3","12","3","3","3"
"Sudan","2001","22","3","11","2","3","3","3","11","3","3","2"
"Sudan","2002","23","3","12","3","3","3","3","11","3","3","2"
"Sudan","2003","23","3","12","3","3","3","3","11","3","3","2"
"Sudan","2004","23","3","12","3","3","3","3","11","3","3","2"
"Sudan","2005","23","3","12","3","3","3","3","11","3","3","2"
"Sudan","2006","24","3","12","3","3","3","3","12","3","3","3"
"Sudan","2007","24","3","12","3","3","3","3","12","3","3","3"
"Sudan","2008","24","3","12","3","3","3","3","12","3","3","3"
"Sudan","2009","23","3","11","3","3","2","3","12","3","3","3"
"Sudan","2010","23","3","11","3","3","2","3","12","3","3","3"
"Sudan","2011","22","3","11","3","3","2","3","11","3","3","2"
"Suriname","1995","9","2","6","3","0","1","0","3","1","1","1"
"Suriname","1996","8","2","6","3","0","1","0","2","1","0","1"
"Suriname","1997","7","1","5","3","0","1","0","2","1","0","1"
"Suriname","1998","7","1","5","3","0","1","0","2","1","0","1"
"Suriname","1999","7","2","5","2","0","1","0","2","1","0","1"
"Suriname","2000","10","2","5","2","0","1","3","5","1","0","1"
"Suriname","2001","10","2","5","2","0","1","3","5","1","0","1"
"Suriname","2002","8","1","3","1","0","1","3","5","1","0","1"
"Suriname","2003","8","1","3","1","0","1","3","5","1","0","1"
"Suriname","2004","8","1","3","1","0","1","3","5","1","0","1"
"Suriname","2005","8","1","3","1","0","1","3","5","1","0","1"
"Suriname","2006","7","1","2","0","0","1","3","5","1","0","1"
"Suriname","2007","7","1","2","0","0","1","3","5","1","0","1"
"Suriname","2008","7","1","2","0","0","1","3","5","1","0","1"
"Suriname","2009","8","1","3","1","0","1","3","5","1","0","1"
"Suriname","2010","8","1","3","1","0","1","3","5","1","0","1"
"Suriname","2011","7","1","2","0","0","1","3","5","1","0","1"
"Suriname","2012","7","1","2","0","0","1","3","5","1","0","1"
"Suriname","2013","6","1","1","0","0","0","3","5","1","0","1"
"Suriname","2014","5","1","1","0","0","0","3","4","0","0","1"
"Swaziland","1995","10","2","6","2","0","2","0","4","0","1","3"
"Swaziland","1996","9","2","6","2","0","2","0","3","0","0","3"
"Swaziland","1997","9","2","6","2","0","2","0","3","0","0","3"
"Swaziland","1998","8","2","5","1","0","2","0","3","0","0","3"
"Swaziland","1999","8","2","5","1","0","2","0","3","0","0","3"
"Swaziland","2000","8","2","5","1","0","2","0","3","0","0","3"
"Swaziland","2001","8","2","5","1","0","2","0","3","0","0","3"
"Swaziland","2002","8","2","5","1","0","2","0","3","0","0","3"
"Swaziland","2003","9","2","6","1","0","3","0","3","0","0","3"
"Swaziland","2004","9","2","6","1","0","3","0","3","0","0","3"
"Swaziland","2005","9","2","5","1","0","2","0","4","0","1","3"
"Swaziland","2006","8","2","5","1","0","2","0","3","0","1","2"
"Swaziland","2007","8","2","5","1","0","2","0","3","0","1","2"
"Swaziland","2008","8","2","5","1","0","2","0","3","0","1","2"
"Swaziland","2009","9","2","5","1","0","2","0","4","0","1","3"
"Swaziland","2010","8","2","5","1","0","2","0","3","0","1","2"
"Swaziland","2011","8","2","5","1","0","2","0","3","0","1","2"
"Swaziland","2012","9","2","5","1","0","2","0","4","0","1","3"
"Swaziland","2013","9","2","5","1","0","2","0","4","0","1","3"
"Swaziland","2014","9","2","5","1","0","2","0","4","0","1","3"
"Sweden","1995","1","0","1","1","0","0","0","0","0","0","0"
"Sweden","1996","1","0","1","1","0","0","0","0","0","0","0"
"Sweden","1997","1","0","1","1","0","0","0","0","0","0","0"
"Sweden","1998","1","0","1","1","0","0","0","0","0","0","0"
"Sweden","1999","1","0","1","1","0","0","0","0","0","0","0"
"Sweden","2000","1","0","1","1","0","0","0","0","0","0","0"
"Sweden","2001","0","0","0","0","0","0","0","0","0","0","0"
"Sweden","2002","0","0","0","0","0","0","0","0","0","0","0"
"Sweden","2003","0","0","0","0","0","0","0","0","0","0","0"
"Sweden","2004","0","0","0","0","0","0","0","0","0","0","0"
"Sweden","2005","0","0","0","0","0","0","0","0","0","0","0"
"Sweden","2006","0","0","0","0","0","0","0","0","0","0","0"
"Sweden","2007","0","0","0","0","0","0","0","0","0","0","0"
"Sweden","2008","0","0","0","0","0","0","0","0","0","0","0"
"Sweden","2009","0","0","0","0","0","0","0","0","0","0","0"
"Sweden","2010","0","0","0","0","0","0","0","0","0","0","0"
"Sweden","2011","0","0","0","0","0","0","0","0","0","0","0"
"Sweden","2012","0","0","0","0","0","0","0","0","0","0","0"
"Sweden","2013","0","0","0","0","0","0","0","0","0","0","0"
"Sweden","2014","0","0","0","0","0","0","0","0","0","0","0"
"Switzerland","1995","1","0","0","0","0","0","0","1","1","0","0"
"Switzerland","1996","1","0","0","0","0","0","0","1","1","0","0"
"Switzerland","1997","1","0","0","0","0","0","0","1","1","0","0"
"Switzerland","1998","1","0","0","0","0","0","0","1","1","0","0"
"Switzerland","1999","1","0","0","0","0","0","0","1","1","0","0"
"Switzerland","2000","1","0","0","0","0","0","0","1","1","0","0"
"Switzerland","2001","1","0","0","0","0","0","0","1","1","0","0"
"Switzerland","2002","1","0","0","0","0","0","0","1","1","0","0"
"Switzerland","2003","1","0","0","0","0","0","0","1","1","0","0"
"Switzerland","2004","1","0","0","0","0","0","0","1","1","0","0"
"Switzerland","2005","1","0","0","0","0","0","0","1","1","0","0"
"Switzerland","2006","1","0","0","0","0","0","0","1","1","0","0"
"Switzerland","2007","1","0","0","0","0","0","0","1","1","0","0"
"Switzerland","2008","1","0","0","0","0","0","0","1","1","0","0"
"Switzerland","2009","1","0","0","0","0","0","0","1","1","0","0"
"Switzerland","2010","1","0","0","0","0","0","0","1","1","0","0"
"Switzerland","2011","1","0","0","0","0","0","0","1","1","0","0"
"Switzerland","2012","1","0","0","0","0","0","0","1","1","0","0"
"Switzerland","2013","1","0","0","0","0","0","0","1","1","0","0"
"Switzerland","2014","1","0","0","0","0","0","0","1","1","0","0"
"Syria","1995","14","2","6","2","0","2","2","8","3","2","1"
"Syria","1996","15","2","6","2","0","2","3","9","3","2","1"
"Syria","1997","15","2","6","2","0","2","3","9","3","2","1"
"Syria","1998","15","2","6","2","0","2","3","9","3","2","1"
"Syria","1999","14","2","6","2","0","2","3","8","3","1","1"
"Syria","2000","13","2","5","1","0","2","3","8","3","1","1"
"Syria","2001","13","2","5","1","0","2","3","8","3","1","1"
"Syria","2002","12","2","4","0","0","2","3","8","3","1","1"
"Syria","2003","11","2","4","0","0","2","2","7","3","1","1"
"Syria","2004","11","2","4","0","0","2","2","7","3","1","1"
"Syria","2005","11","2","3","0","0","1","2","8","3","2","1"
"Syria","2006","10","2","3","0","0","1","2","7","3","1","1"
"Syria","2007","10","2","3","0","0","1","2","7","3","1","1"
"Syria","2008","11","2","3","0","0","1","2","8","3","2","1"
"Syria","2009","10","2","3","0","0","1","2","7","3","2","0"
"Syria","2010","10","2","3","0","0","1","2","7","3","2","0"
"Syria","2011","12","2","4","0","1","1","2","8","3","3","0"
"Syria","2012","13","2","5","1","1","1","2","8","3","3","0"
"Syria","2013","15","2","7","2","2","1","2","8","3","3","0"
"Syria","2014","17","2","8","3","2","1","2","9","3","3","1"
"Tajikistan","1995","16","4","9","2","1","2","2","7","2","2","1"
"Tajikistan","1996","16","4","9","2","1","2","2","7","2","2","1"
"Tajikistan","1997","16","4","10","2","2","2","2","6","2","1","1"
"Tajikistan","1998","15","4","10","2","2","2","2","5","1","1","1"
"Tajikistan","1999","15","4","10","2","2","2","2","5","2","1","0"
"Tajikistan","2000","16","4","10","2","2","2","2","6","2","1","1"
"Tajikistan","2001","16","4","10","2","2","2","2","6","2","1","1"
"Tajikistan","2002","15","4","9","2","1","2","2","6","2","1","1"
"Tajikistan","2003","15","4","9","2","1","2","2","6","2","1","1"
"Tajikistan","2004","15","4","9","2","1","2","2","6","2","1","1"
"Tajikistan","2005","16","4","10","3","1","2","2","6","2","1","1"
"Tajikistan","2006","15","4","10","3","1","2","2","5","2","1","0"
"Tajikistan","2007","14","4","9","2","1","2","2","5","2","1","0"
"Tajikistan","2008","13","4","8","1","1","2","2","5","2","1","0"
"Tajikistan","2009","12","4","7","1","1","1","2","5","2","1","0"
"Tajikistan","2010","11","4","6","1","0","1","2","5","2","1","0"
"Tajikistan","2011","11","4","6","1","0","1","2","5","2","1","0"
"Tajikistan","2012","11","4","6","1","0","1","2","5","2","1","0"
"Tajikistan","2013","11","4","6","1","0","1","2","5","2","1","0"
"Tajikistan","2014","11","4","6","1","0","1","2","5","2","1","0"
"Taiwan","1995","2","0","1","1","0","0","0","1","1","0","0"
"Taiwan","1996","2","0","1","1","0","0","0","1","1","0","0"
"Taiwan","1997","2","0","1","1","0","0","0","1","1","0","0"
"Taiwan","1998","2","0","1","1","0","0","0","1","1","0","0"
"Taiwan","1999","2","0","1","1","0","0","0","1","1","0","0"
"Taiwan","2000","1","0","1","1","0","0","0","0","0","0","0"
"Taiwan","2001","1","0","1","1","0","0","0","0","0","0","0"
"Taiwan","2002","0","0","0","0","0","0","0","0","0","0","0"
"Taiwan","2003","0","0","0","0","0","0","0","0","0","0","0"
"Taiwan","2004","0","0","0","0","0","0","0","0","0","0","0"
"Taiwan","2005","0","0","0","0","0","0","0","0","0","0","0"
"Taiwan","2006","0","0","0","0","0","0","0","0","0","0","0"
"Taiwan","2007","0","0","0","0","0","0","0","0","0","0","0"
"Taiwan","2008","0","0","0","0","0","0","0","0","0","0","0"
"Taiwan","2009","0","0","0","0","0","0","0","0","0","0","0"
"Taiwan","2010","0","0","0","0","0","0","0","0","0","0","0"
"Taiwan","2011","0","0","0","0","0","0","0","0","0","0","0"
"Taiwan","2012","0","0","0","0","0","0","0","0","0","0","0"
"Taiwan","2013","0","0","0","0","0","0","0","0","0","0","0"
"Taiwan","2014","0","0","0","0","0","0","0","0","0","0","0"
"Tanzania","1995","15","4","9","2","0","3","3","6","0","0","3"
"Tanzania","1996","16","4","9","2","0","3","3","7","0","1","3"
"Tanzania","1997","16","4","9","2","0","3","3","7","0","1","3"
"Tanzania","1998","15","4","9","2","0","3","2","6","0","1","3"
"Tanzania","1999","15","4","9","2","0","3","2","6","0","1","3"
"Tanzania","2000","15","4","9","2","0","3","2","6","0","1","3"
"Tanzania","2001","15","4","9","2","0","3","2","6","0","1","3"
