Michael Hintze,1036,2014,1999,CQS,founder,hedge funds,new,60,male,Australia,AUS,0.0,North America,self-made finance,1.8,Financial,True,Diversified financial,not inherited,True,False
Michael Ilitch,1036,2014,1959,Little Ceasers Pizza,founder,restaurant,new,0,male,United States,USA,0.0,North America,founder non-finance,1.8,Non-Traded Sectors,True,"Retail, Restaurant",not inherited,True,False
Murdaya Poo,1036,2014,1988,Central Cipta Murdaya,founder,"timber, plantations",new,73,male,Indonesia,IDN,0.0,East Asia,privatized and resources,1.8,Financial,False,Diversified financial,not inherited,True,True
Prasert Prasarttong-Osoth,1036,2014,1969,Bangkok Dusit Medical Services,founder,hospitals,new,80,male,Thailand,THA,0.0,East Asia,self-made finance,1.8,Financial,False,Real Estate,not inherited,True,False
Shin Dong-Joo,1036,2014,1948,Lotte Group,relation,retail,new,60,male,South Korea,KOR,0.0,East Asia,inherited,1.8,Non-Traded Sectors,True,"Retail, Restaurant",father,False,False
Stewart Resnick,1036,2014,1934,"Teleflora, Pistachios, POM, Fij",owner,agriculture,aquired,0,male,United States,USA,0.0,North America,executive,1.8,Traded Sectors,True,Consumer,not inherited,False,False
Tom Love,1036,2014,1964,Love's Travel Stops & Country Stores,founder,truck stops,new,0,male,United States,USA,0.0,North America,founder non-finance,1.8,Non-Traded Sectors,True,"Retail, Restaurant",not inherited,True,False
Alexander Machkevich,1046,2014,1994,Eurasion natural Resources Corporation,founder,metals,new,60,male,Israel,ISR,0.0,Middle East/North Africa,privatized and resources,1.7,Resource Related,False,Mining and metals,not inherited,True,False
Alijan Ibragimov,1046,2014,1994,Eurasion natural Resources Corporation,founder,metals,new,60,male,Kazakhstan,KAZ,0.0,South Asia,privatized and resources,1.7,Resource Related,False,Mining and metals,not inherited,True,False
Andrei Kosogov,1046,2014,1989,Alfa Group,supervisory board or directors,oil,new,52,male,Russia,RUS,0.0,Europe,privatized and resources,1.7,Resource Related,False,Energy,not inherited,False,False
Arkady Volozh,1046,2014,1997,Yandex,founder,internet,new,50,male,Russia,RUS,0.0,Europe,founder non-finance,1.7,New Sectors,False,Technology-Computer,not inherited,True,False
Boris Rotenberg,1046,2014,1930,"SGM Group, Mostotrest, TPS Avia",owner,construction,"new, privitization",57,male,Russia,RUS,0.0,Europe,privatized and resources,1.7,Non-Traded Sectors,False,Constrution,not inherited,False,True
Chung Mong-Joon,1046,2014,1967,Hyundai,relation,cars,new,62,male,South Korea,KOR,0.0,East Asia,inherited,1.7,Traded Sectors,True,Consumer,father,False,False
Gabriel Escarrer,1046,2014,1956,Melia Hotels International,founder,hotels,new,79,male,Spain,ESP,0.0,Europe,founder non-finance,1.7,Non-Traded Sectors,True,"Retail, Restaurant",not inherited,True,False
Gavril Yushvaev,1046,2014,1992,Wimm-Bill-Dann,owner,dairy,new,56,male,Russia,RUS,0.0,Europe,privatized and resources,1.7,Resource Related,False,Mining and metals,not inherited,False,False
Huang Bingwen,1046,2014,1983,Shantou Dongfeng Printing,founder,printing,new,60,male,Australia,AUS,0.0,North America,founder non-finance,1.7,Non-Traded Sectors,True,Media,not inherited,True,False
Huang Li,1046,2014,1999,Wuhan Guide Infrared,founder,electronics,new,50,male,China,CHN,0.0,East Asia,founder non-finance,1.7,New Sectors,False,Technology-Computer,not inherited,True,False
Huang Wei,1046,2014,1993,Xinhu Zhongbao,president,real estate,new,54,male,China,CHN,0.0,East Asia,self-made finance,1.7,Financial,False,Real Estate,not inherited,False,False
Igor Altushkin,1046,2014,1997,Russian Copper Company,founder,metals,new,43,male,Russia,RUS,0.0,Europe,privatized and resources,1.7,Resource Related,False,Mining and metals,not inherited,True,False
Jeffrey Lorberbaum,1046,2014,1875,Mohawk Industries,Chairman and Chief Executive Officer,flooring,aquired,59,male,United States,USA,0.0,North America,executive,1.7,Traded Sectors,True,Consumer,not inherited,False,False
Joop van den Ende,1046,2014,1993,Endemol,founder,media,new,72,male,Netherlands,NLD,0.0,Europe,founder non-finance,1.7,Non-Traded Sectors,True,Media,not inherited,True,False
Katsumi Tada,1046,2014,1974,Daito Trust Construction,founder,real estate,new,68,male,Japan,JPN,0.0,East Asia,self-made finance,1.7,Financial,True,Real Estate,not inherited,True,False
Kerry Stokes,1046,2014,1958,Seven Canberra,investor,media,aquired,73,male,Australia,AUS,0.0,North America,executive,1.7,Non-Traded Sectors,True,Media,not inherited,False,False
Lee Joong-Keun,1046,2014,1983,Booyoung Group,founder,construction,new,73,male,South Korea,KOR,0.0,East Asia,founder non-finance,1.7,New Sectors,True,Technology-Computer,not inherited,True,False
Lee Myung-Hee,1046,2014,1930,Shinsegae Group,relation,electronics,subsidiary,70,female,South Korea,KOR,0.0,East Asia,inherited,1.7,Non-Traded Sectors,True,"Retail, Restaurant",father,False,False
Lin Xiucheng,1046,2014,2000,San'an Electronics,chairman,electronics,new,58,male,China,CHN,0.0,East Asia,executive,1.7,New Sectors,False,Technology-Computer,not inherited,False,False
Marc Lasry,1046,2014,1995,Avenue Capital Group,founder,hedge funds,new,53,male,United States,USA,0.0,North America,self-made finance,1.7,Financial,True,Hedge funds,not inherited,True,False
Martua Sitorus,1046,2014,1991,Wilmar International,founder,palm oil,new,54,male,Indonesia,IDN,0.0,East Asia,privatized and resources,1.7,Resource Related,False,Mining and metals,not inherited,True,False
N.R. Narayana Murthy,1046,2014,1981,Infosys,founder,software,new,67,male,India,IND,0.0,South Asia,founder non-finance,1.7,New Sectors,False,Technology-Computer,not inherited,True,False
Patokh Chodiev,1046,2014,1994,Eurasion natural Resources Corporation,founder,metals,new,61,male,Belgium,BEL,0.0,Europe,privatized and resources,1.7,Resource Related,True,Mining and metals,not inherited,True,False
Peter Peterson,1046,2014,1985,Blackstone Group,founder,private equity,new,87,male,United States,USA,0.0,North America,self-made finance,1.7,Financial,True,Money Management,not inherited,True,False
Pier Luigi Loro Piana,1046,2014,1924,Loro Piana,relation,clothing,new,62,male,Italy,ITA,0.0,Europe,inherited,1.7,Traded Sectors,True,Consumer,3rd generation,False,False
Ralph Sonnenberg,1046,2014,1919,Hunter Douglas Group,relation,architectural products,new,79,male,Netherlands,NLD,0.0,Europe,inherited,1.7,Traded Sectors,True,Consumer,father,False,False
Rolf Gerling,1046,2014,1904,Gerling Konzern,relation,insurance,new,59,male,Germany,DEU,0.0,Europe,inherited,1.7,Financial,True,Money Management,father,False,False
Shao Genhuo,1046,2014,1994,DBN Group,founder,agribusiness,new,48,male,China,CHN,0.0,East Asia,founder non-finance,1.7,Traded Sectors,False,Consumer,not inherited,True,False
Thomas Secunda,1046,2014,1981,Bloomberg,founder, finance, new,59,male,United States,USA,0.0,North America,founder non-finance,1.7,Non-Traded Sectors,True,Media,not inherited,True,False
Tony Tan Caktiong,1046,2014,1978,Jollibee,founder,restaurant,new,61,male,Philippines,PHL,0.0,East Asia,founder non-finance,1.7,Non-Traded Sectors,False,"Retail, Restaurant",not inherited,True,False
Wang Junmin,1046,2014,2000,Haisco Pharmaceutical Group,founder,pharmaceuticals,new,45,male,China,CHN,0.0,East Asia,founder non-finance,1.7,New Sectors,False,Technology-Medical,not inherited,True,False
Zhang Hongwei,1046,2014,2007,United Energy Group,chairman,oil,new,59,male,China,CHN,0.0,East Asia,self-made finance,1.7,Financial,False,Diversified financial,not inherited,False,False
Alfred Oetker,1078,2014,1891,Oetker-Gruppe,relation,retail,new,47,male,Germany,DEU,0.0,Europe,inherited,1.7,Traded Sectors,True,Consumer,4th generation,False,False
August Oetker,1078,2014,1891,Oetker-Gruppe,relation,retail,new,69,male,Germany,DEU,0.0,Europe,inherited,1.7,Traded Sectors,True,Consumer,4th generation,False,False
Bergit Douglas,1078,2014,1891,Oetker-Gruppe,relation,retail,new,67,female,Germany,DEU,0.0,Europe,inherited,1.7,Traded Sectors,True,Consumer,4th generation,False,False
Carl Ferdinand Oetker,1078,2014,1891,Oetker-Gruppe,relation,retail,new,41,male,Germany,DEU,0.0,Europe,inherited,1.7,Traded Sectors,True,Consumer,4th generation,False,False
Christian Oetker,1078,2014,1891,Oetker-Gruppe,relation,retail,new,65,male,Germany,DEU,0.0,Europe,inherited,1.7,Traded Sectors,True,Consumer,4th generation,False,False
Domenico Dolce,1078,2014,1987,Dolce & Gabbana,founder,fashion,new,55,male,Italy,ITA,0.0,Europe,founder non-finance,1.7,Traded Sectors,True,Consumer,not inherited,True,False
Edgar de Picciotto,1078,2014,1969,Union Bancaire Privee,founder,banking,new,84,male,Switzerland,CHE,0.0,Europe,self-made finance,1.7,Financial,True,Money Management,not inherited,True,False
Hoang Kieu,1078,2014,1980,RAAS,founder,pharmaceuticals,new,69,male,United States,USA,0.0,North America,founder non-finance,1.7,New Sectors,True,Technology-Medical,not inherited,True,False
Julia Oetker,1078,2014,1891,Oetker-Gruppe,relation,retail,new,35,female,Germany,DEU,0.0,Europe,inherited,1.7,Traded Sectors,True,Consumer,4th generation,False,False
Nelson Peltz,1078,2014,2005,Trian Fund Management,founder,investment banking,new,71,male,United States,USA,0.0,North America,self-made finance,1.7,Financial,True,Diversified financial,not inherited,True,False
Richard Oetker,1078,2014,1891,Oetker-Gruppe,relation,retail,new,63,male,Germany,DEU,0.0,Europe,inherited,1.7,Traded Sectors,True,Consumer,4th generation,False,False
Rosely Schweizer,1078,2014,1891,Oetker-Gruppe,relation,retail,new,73,female,Germany,DEU,0.0,Europe,inherited,1.7,Traded Sectors,True,Consumer,4th generation,False,False
Stefano Gabbana,1078,2014,1987,Dolce & Gabbana,founder,fashion,new,51,male,Italy,ITA,0.0,Europe,founder non-finance,1.7,Traded Sectors,True,Consumer,not inherited,True,False
Vladimir Kim,1078,2014,1930,Kazkhmys,investor,mining,privatization,53,male,Kazakhstan,KAZ,0.0,South Asia,privatized and resources,1.7,Resource Related,False,Mining and metals,not inherited,False,False
Achmad Hamami,1092,2014,1980,Trakindo Utama,founder,heavy equipment,new,83,male,Indonesia,IDN,0.0,East Asia,founder non-finance,1.6,Traded Sectors,False,Non-consumer industrial,not inherited,True,False
Alan Howard,1092,2014,2002,Brevan Howard Asset Management,founder,hedge funds,new,50,male,United Kingdom,GBR,0.0,Europe,self-made finance,1.6,Financial,True,Hedge funds,not inherited,True,False
Albert von Thurn und Taxis,1092,2014,1615,von Thurn and Taxis family,relation,"postal service, beverages",new,30,male,Germany,DEU,0.0,Europe,inherited,1.6,Financial,True,Diversified financial,5th generation or longer,False,False
Alfred James Clark,1092,2014,1906,Clark Enterprises,chairman,construction,aquired,86,male,United States,USA,0.0,North America,executive,1.6,Non-Traded Sectors,True,Constrution,not inherited,False,False
Andrea Della Valle,1092,2014,1920,Tod's,relation,leather,new,48,male,Italy,ITA,0.0,Europe,executive,1.6,Traded Sectors,True,Consumer,not inherited,False,False
Cao Kejian,1092,2014,1956,Zhejiang Kaishan Compressor,chairman,air compressors,privatization,51,male,China,CHN,0.0,East Asia,privatized and resources,1.6,Traded Sectors,False,Non-consumer industrial,not inherited,False,False
"Chase Coleman, III.",1092,2014,2000,Tiger Global Management,founder,hedge funds,new,38,male,United States,USA,0.0,North America,self-made finance,1.6,Financial,True,Hedge funds,not inherited,True,False
D. Leopoldo Del Pino y Calvo-Sotelo,1092,2014,1952,Ferrovial,relation,construction,new,52,male,Spain,ESP,0.0,Europe,inherited,1.6,Non-Traded Sectors,True,Constrution,father,False,False
David Einhorn,1092,2014,1996,Greenlight Capital,founder,hedge funds,new,45,male,United States,USA,0.0,North America,self-made finance,1.6,Financial,True,Hedge funds,not inherited,True,False
Denise Coates,1092,2014,2000,Bet365,founder,gambing,new,46,female,United Kingdom,GBR,0.0,Europe,founder non-finance,1.6,New Sectors,True,Technology-Computer,not inherited,True,False
Don Hankey,1092,2014,1954,Hankey Group,founder,"cars, finance",aquired,70,male,United States,USA,0.0,North America,self-made finance,1.6,Financial,True,Money Management,not inherited,True,False
Gao Dekang,1092,2014,1975,Bosideng International,chairman,apparel retail,new,62,male,China,CHN,0.0,East Asia,executive,1.6,Traded Sectors,False,Consumer,not inherited,False,False
Gary Burrell,1092,2014,1989,Garmin,founder,GPS technology,new,76,male,United States,USA,0.0,North America,founder non-finance,1.6,New Sectors,True,Technology-Computer,not inherited,True,False
Gu Wei,1092,2014,2005,Shenzhen MTC,chairman,electronics,new,49,male,China,CHN,0.0,East Asia,executive,1.6,Traded Sectors,False,Non-consumer industrial,not inherited,False,False
Hamilton James,1092,2014,1985,Blackstone Group,president,hedge funds,new,62,male,United States,USA,0.0,North America,self-made finance,1.6,Financial,True,Money Management,not inherited,False,False
Huang Shaowu,1092,2014,1998,Shenzhen Aisidi,founder,retail,new,43,male,China,CHN,0.0,East Asia,founder non-finance,1.6,Non-Traded Sectors,False,"Retail, Restaurant",not inherited,True,False
James Irsay,1092,2014,1953,Indianapolis Colts,relation,sports team,aquired,54,male,United States,USA,0.0,North America,inherited,1.6,0,True,Other,father,False,False
"Jim Justice, II.",1092,2014,1971,Bluestone Industries,relation,coal,new,62,male,United States,USA,0.0,North America,inherited,1.6,Resource Related,True,Mining and metals,father,False,False
"Joe Jamail, Jr.",1092,2014,1987,,lawyer,lawsuits,,88,male,United States,USA,0.0,North America,executive,1.6,0,True,Other,not inherited,False,False
Jon Stryker,1092,2014,1941,Stryker Corporation,relation,medical supplies,new,55,male,United States,USA,0.0,North America,inherited,1.6,New Sectors,True,Technology-Medical,3rd generation,False,False
Joyce Raley Teel,1092,2014,1935,Raley's,relation,groceries,new,83,female,United States,USA,0.0,North America,inherited,1.6,Non-Traded Sectors,True,"Retail, Restaurant",father,False,False
Julio Bozano,1092,2014,1960,Banco Bozano Simonsen,founder,banking,new,78,male,Brazil,BRA,0.0,Latin America,self-made finance,1.6,Financial,False,Money Management,not inherited,True,False
Karel Komarek,1092,2014,1995,KKCG Group,founder,oil and gas,new,44,male,Czech Republic,CZE,0.0,Europe,privatized and resources,1.6,Resource Related,False,Energy,not inherited,True,False
Lee Jay-Hyun,1092,2014,1953,CJ Group,relation,"food, entertainment",subsidiary,53,male,South Korea,KOR,0.0,East Asia,inherited,1.6,Non-Traded Sectors,True,Media,3rd generation,False,False
Liang Xinjun,1092,2014,1992,Fosun Group,founder,investment,new,46,male,China,CHN,0.0,East Asia,self-made finance,1.6,Financial,False,Diversified financial,not inherited,True,False
Louis Bacon,1092,2014,1989,Moore Capital Management,founder,hedge funds,new,55,male,United States,USA,0.0,North America,self-made finance,1.6,Financial,True,Hedge funds,not inherited,True,False
Mangal Prabhat Lodha,1092,2014,1980,Lodha Group,founder,real estate,new,58,male,India,IND,0.0,South Asia,self-made finance,1.6,Financial,False,Real Estate,not inherited,True,False
Mario Gabelli,1092,2014,1977,Gabelli Asset Management Company,founder,asset management,new,71,male,United States,USA,0.0,North America,self-made finance,1.6,Financial,True,Money Management,not inherited,True,False
Mehmet Sinan Tara,1092,2014,1957,Enka insaat ve Sanayi,relation,construction,new,55,male,Turkey,TUR,0.0,Middle East/North Africa,inherited,1.6,Non-Traded Sectors,False,Constrution,father,False,False
Patrick Ryan,1092,2014,1982,Aon Corporation,founder,risk management,new,76,male,United States,USA,0.0,North America,self-made finance,1.6,Financial,True,Money Management,not inherited,True,False
Pham Nhat Vuong,1092,2014,1993,Vingroup,founder,real estate,new,45,male,Vietnam,VNM,0.0,East Asia,self-made finance,1.6,Financial,False,Real Estate,not inherited,True,False
Phillip Ragon,1092,2014,1978,InterSystems,founder,software,new,64,male,United States,USA,0.0,North America,founder non-finance,1.6,New Sectors,True,Technology-Medical,not inherited,True,False
Pierre Papillaud,1092,2014,1990,Roxane,founder,bottled water,new,78,male,France,FRA,0.0,Europe,privatized and resources,1.6,Resource Related,True,Mining and metals,not inherited,True,False
Pollyanna Chu,1092,2014,1992,Kingston Financial,founder,investment,new,56,female,Hong Kong,HKG,0.0,East Asia,self-made finance,1.6,Financial,False,Money Management,not inherited,True,False
Ray Davis,1092,2014,1995,Energy Transfer Partners,ceo,gas pipeline,aquired,72,male,United States,USA,0.0,North America,executive,1.6,Traded Sectors,True,Non-consumer industrial,not inherited,False,False
Richard Elman,1092,2014,1989,Noble Group,chairman,commodities,new,74,male,United Kingdom,GBR,0.0,Europe,privatized and resources,1.6,Resource Related,True,Mining and metals,not inherited,False,False
Robert Miller UK,1092,2014,1963,Duty Free Shopping,founder,retail,new,76,male,United Kingdom,GBR,0.0,Europe,founder non-finance,1.6,Non-Traded Sectors,True,"Retail, Restaurant",not inherited,True,False
Roberto Angelini Rossi,1092,2014,1955,Angelini Group,relation,forestry and mining,new,65,male,Chile,CHL,0.0,Latin America,inherited,1.6,Resource Related,False,Mining and metals,father,False,False
Scott Cook,1092,2014,1983,Intuit,founder,software,new,61,male,United States,USA,0.0,North America,founder non-finance,1.6,New Sectors,True,Technology-Computer,not inherited,True,False
Simonpietro Salini,1092,2014,1936,Salini Impregilo,relation,construction,new,81,male,Italy,ITA,0.0,Europe,inherited,1.6,Non-Traded Sectors,True,Constrution,father,False,False
Stephen Jarislowsky,1092,2014,1955,Jarislowsky Fraser Limited,founder,investment mangagment,new,88,male,Canada,CAN,0.0,North America,self-made finance,1.6,Financial,True,Money Management,not inherited,True,False
Suhon Lin,1092,2014,1949,Chang Chun Group,founder,petrochemicals,new,86,male,Taiwan,Taiwan,0.0,East Asia,founder non-finance,1.6,Traded Sectors,False,Non-consumer industrial,not inherited,True,False
Thaksin Shinawatra,1092,2014,1986,Advanced Info Service,founder,mobile phones,new,64,male,Thailand,THA,0.0,East Asia,privatized and resources,1.6,Financial,False,Diversified financial,not inherited,True,True
Tsai Ming-Kai,1092,2014,1997,MediaTek,ceo,semiconductors,new,63,male,Taiwan,Taiwan,0.0,East Asia,executive,1.6,New Sectors,False,Technology-Computer,not inherited,False,False
Venugopal Dhoot,1092,2014,1979,Videocon Electronics,relation,television,new,62,male,India,IND,0.0,South Asia,inherited,1.6,New Sectors,False,Technology-Computer,father,False,False
Vincent Tan,1092,2014,1985,Berjaya Corporation Berhad,founder,gambing,privatization,62,male,Malaysia,MYS,0.0,East Asia,privatized and resources,1.6,Financial,False,Diversified financial,not inherited,True,False
Wen Jianping,1092,2014,2001,Beijing Originwater Technology,founder,sewage treatment,new,52,male,China,CHN,0.0,East Asia,founder non-finance,1.6,0,False,Other,not inherited,True,False
Wong Luen Hei,1092,2014,1996,China Lesso Group,founder,home building materials,new,52,male,China,CHN,0.0,East Asia,founder non-finance,1.6,Traded Sectors,False,Non-consumer industrial,not inherited,True,False
Yoshikazu Tanaka,1092,2014,2004,"GREE, Inc",founder,social network,new,37,male,Japan,JPN,0.0,East Asia,founder non-finance,1.6,New Sectors,True,Technology-Computer,not inherited,True,False
Yuri Gushchin,1092,2014,1998,Obyedinennye Konditery,founder,candy,privatization,69,male,Russia,RUS,0.0,Europe,privatized and resources,1.6,Traded Sectors,False,Consumer,not inherited,True,False
Zhou Chengjian,1092,2014,1986,Metersbonwe Group,founder,fashion,new,48,male,China,CHN,0.0,East Asia,founder non-finance,1.6,Non-Traded Sectors,False,"Retail, Restaurant",not inherited,True,False
Ahsen Ozokur,1143,2014,1944,Yildiz Holding,relation,food products,new,63,female,Turkey,TUR,0.0,Middle East/North Africa,inherited,1.6,Traded Sectors,False,Consumer,father,False,False
Ali Ibrahim Agaoglu,1143,2014,1981,Agaoglu Group,founder,construction,new,60,male,Turkey,TUR,0.0,Middle East/North Africa,privatized and resources,1.6,Non-Traded Sectors,False,Constrution,not inherited,True,True
Ana Maria Brescia Cafferata,1143,2014,1889,Grupo Prescia (now Pandora Group),relation,"mining, banking",new,89,female,Peru,PER,0.0,Latin America,inherited,1.6,Resource Related,False,Mining and metals,father,False,False
Ana Maria Marcondes Penido Sant'Anna,1143,2014,1945,CCR Group,relation,toll roads,new,58,female,Brazil,BRA,0.0,Latin America,inherited,1.6,0,False,Other,father,False,False
Benu Gopal Bangur,1143,2014,1918,Shree Cement,relation,cement,new,82,male,India,IND,0.0,South Asia,inherited,1.6,Non-Traded Sectors,False,Constrution,father,False,False
Cesar Mata Pires,1143,2014,1976,OAS SA,founder,construction,new,0,male,Brazil,BRA,0.0,Latin America,privatized and resources,1.6,Non-Traded Sectors,False,Constrution,not inherited,True,True
Christoph Henkel,1143,2014,1876,Henkel Ag,relation,cleaning products,new,0,male,Germany,DEU,0.0,Europe,inherited,1.6,Traded Sectors,True,Consumer,father,False,False
Manuel Moroun,1143,2014,1970,CenTra Inc.,chairman,bridge to canada,aquired,86,male,United States,USA,0.0,North America,executive,1.6,0,True,Other,not inherited,False,False
Rosa Brescia Cafferata,1143,2014,1889,Grupo Prescia (now Pandora Group),relation,"mining, banking",new,87,female,Peru,PER,0.0,Latin America,inherited,1.6,Resource Related,False,Mining and metals,father,False,False
Thomas Steyer,1143,2014,1986,Farallon Capital Management,founder,hedge funds,new,56,male,United States,USA,0.0,North America,self-made finance,1.6,Financial,True,Hedge funds,not inherited,True,False
Wong Kwong Yu,1143,2014,1987,Gome,investor,retail,new,44,male,China,CHN,0.0,East Asia,privatized and resources,1.6,Non-Traded Sectors,False,"Retail, Restaurant",not inherited,False,False
Alexander Frolov,1154,2014,1992,Evraz,ceo,steel,aquired,49,male,Russia,RUS,0.0,Europe,privatized and resources,1.5,Resource Related,False,Mining and metals,not inherited,False,False
Alexandre Grendene Bartelle,1154,2014,1971,Grendene,founder,shoes,new,64,male,Brazil,BRA,0.0,Latin America,founder non-finance,1.5,Traded Sectors,False,Consumer,not inherited,True,False
Alfredo Harp Helu,1154,2014,1884,Banamex,owner,banking,aquired,69,male,Mexico,MEX,0.0,Latin America,self-made finance,1.5,Financial,False,Money Management,not inherited,False,False
Andrei Bokarev,1154,2014,2002,CJSC Transmashholding,president,locomotive manufacturing,new,47,male,Russia,RUS,0.0,Europe,privatized and resources,1.5,Resource Related,False,Energy,not inherited,False,False
Bulent Eczacibasi,1154,2014,1942,Eczacibasi Holding,relation,pharmaceuticals,new,64,male,Turkey,TUR,0.0,Middle East/North Africa,inherited,1.5,New Sectors,False,Technology-Medical,father,False,False
Chang Yung Fa,1154,2014,1961,Evergreen Group,founder,shipping,new,86,male,Taiwan,Taiwan,0.0,East Asia,founder non-finance,1.5,0,False,Other,not inherited,True,False
Chen Tianqiao,1154,2014,1999,Shanda Interactive Entertainment,founder,entertainment,new,41,male,China,CHN,0.0,East Asia,founder non-finance,1.5,New Sectors,False,Technology-Computer,not inherited,True,False
Chen Yung-Tai,1154,2014,1965,Aurora Group,founder,real estate,new,78,male,Taiwan,Taiwan,0.0,East Asia,self-made finance,1.5,Financial,False,Real Estate,not inherited,True,False
Dan Wilks,1154,2014,2002,Frac Tech,founder,natural gas,new,57,male,United States,USA,0.0,North America,privatized and resources,1.5,Resource Related,True,Energy,not inherited,True,False
Erika Pohl-Stroher,1154,2014,1880,Wella AG,relation,cosmetics,new,95,female,Germany,DEU,0.0,Europe,inherited,1.5,Traded Sectors,True,Consumer,3rd generation,False,False
Ezra Nahmad,1154,2014,1960,,founder,art dealing,new,68,male,Monaco,MCO,0.0,Europe,founder non-finance,1.5,0,True,Other,not inherited,True,False
Farris Wilks,1154,2014,2002,Frac Tech,founder,natural gas,new,62,male,United States,USA,0.0,North America,privatized and resources,1.5,Resource Related,True,Energy,not inherited,True,False
Faruk Eczacibasi,1154,2014,1942,Eczacibasi Holding,relation,pharmaceuticals,new,59,male,Turkey,TUR,0.0,Middle East/North Africa,inherited,1.5,New Sectors,False,Technology-Medical,father,False,False
Francesco Gaetano Caltagirone,1154,2014,1947,Caltagirone Holdings,owner,cement,aquired,70,male,Italy,ITA,0.0,Europe,executive,1.5,Non-Traded Sectors,True,Constrution,not inherited,False,False
Gary Michelson,1154,2014,1949,Medtronic,inventor,medical devices,new,65,male,United States,USA,0.0,North America,executive,1.5,New Sectors,True,Technology-Medical,not inherited,False,False
Gregorio Perez Companc,1154,2014,1968,Petrolera Perez Companc,relation,oil,new,78,male,Argentina,ARG,0.0,Latin America,inherited,1.5,Resource Related,False,Energy,father,False,False
He Qiaonu,1154,2014,1992,Beijing Orient Landscape,founder,landscape architecture,new,48,female,China,CHN,0.0,East Asia,founder non-finance,1.5,Non-Traded Sectors,False,Constrution,not inherited,True,False
Horst Brandstaetter,1154,2014,1876,Brandstatter Group,relation,toys,new,80,male,Germany,DEU,0.0,Europe,inherited,1.5,Traded Sectors,True,Consumer,3rd generation,False,False
Huang Shih Tsai,1154,2014,1990,Greater China International Investment Group,founder,real estate,new,62,male,Hong Kong,HKG,0.0,East Asia,self-made finance,1.5,Financial,False,Real Estate,not inherited,True,False
Jimmy Haslam,1154,2014,1981,Pilot Flying J,founder,truck stop,new,60,male,United States,USA,0.0,North America,founder non-finance,1.5,Non-Traded Sectors,True,"Retail, Restaurant",not inherited,True,False
John Henry,1154,2014,1981,John W. Henry & Company,founder,asset management,new,64,male,United States,USA,0.0,North America,founder non-finance,1.5,Traded Sectors,True,Consumer,not inherited,True,False
Jose Llado Fernandez-Urrutia,1154,2014,1960,Tecnicas Reunidas,founder,construction,new,79,male,Spain,ESP,0.0,Europe,founder non-finance,1.5,Non-Traded Sectors,True,Constrution,not inherited,True,False
Juan Carlos Escotet,1154,2014,1992,Banesco,founder,banking,new,54,male,Venezuela,VEN,0.0,Latin America,self-made finance,1.5,Financial,False,Money Management,not inherited,True,False
Koo Bon-Moo,1154,2014,1947,LG Group,relation,electonics,new,69,male,South Korea,KOR,0.0,East Asia,inherited,1.5,New Sectors,True,Technology-Computer,father,False,False
Lam Kong,1154,2014,1995,China Medical Systems,founder,pharmaceuticals,new,49,male,China,CHN,0.0,East Asia,founder non-finance,1.5,New Sectors,False,Technology-Medical,not inherited,True,False
Maria Del Pino y Calvo-Sotelo,1154,2014,1952,Ferrovial,relation,construction,new,57,female,Spain,ESP,0.0,Europe,inherited,1.5,Non-Traded Sectors,True,Constrution,father,False,False
Marie-Jeanne Meyer,1154,2014,1851,Louis-Dreyfus Goup,relation,"commodities (wheat, oil, shipping)",new,72,female,France,FRA,0.0,Europe,inherited,1.5,Resource Related,True,Mining and metals,4th generation,False,False
Mark Stevens,1154,2014,1972,Sequoia Capital,partner,venture capitalist,new,54,male,United States,USA,0.0,North America,self-made finance,1.5,Financial,True,Venture Capital,not inherited,False,False
Massimo Moratti,1154,2014,1962,Saras SPA,relation,oil,new,68,male,Italy,ITA,0.0,Europe,inherited,1.5,Resource Related,True,Energy,father,False,False
Mehmet Karamehmet,1154,2014,1923,Cukurova Holding,chairman,"textiles, industrial goods, media",new,69,male,Turkey,TUR,0.0,Middle East/North Africa,executive,1.5,Non-Traded Sectors,False,Media,not inherited,False,False
Mehmet Nazif Gunal,1154,2014,1976,MNG Holding,founder,construction,new,66,male,Turkey,TUR,0.0,Middle East/North Africa,founder non-finance,1.5,Non-Traded Sectors,False,Constrution,not inherited,True,False
Monique Louis-Dreyfus,1154,2014,1851,Louis-Dreyfus Goup,relation,"commodities (wheat, oil, shipping)",new,74,female,France,FRA,0.0,Europe,inherited,1.5,Resource Related,True,Mining and metals,4th generation,False,False
Murali Divi,1154,2014,1990,Divis Laboratories,founder,pharmaceuticals,new,62,male,India,IND,0.0,South Asia,founder non-finance,1.5,New Sectors,False,Technology-Medical,not inherited,True,False
Paul Singer,1154,2014,1977,Elliott Associates,founder,hedge funds,new,69,male,United States,USA,0.0,North America,self-made finance,1.5,Financial,True,Hedge funds,not inherited,True,False
Ravi Jaipuria,1154,2014,1960,RJ Corp,relation,soft drinks,new,59,male,India,IND,0.0,South Asia,executive,1.5,Traded Sectors,False,Consumer,not inherited,False,False
Richard Hayne,1154,2014,1970,Urban Outfitters,founder,retail,new,66,male,United States,USA,0.0,North America,founder non-finance,1.5,Traded Sectors,True,Consumer,not inherited,True,False
