"data.date","data.owned or leased","data.parking spaces","data.status","data.type","location.congressional district","location.id","location.region id","data.disabilities.ADA Accessible","data.disabilities.ansi usable","data.history.status","data.history.type","location.address.city","location.address.county","location.address.line 1","location.address.line 2","location.address.state","location.address.zip"
"0","OWNED","0","ACTIVE","LAND","33","TX0800","7","Will Conform","0","Evaluated - Not Historic","Field Not In Use","FORT WORTH","TARRANT","501 W FELIX ST"," ","TX","761153400"
"24-Sep-42","OWNED","6","ACTIVE","BUILDING","33","TX0807","7","Will Conform","20004","Evaluated - Not Historic","Field Not In Use","FORT WORTH","TARRANT","501 W FELIX ST"," ","TX","761153400"
"1-Jan-59","OWNED","330","ACTIVE","BUILDING","33","TX0808","7","Will Conform","92002","Evaluated - Not Historic","Field Not In Use","FORT WORTH","TARRANT","501 W FELIX ST"," ","TX","761153400"
"1-Jan-44","OWNED","0","ACTIVE","BUILDING","33","TX0809","7","Will Conform","2307","National Register Eligible","Field Not In Use","FORT WORTH","TARRANT","501 W FELIX ST"," ","TX","761153400"
"1-Jan-53","OWNED","0","ACTIVE","BUILDING","33","TX0811","7","Will Conform","129261","Evaluated - Not Historic","Field Not In Use","FORT WORTH","TARRANT","501 W FELIX ST"," ","TX","761153400"
"1-Jan-44","OWNED","0","ACTIVE","BUILDING","33","TX0812","7","Will Conform","2307","National Register Eligible","Field Not In Use","FORT WORTH","TARRANT","501 W FELIX ST"," ","TX","761153400"
"1-Jan-53","OWNED","0","ACTIVE","BUILDING","33","TX0813","7","Will Conform","86440","Evaluated - Not Historic","Field Not In Use","FORT WORTH","TARRANT","501 W FELIX ST"," ","TX","761153400"
"1-Jan-42","OWNED","0","ACTIVE","STRUCTURE","33","TX0814","7","Will Conform","0","Evaluated - Not Historic","Field Not In Use","FORT WORTH","TARRANT","501 W FELIX ST"," ","TX","761153400"
"1-Jan-53","OWNED","0","ACTIVE","BUILDING","33","TX0815","7","Will Conform","250561","Evaluated - Not Historic","Field Not In Use","FORT WORTH","TARRANT","501 W FELIX ST"," ","TX","761153400"
"1-Jan-53","OWNED","0","ACTIVE","BUILDING","33","TX0816","7","Will Conform","248035","Evaluated - Not Historic","Field Not In Use","FORT WORTH","TARRANT","501 W FELIX ST"," ","TX","761153400"
"1-Jan-42","OWNED","0","ACTIVE","STRUCTURE","33","TX0817","7","Will Conform","0","Evaluated - Not Historic","Field Not In Use","FORT WORTH","TARRANT","501 W FELIX ST"," ","TX","761153400"
"1-Jan-42","OWNED","0","ACTIVE","STRUCTURE","33","TX0818","7","Will Conform","0","Evaluated - Not Historic","Field Not In Use","FORT WORTH","TARRANT","501 W FELIX ST"," ","TX","761153400"
"1-Jan-52","OWNED","84","ACTIVE","BUILDING","33","TX0821","7","Will Conform","18392","Evaluated - Not Historic","Field Not In Use","FORT WORTH","TARRANT","501 W FELIX ST"," ","TX","761153400"
"1-Jan-42","OWNED","0","ACTIVE","BUILDING","33","TX0824","7","Will Conform","0","Evaluated - Not Historic","Field Not In Use","FORT WORTH","TARRANT","501 W FELIX ST"," ","TX","761153400"
"1-Jan-42","OWNED","0","ACTIVE","BUILDING","33","TX0829","7","Will Conform","0","Evaluated - Not Historic","Field Not In Use","FORT WORTH","TARRANT","501 W FELIX ST"," ","TX","761153400"
"1-Jan-64","OWNED","119","ACTIVE","BUILDING","23","TX0831","7","Will Conform","6676","National Register Eligible","Field Not In Use","DEL RIO","VAL VERDE","700 QUALIA DR"," ","TX","788407628"
"1-Jan-64","OWNED","0","ACTIVE","BUILDING","23","TX0832","7","Yes","0","National Register Eligible","Field Not In Use","DEL RIO","VAL VERDE","700 QUALIA DR"," ","TX","788407628"
"1-Jan-68","OWNED","0","ACTIVE","BUILDING","23","TX0834","7","Will Conform","2283","Evaluated - Not Historic","Field Not In Use","DEL RIO","VAL VERDE","700 QUALIA DR"," ","TX","788407628"
"1-Jan-42","OWNED","0","ACTIVE","BUILDING","33","TX0891","7","Will Conform","9574","Evaluated - Not Historic","Field Not In Use","FORT WORTH","TARRANT","501 W FELIX ST"," ","TX","761153400"
"1-Jan-43","OWNED","0","ACTIVE","BUILDING","33","TX0892","7","Will Conform","5269","Evaluated - Not Historic","Field Not In Use","FORT WORTH","TARRANT","501 W FELIX ST"," ","TX","761153400"
"1-Jan-43","OWNED","0","DECOMMISSIONED","BUILDING","33","TX0893","7","Will Conform","0","Evaluated - Not Historic","Field Not In Use","FORT WORTH","TARRANT","501 W FELIX ST"," ","TX","761153400"
"1-Jan-43","OWNED","0","ACTIVE","BUILDING","33","TX0894","7","Will Conform","0","Evaluated - Not Historic","Field Not In Use","FORT WORTH","TARRANT","501 W FELIX ST"," ","TX","761153400"
"1-Jan-59","OWNED","0","ACTIVE","BUILDING","33","TX0907","7","Will Conform","0","Evaluated - Not Historic","Field Not In Use","FORT WORTH","TARRANT","501 W FELIX ST"," ","TX","761153400"
"1-Jan-42","OWNED","0","ACTIVE","BUILDING","33","TX0912","7","Will Conform","2581","Evaluated - Not Historic","Field Not In Use","FORT WORTH","TARRANT","501 W FELIX ST"," ","TX","761153400"
"1-Jan-00","OWNED","0","ACTIVE","BUILDING","33","TX0916","7","Will Conform","0","Evaluated - Not Historic","Field Not In Use","FORT WORTH","TARRANT","501 W FELIX ST"," ","TX","761153400"
"1-Jan-72","OWNED","0","ACTIVE","BUILDING","15","TX0921","7","Will Conform","6443","Not Evaluated","Field Not In Use","MCALLEN","HIDALGO","2301 S MAIN ST"," ","TX","785033147"
"1-Jan-72","OWNED","0","ACTIVE","BUILDING","15","TX0922","7","Will Conform","7773","Not Evaluated","Field Not In Use","MCALLEN","HIDALGO","2301 S MAIN ST"," ","TX","785033147"
"1-Jan-72","OWNED","0","ACTIVE","BUILDING","15","TX0923","7","Will Conform","10888","Not Evaluated","Field Not In Use","MCALLEN","HIDALGO","2301 S MAIN ST"," ","TX","785033147"
"1-Oct-72","OWNED","0","ACTIVE","BUILDING","15","TX0924","7","Will Conform","0","Not Evaluated","Field Not In Use","MCALLEN","HIDALGO","2301 S MAIN"," ","TX","785033147"
"1-Oct-72","OWNED","0","ACTIVE","BUILDING","15","TX0925","7","Will Conform","0","Not Evaluated","Field Not In Use","MCALLEN","HIDALGO","2301 S MAIN"," ","TX","785033147"
"1-Jan-12","OWNED","0","ACTIVE","BUILDING","16","TX0926","7","Will Conform","4809","Not Evaluated","Field Not In Use","EL PASO","EL PASO","3600 E PAISANO DR"," ","TX","799054204"
"1-Jan-12","OWNED","0","ACTIVE","BUILDING","16","TX0927","7","Will Conform","915","Not Evaluated","Field Not In Use","EL PASO","EL PASO","3600 E PAISANO DR"," ","TX","799054204"
"1-Jan-12","OWNED","0","ACTIVE","BUILDING","16","TX0928","7","Will Conform","58","Not Evaluated","Field Not In Use","EL PASO","EL PASO","3600 E PAISANO DR"," ","TX","799054204"
"1-Oct-01","OWNED","0","ACTIVE","BUILDING","16","TX0929","7","Will Conform","899","Not Evaluated","Field Not In Use","EL PASO","EL PASO","3600 E PAISANO DR"," ","TX","799054204"
"0","OWNED","0","ACTIVE","LAND","28","TX0930","7","Will Conform","0","Not Evaluated","Field Not In Use","MCALLEN","HIDALGO","4201 W. MILITARY HWY"," ","TX","785038826"
"1-Oct-02","OWNED","0","ACTIVE","STRUCTURE","23","TX0931","7","Will Conform","3795","Not Evaluated","Field Not In Use","EL PASO","EL PASO","797 S ZARAGOZA RD"," ","TX","799076656"
"1-Oct-02","OWNED","0","ACTIVE","BUILDING","23","TX0932","7","Will Conform","1938","Not Evaluated","Field Not In Use","EL PASO","EL PASO","797 S ZARAGOZA RD"," ","TX","799076656"
"1-Jan-91","OWNED","0","ACTIVE","STRUCTURE","23","TX0934","7","Yes","4285","Not Evaluated","Field Not In Use","EL PASO","EL PASO","797 S ZARAGOZA RD"," ","TX","799076656"
"1-Jan-91","OWNED","0","ACTIVE","BUILDING","23","TX0935","7","Yes","97","Not Evaluated","Field Not In Use","EL PASO","EL PASO","797 S ZARAGOZA RD"," ","TX","799076656"
"1-Jan-91","OWNED","0","ACTIVE","BUILDING","23","TX0937","7","Yes","4528","Not Evaluated","Field Not In Use","EL PASO","EL PASO","797 S ZARAGOZA RD"," ","TX","799076656"
"1-Jan-91","OWNED","0","ACTIVE","STRUCTURE","23","TX0938","7","Will Conform","957","Not Evaluated","Field Not In Use","EL PASO","EL PASO","797 S ZARAGOZA RD"," ","TX","799076656"
"1-Oct-02","OWNED","0","ACTIVE","BUILDING","23","TX0939","7","Yes","1806","Not Evaluated","Field Not In Use","EL PASO","EL PASO","797 S ZARAGOZA RD"," ","TX","799076656"
"1-Jan-67","OWNED","0","ACTIVE","BUILDING","16","TX0941","7","Will Conform","47487","Not Evaluated","Field Not In Use","EL PASO","EL PASO","1000 S EL PASO ST"," ","TX","799013248"
"1-Jan-67","OWNED","0","ACTIVE","STRUCTURE","16","TX0943","7","Will Conform","22552","Not Evaluated","Field Not In Use","EL PASO","EL PASO","1000 S EL PASO ST"," ","TX","799013248"
"1-Jan-67","OWNED","0","ACTIVE","BUILDING","16","TX0946","7","Will Conform","962","Not Evaluated","Field Not In Use","EL PASO","EL PASO","1009 STANTON ST"," ","TX","799013343"
"1-Jan-67","OWNED","0","ACTIVE","BUILDING","16","TX0947","7","Will Conform","288","Not Evaluated","Field Not In Use","EL PASO","EL PASO","1009 STANTON ST"," ","TX","799013343"
"1-Jan-92","OWNED","0","ACTIVE","BUILDING","16","TX0948","7","Will Conform","7502","Not Evaluated","Field Not In Use","EL PASO","EL PASO","1000 S EL PASO ST"," ","TX","799013248"
"1-Jan-92","OWNED","0","ACTIVE","BUILDING","16","TX0949","7","Will Conform","5030","Not Evaluated","Field Not In Use","EL PASO","EL PASO","1000 S EL PASO ST"," ","TX","799013248"
"1-Oct-02","OWNED","0","ACTIVE","BUILDING","16","TX0950","7","Yes","1298","Not Evaluated","Field Not In Use","EL PASO","EL PASO","3600 E PAISANO DR"," ","TX","799054204"
"1-Jan-67","OWNED","0","ACTIVE","BUILDING","16","TX0951","7","Will Conform","29531","Not Evaluated","Field Not In Use","EL PASO","EL PASO","3600 E PAISANO DR"," ","TX","799054204"
"1-Jan-67","OWNED","0","ACTIVE","BUILDING","16","TX0952","7","Will Conform","8807","Not Evaluated","Field Not In Use","EL PASO","EL PASO","3600 E PAISANO DR"," ","TX","799054204"
"1-Jan-67","OWNED","0","ACTIVE","STRUCTURE","16","TX0954","7","Will Conform","68371","Not Evaluated","Field Not In Use","EL PASO","EL PASO","3600 E PAISANO DR"," ","TX","799054204"
"1-Jan-67","OWNED","0","ACTIVE","STRUCTURE","16","TX0955","7","Will Conform","7879","Not Evaluated","Field Not In Use","EL PASO","EL PASO","3600 E PAISANO DR"," ","TX","799054204"
"1-Jan-67","OWNED","0","ACTIVE","STRUCTURE","16","TX0956","7","Will Conform","28","Not Evaluated","Field Not In Use","EL PASO","EL PASO","3600 E PAISANO DR"," ","TX","799054204"
"1-Jan-67","OWNED","0","ACTIVE","STRUCTURE","16","TX0957","7","Will Conform","22711","Not Evaluated","Field Not In Use","EL PASO","EL PASO","3600 E PAISANO DR"," ","TX","799054204"
"1-Jan-88","OWNED","0","ACTIVE","STRUCTURE","16","TX0958","7","Will Conform","9783","Not Evaluated","Field Not In Use","EL PASO","EL PASO","3600 E PAISANO DR"," ","TX","799054204"
"17-May-88","OWNED","0","ACTIVE","STRUCTURE","16","TX0959","7","Will Conform","1393","Not Evaluated","Field Not In Use","EL PASO","EL PASO","3600 E PAISANO DR"," ","TX","799054204"
"1-Jan-92","OWNED","0","ACTIVE","BUILDING","16","TX0961","7","Will Conform","9909","Not Evaluated","Field Not In Use","EL PASO","EL PASO","3600 E PAISANO DR"," ","TX","799054204"
"1-Jan-91","OWNED","0","ACTIVE","BUILDING","23","TX0963","7","Will Conform","3766","Not Evaluated","Field Not In Use","EL PASO","EL PASO","797 S ZARAGOZA RD"," ","TX","799076656"
"1-Jan-91","OWNED","0","ACTIVE","STRUCTURE","23","TX0964","7","Will Conform","55886","Not Evaluated","Field Not In Use","EL PASO","EL PASO","797 S ZARAGOZA RD"," ","TX","799076656"
"1-Jan-91","OWNED","0","ACTIVE","BUILDING","23","TX0965","7","Will Conform","4429","Not Evaluated","Field Not In Use","EL PASO","EL PASO","797 S ZARAGOZA RD"," ","TX","799076656"
"1-Jan-91","OWNED","0","ACTIVE","STRUCTURE","23","TX0966","7","Will Conform","10936","Not Evaluated","Field Not In Use","EL PASO","EL PASO","797 S ZARAGOZA RD"," ","TX","799076656"
"1-Jan-91","OWNED","0","ACTIVE","BUILDING","23","TX0967","7","Will Conform","1702","Not Evaluated","Field Not In Use","EL PASO","EL PASO","797 S ZARAGOZA RD"," ","TX","799076656"
"1-Jan-91","OWNED","0","ACTIVE","BUILDING","23","TX0968","7","Will Conform","585","Not Evaluated","Field Not In Use","EL PASO","EL PASO","797 S ZARAGOZA RD"," ","TX","799076656"
"1-Jan-91","OWNED","0","ACTIVE","STRUCTURE","23","TX0971","7","Will Conform","34726","Not Evaluated","Field Not In Use","EL PASO","EL PASO","797 S ZARAGOZA RD"," ","TX","799076656"
"1-Jan-91","OWNED","0","ACTIVE","BUILDING","23","TX0972","7","Will Conform","19764","Not Evaluated","Field Not In Use","EL PASO","EL PASO","797 S ZARAGOZA RD"," ","TX","799076656"
"1-Jan-91","OWNED","0","ACTIVE","BUILDING","23","TX0973","7","Will Conform","7323","Not Evaluated","Field Not In Use","EL PASO","EL PASO","797 S ZARAGOZA RD","TIMOTHY C MCCAGHREN BLDG","TX","799076656"
"1-Mar-08","OWNED","0","ACTIVE","BUILDING","23","TX0976","7","Yes","691","Not Evaluated","Field Not In Use","EL PASO","EL PASO","797 S ZARAGOZA RD"," ","TX","799076656"
"1-Oct-08","OWNED","0","ACTIVE","BUILDING","23","TX0977","7","Yes","2905","Not Evaluated","Field Not In Use","EL PASO","EL PASO","797 S ZARAGOZA RD"," ","TX","799076656"
"1-Oct-07","OWNED","0","ACTIVE","BUILDING","23","TX0978","7","Yes","1369","Not Evaluated","Field Not In Use","EL PASO","EL PASO","797 S ZARAGOZA RD"," ","TX","799076656"
"1-Oct-07","OWNED","0","ACTIVE","BUILDING","23","TX0979","7","Yes","7954","Not Evaluated","Field Not In Use","EL PASO","EL PASO","797 S ZARAGOZA RD"," ","TX","799076656"
"1-Oct-07","OWNED","0","ACTIVE","BUILDING","23","TX0980","7","Yes","2398","Not Evaluated","Field Not In Use","EL PASO","EL PASO","797 S ZARAGOZA RD"," ","TX","799076656"
"1-Oct-08","OWNED","0","ACTIVE","BUILDING","16","TX0985","7","Will Conform","9337","Not Evaluated","Field Not In Use","EL PASO","EL PASO","1000 S EL PASO ST"," ","TX","799013248"
"1-Oct-08","OWNED","0","ACTIVE","BUILDING","16","TX0986","7","Yes","12888","Not Evaluated","Field Not In Use","EL PASO","EL PASO","1000 S EL PASO ST"," ","TX","799013248"
"1-Jan-70","OWNED","5","ACTIVE","BUILDING","11","TX0989","7","Will Conform","6086","Not Evaluated","Field Not In Use","MIDLAND","MIDLAND","200 E WALL ST"," ","TX","797015217"
"0","OWNED","0","ACTIVE","LAND","34","TX0990","7","Will Conform","0","Not Evaluated","Field Not In Use","LOS FRESNOS","CAMERON","RR 3 BOX 341 BUENA VISTA RD"," ","TX","785669721"
"0","OWNED","0","ACTIVE","BUILDING","17","TX0993","7","Will Conform","0","Not Evaluated","Field Not In Use","CRAWFORD","MCLENNAN","7889-B  PRAIRIE CHAPEL RD."," ","TX","766383356"
"0","OWNED","0","ACTIVE","LAND","12","TX0994","7","Will Conform","0","Not Evaluated","Field Not In Use","FORT WORTH","TARRANT","900 THROCKMORTON","LAND/PARK EAST OF LANHAM FOB","TX","761026345"
"0","OWNED","0","ACTIVE","LAND","23","TX0995","7","Will Conform","0","Not Evaluated","Field Not In Use","PRESIDIO","PRESIDIO","US HWY 67","RWA FOR INS","TX","798459800"
"1-Jan-95","OWNED","0","ACTIVE","BUILDING","28","TX0999","7","Yes","1800","Not Evaluated","Field Not In Use","LAREDO","WEBB","715 BOB BULLOCK LOOP"," ","TX","780437846"
"1-Jan-67","OWNED","578","ACTIVE","BUILDING","35","TX1128","7","Will Conform","206770","Evaluated - Not Historic","Field Not In Use","AUSTIN","TRAVIS","1615 WOODWARD ST"," ","TX","787417830"
"0","LEASED","30","ACTIVE","BUILDING","23","TX1459","7","Will Conform","7430","Not Evaluated","Field Not In Use","DEL RIO","VAL VERDE","4121 HIGHWAY 90 WEST"," ","TX","788409254"
"0","LEASED","35","ACTIVE","BUILDING","13","TX1475","7","Will Conform","3833","Not Evaluated","Field Not In Use","FRITCH","HUTCHINSON","419 E BROADWAY ST"," ","TX","790368259"
"1-Jan-35","LEASED","30","ACTIVE","BUILDING","17","TX1514","7","Yes","85717","National Register Eligible","Field Not In Use","WACO","MCLENNAN","800 FRANKLIN STREET"," ","TX","767011936"
"0","LEASED","10","ACTIVE","BUILDING","20","TX1525","7","Will Conform","1485","Not Evaluated","Field Not In Use","SAN ANTONIO","BEXAR","5835 CALLAGHAN RD"," ","TX","782281125"
"0","LEASED","539","ACTIVE","BUILDING","30","TX1543","7","Will Conform","0","Not Evaluated","Field Not In Use","DALLAS","DALLAS","1002 WOOD STREET"," ","TX","752029998"
"0","LEASED","2","ACTIVE","BUILDING","34","TX1544","7","Will Conform","1050","Not Evaluated","Field Not In Use","HARLINGEN","CAMERON","222 E. VAN BUREN AVE."," ","TX","785506804"
"1-Jan-75","LEASED","232","ACTIVE","BUILDING","31","TX1572","7","Will Conform","81287","Not Evaluated","Field Not In Use","TEMPLE","BELL","101 S. MAIN STREET"," ","TX","765017602"
"0","LEASED","20","ACTIVE","BUILDING","35","TX1585","7","Will Conform","18705","Not Evaluated","Field Not In Use","SAN ANTONIO","BEXAR","800 DOLOROSA"," ","TX","782074559"
"1-Jan-69","OWNED","228","ACTIVE","BUILDING","35","TX1618","7","Yes","63667","Evaluated - Not Historic","Field Not In Use","AUSTIN","TRAVIS","1619 WOODWARD ST"," ","TX","787417830"
"0","LEASED","0","ACTIVE","BUILDING","36","TX1633","7","Will Conform","1896","Not Evaluated","Field Not In Use","WOODVILLE","TYLER","507 N PINE STREET"," ","TX","759794427"
"0","LEASED","179","ACTIVE","BUILDING","35","TX1665","7","Will Conform","125302","Not Evaluated","Field Not In Use","AUSTIN","TRAVIS","2021 WOODWARD ST"," ","TX","787417805"
"0","LEASED","4","ACTIVE","BUILDING","36","TX1716","7","Will Conform","1070","Not Evaluated","Field Not In Use","PASADENA","HARRIS","3222 BURKE RD"," ","TX","775041859"
"0","LEASED","0","ACTIVE","BUILDING","36","TX1724","7","Will Conform","5940","Not Evaluated","Field Not In Use","HOUSTON","HARRIS","17629 EL CAMINO REAL"," ","TX","770582901"
"0","LEASED","46","ACTIVE","BUILDING","27","TX1732","7","Will Conform","31752","Not Evaluated","Field Not In Use","CORPUS CHRISTI","NUECES","606 NORTH CARANCAHUA","Suite 900","TX","784010669"
"0","LEASED","47","ACTIVE","BUILDING","13","TX1739","7","Will Conform","17093","Not Evaluated","Field Not In Use","AMARILLO","POTTER","1100 FILLMORE ST"," ","TX","791014309"
"0","LEASED","20","ACTIVE","BUILDING","14","TX1752","7","Will Conform","4300","Not Evaluated","Field Not In Use","PORT ARTHUR","JEFFERSON","4550 JIMMY JOHNSON BLVD"," ","TX","776426824"
"1-Jan-82","LEASED","152","ACTIVE","BUILDING","15","TX1782","7","Will Conform","96821","Not Evaluated","Field Not In Use","HIDALGO","HIDALGO","TERM OF INTL TOLL BRIDG"," ","TX","785579998"
"7-Sep-07","LEASED","66","ACTIVE","BUILDING","14","TX1795","7","Yes","7589","Not Evaluated","Field Not In Use","PORT ARTHUR","JEFFERSON","8208 - 9TH AVENUE"," ","TX","776428016"
"0","LEASED","125","ACTIVE","BUILDING","18","TX1809","7","Will Conform","27290","Not Evaluated","Field Not In Use","HOUSTON","HARRIS","4141 N SAM HOUSTON"," ","TX","770323839"
"0","LEASED","18","ACTIVE","BUILDING","9","TX1815","7","Will Conform","15291","Not Evaluated","Field Not In Use","HOUSTON","HARRIS","9990 RICHMOND AVE"," ","TX","770424559"
"1-Jan-83","LEASED","7","ACTIVE","BUILDING","34","TX1827","7","Will Conform","8380","Not Evaluated","Field Not In Use","PROGRESO","HIDALGO","AMERICAN END INTL BRIDG"," ","TX","785799800"
"0","LEASED","10","ACTIVE","BUILDING","16","TX1848","7","Will Conform","22818","Not Evaluated","Field Not In Use","EL PASO","EL PASO","10737 GATEWAY BLVD W","1st Floor","TX","799354906"
"0","LEASED","11","ACTIVE","BUILDING","32","TX1859","7","Will Conform","2720","Not Evaluated","Field Not In Use","DALLAS","DALLAS","9330 LBJ FREEWAY"," ","TX","752433436"
"0","LEASED","0","ACTIVE","BUILDING","20","TX1860","7","Will Conform","0","Not Evaluated","Field Not In Use","SAN ANTONIO","BEXAR","1874 GRANDSTAND DRIVE"," ","TX","782384507"
"0","LEASED","111","ACTIVE","BUILDING","29","TX1861","7","Will Conform","28146","Not Evaluated","Field Not In Use","HOUSTON","HARRIS","8876 GULF FWY","SOUTHEAST OFFICE","TX","770176513"
"0","LEASED","68","ACTIVE","BUILDING","18","TX1865","7","Yes","21996","Not Evaluated","Field Not In Use","HOUSTON","HARRIS","602 SAWYER ST"," ","TX","770077514"
"0","LEASED","13","ACTIVE","BUILDING","1","TX1871","7","Will Conform","8006","Not Evaluated","Field Not In Use","TYLER","SMITH","3301 GOLDEN ROAD"," ","TX","757018339"
"0","LEASED","8","ACTIVE","BUILDING","16","TX1874","7","Will Conform","31712","Not Evaluated","Field Not In Use","EL PASO","EL PASO","4171 NORTH MESA"," ","TX","799021444"
"0","LEASED","0","ACTIVE","BUILDING","18","TX1877","7","Will Conform","8703","Not Evaluated","Field Not In Use","HOUSTON","HARRIS","16611 W HARDY RD"," ","TX","770606239"
"0","LEASED","9","ACTIVE","BUILDING","27","TX1881","7","Will Conform","3766","Not Evaluated","Field Not In Use","CORPUS CHRISTI","NUECES","802 N CARANCAHUA"," ","TX","784700002"
"0","LEASED","50","ACTIVE","BUILDING","6","TX1883","7","Will Conform","10586","Not Evaluated","Field Not In Use","ARLINGTON","TARRANT","2501 AVENUE J"," ","TX","760066226"
"0","LEASED","40","ACTIVE","BUILDING","35","TX1890","7","Will Conform","12590","Not Evaluated","Field Not In Use","SAN ANTONIO","BEXAR","2202 ROOSEVELT"," ","TX","782104919"
"0","LEASED","133","ACTIVE","BUILDING","1","TX1892","7","Will Conform","54887","Not Evaluated","Field Not In Use","TYLER","SMITH","110 N COLLEGE"," ","TX","757027250"
"0","LEASED","112","ACTIVE","BUILDING","6","TX1894","7","Will Conform","26092","Not Evaluated","Field Not In Use","GRAND PRAIRIE","TARRANT","1901 HWY 360"," ","TX","750501412"
"0","LEASED","30","ACTIVE","BUILDING","34","TX1908","7","Will Conform","7926","Not Evaluated","Field Not In Use","BROWNSVILLE","CAMERON","1100 FM 802"," ","TX","785210904"
"1-Mar-11","LEASED","45","ACTIVE","BUILDING","18","TX1909","7","No","11507","Not Evaluated","Field Not In Use","HOUSTON","HARRIS","1445 N LOOP WEST"," ","TX","770081661"
"0","LEASED","0","ACTIVE","BUILDING","16","TX1918","7","Will Conform","2591","Not Evaluated","Field Not In Use","EL PASO","EL PASO","4050 RIO BRAVO ST"," ","TX","799021061"
"0","LEASED","88","ACTIVE","BUILDING","12","TX1921","7","Will Conform","181332","Not Evaluated","Field Not In Use","FORT WORTH","TARRANT","801 CHERRY ST"," ","TX","761026803"
"0","LEASED","5","ACTIVE","BUILDING","30","TX1922","7","Will Conform","251311","Not Evaluated","Field Not In Use","DALLAS","DALLAS","1445 ROSS AVENUE"," ","TX","752022711"
"0","LEASED","61","ACTIVE","BUILDING","14","TX1928","7","Will Conform","6666","Not Evaluated","Field Not In Use","BEAUMONT","JEFFERSON","3755 MILAM STREET"," ","TX","777014723"
"0","LEASED","2","ACTIVE","BUILDING","20","TX1929","7","Will Conform","16681","Not Evaluated","Field Not In Use","SAN ANTONIO","BEXAR","5410 FREDERICKSBURG RD."," ","TX","782293555"
"0","LEASED","237","ACTIVE","BUILDING","15","TX1931","7","Will Conform","137829","Not Evaluated","Field Not In Use","MCALLEN","HIDALGO","1701 W. BUSINESS HWY 83"," ","TX","785015194"
"1-Jul-80","LEASED","41","ACTIVE","BUILDING","23","TX1934","7","Will Conform","9889","Not Evaluated","Field Not In Use","PRESIDIO","PRESIDIO","PRESIDIO","HIGHWAY 67","TX","798459800"
"0","LEASED","3","ACTIVE","BUILDING","1","TX1935","7","Will Conform","3301","Not Evaluated","Field Not In Use","TYLER","SMITH","6101 S BROADWAY"," ","TX","757034436"
"0","LEASED","40","ACTIVE","BUILDING","14","TX1936","7","Will Conform","17723","Not Evaluated","Field Not In Use","BEAUMONT","JEFFERSON","2615 CALDER ST"," ","TX","777021986"
"0","LEASED","6","ACTIVE","BUILDING","21","TX1950","7","Will Conform","28400","Not Evaluated","Field Not In Use","AUSTIN","TRAVIS","816 CONGRESS"," ","TX","787012442"
"0","LEASED","0","ACTIVE","BUILDING","18","TX1951","7","Will Conform","10000","Not Evaluated","Field Not In Use","HOUSTON","HARRIS","440 LOUISIANA"," ","TX","770021639"
"1-Jan-88","LEASED","29","ACTIVE","BUILDING","28","TX1956","7","Will Conform","39174","Not Evaluated","Field Not In Use","ROMA","STARR","405 N ESTRELLA,SUITE B"," ","TX","785845700"
"0","LEASED","1062","ACTIVE","BUILDING","35","TX1962","7","Will Conform","190701","Not Evaluated","Field Not In Use","AUSTIN","TRAVIS","1821 DIRECTORS BLVD."," ","TX","787441839"
"0","LEASED","6","ACTIVE","BUILDING","4","TX1963","7","Will Conform","1755","Not Evaluated","Field Not In Use","SHERMAN","GRAYSON","1800 TEAGUE DRIVE"," ","TX","750902640"
"0","LEASED","125","ACTIVE","BUILDING","30","TX1966","7","Will Conform","34691","Not Evaluated","Field Not In Use","DALLAS","DALLAS","4211 CEDAR SPRINGS ROAD"," ","TX","752192602"
"0","LEASED","29","ACTIVE","BUILDING","3","TX1968","7","Will Conform","13042","Not Evaluated","Field Not In Use","PLANO","COLLIN","660 N CENTRAL EXPRESWAY"," ","TX","750746780"
"0","LEASED","6","ACTIVE","BUILDING","30","TX1972","7","Will Conform","1420","Not Evaluated","Field Not In Use","DALLAS","DALLAS","1400 PARKER STREET"," ","TX","752152135"
"0","LEASED","9","ACTIVE","BUILDING","35","TX1977","7","Will Conform","2196","Not Evaluated","Field Not In Use","AUSTIN","TRAVIS","8000 CENTRE PARK DR"," ","TX","787545136"
"0","LEASED","9","ACTIVE","BUILDING","8","TX1978","7","Will Conform","3162","Not Evaluated","Field Not In Use","CONROE","MONTGOMERY","9001 I-45 SOUTH"," ","TX","773019998"
"0","LEASED","17","ACTIVE","BUILDING","21","TX1986","7","Will Conform","13445","Not Evaluated","Field Not In Use","SAN ANTONIO","BEXAR","8610 BROADWAY ST"," ","TX","782176332"
"0","LEASED","15","ACTIVE","BUILDING","16","TX1988","7","Will Conform","13791","Not Evaluated","Field Not In Use","EL PASO","EL PASO","4849 N MESA ST"," ","TX","799125916"
"0","LEASED","0","ACTIVE","BUILDING","16","TX1990","7","Will Conform","0","Not Evaluated","Field Not In Use","EL PASO","EL PASO","9401 CARNEGIE"," ","TX","799251428"
"0","LEASED","64","ACTIVE","BUILDING","27","TX1991","7","Will Conform","13195","Not Evaluated","Field Not In Use","CORPUS CHRISTI","NUECES","500 N SHORELINE BLVD"," ","TX","784010399"
"0","LEASED","0","ACTIVE","LAND","30","TX1999","7","Will Conform","0","Not Evaluated","Field Not In Use","DALLAS","DALLAS","211 S HOUSTON"," ","TX","752024703"
